,Image.Name,Date,Altitude,var,dens,Rows,Plots,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
447,R-003_Plot-034,2022-05-26,50m,HONDIA,140,R3,304,0.16876714,139.33589,0.20692915,20.656263,-12.891071,9.480216,-9.301121,9.985433,0.9996219,0.9996219,0,0.2794,0.2794,1528.7708,1528.7708
350,R-002_Plot-029,2022-06-02,50m,HONDIA,140,R2,214,0.16621356,144.7798,0.23088652,20.213715,-12.880212,8.520523,-9.468417,9.11111,0.998374168,0.997126437,0.12497633,0.2859,0.2859,1458.9729,1458.9729
351,R-002_Plot-029,2022-04-05,50m,HONDIA,140,R2,214,0.14513615,114.02296,0.19298899,18.445866,-12.708513,13.1099205,-7.806717,12.002815,0.997088627,0.98238052,1.475105229,0.253,0.2538,1783.2517,1783.9871
352,R-002_Plot-029,2022-04-19,50m,HONDIA,140,R2,214,0.13393795,132.1047,0.3019758,17.998466,-16.164785,12.915653,-10.772892,12.127346,1,1,0,0.372,0.372,2134.2971,2134.2971
353,R-001_Plot-003,2022-03-09,15m,BOLOGNA,560,R1,103,0.20940506,106.50977,0.12109828,25.010733,-9.995297,11.924793,-6.265832,12.596257,0.845753019,0.727519448,13.97968063,0.1607,0.1953,1380.0006,1552.8734
462,R-003_Plot-035,2022-05-26,50m,MARCOPOLO,70,R3,305,0.14995666,127.74345,0.12716311,17.553082,-9.484041,8.677559,-5.866488,8.213084,0.997807018,0.987938596,0.989010989,0.1988,0.1991,1127.3805,1127.8866
476,R-003_Plot-036,2022-05-26,50m,BOLOGNA,280,R3,306,0.17128925,92.97563,0.19306934,20.656263,-8.952981,12.973619,-4.5484815,12.134793,0.998185118,0.859875983,13.85606061,0.1253,0.1255,1382.0905,1383.1198
449,R-003_Plot-035,2022-02-03,15m,MARCOPOLO,70,R3,305,0.29425642,30.459373,0.101402044,32.439335,-0.438452,10.598859,4.393049,11.210649,0.032931487,0.004062617,87.66342608,-0.0507,0.0101,200.2646,586.7074
357,R-001_Plot-003,2022-06-02,50m,BOLOGNA,560,R1,103,0.19397783,60.424217,0.28720492,23.26659,-5.0779247,16.71161,0.541955,15.045846,0.503591954,0.18757562,62.75245889,0.0144,0.073,1288.4046,1384.2642
358,R-001_Plot-003,2022-01-19,30m,BOLOGNA,560,R1,103,0.33875918,36.147964,0.13515794,37.838047,-0.9721666,14.210617,5.537701,15.570769,0.033132836,0.002337593,92.94478528,-0.0473,0.0106,485.9905,897.9518
467,R-003_Plot-036,2022-02-03,15m,BOLOGNA,280,R3,306,0.28158167,32.405167,0.10584241,31.110697,-0.6496586,10.566043,4.041982,11.032858,0.077349805,0.013865889,82.07378862,-0.0467,0.0156,241.4271,627.5678
481,R-003_Plot-037,2022-02-03,15m,HONDIA,280,R3,307,0.2822978,31.281666,0.107947946,31.16786,-0.43159136,10.648306,4.352163,11.082497,0.054217909,0.009587998,82.31581091,-0.0508,0.015,222.6362,588.8909
497,R-003_Plot-038,2022-02-03,15m,MARCOPOLO,140,R3,308,0.28904507,31.76833,0.10472298,31.926384,-0.59765774,10.707501,4.210225,11.271982,0.047150648,0.006782069,85.61617108,-0.0486,0.0115,231.6406,602.4714
362,R-001_Plot-003,2022-01-19,15m,BOLOGNA,560,R1,103,0.34933177,35.824818,0.10369855,38.69002,-1.3810092,12.479995,4.284486,14.048315,0.087579946,0.014092204,83.90932583,-0.0371,0.0123,376.9273,681.6767
363,R-001_Plot-003,2022-04-19,50m,BOLOGNA,560,R1,103,0.10580224,116.81642,0.27657074,14.248236,-14.208551,41.220673,-7.9730353,10.93164,1,0.99996219,0.003781004,0.3552,0.3552,1979.9735,1979.9735
364,R-001_Plot-003,2022-03-09,30m,BOLOGNA,560,R1,103,0.1790558,108.65318,0.13735873,21.56699,-10.180239,11.649277,-6.217199,11.56507,0.956204784,0.843529118,11.78363336,0.1703,0.1772,1398.4323,1440.7393
491,R-003_Plot-037,2022-05-26,50m,HONDIA,280,R3,307,0.17487176,143.3868,0.21362889,21.237837,-12.846336,8.815071,-9.558215,9.567291,0.999432849,0.999432849,0,0.2717,0.2717,1472.6117,1472.6117
505,R-003_Plot-038,2022-05-26,50m,MARCOPOLO,140,R3,308,0.16005595,114.81852,0.10402894,18.658665,-8.637311,9.304681,-5.0671725,8.845196,0.997013007,0.940562613,5.661951534,0.1489,0.1492,1078.44,1078.7989
367,R-001_Plot-003,2022-04-05,50m,BOLOGNA,560,R1,103,0.085608624,114.33415,0.21413153,9.787477,-78.1209,36.096226,-3.988234,6.15716,0.99992438,0.996408046,0.351659986,0.2867,0.2867,1174.9418,1175.0242
368,R-001_Plot-003,2022-03-22,50m,BOLOGNA,560,R1,103,0.108986,118.11822,0.14832592,12.57854,-8.927381,36.53582,-4.496061,6.9344463,1,0.978372656,2.162734422,0.2134,0.2134,1125.9364,1125.9364
519,R-003_Plot-039,2022-02-03,15m,BOLOGNA,560,R3,309,0.281148,36.06236,0.115092576,31.246237,-1.1408203,11.209599,3.7012985,11.739646,0.106908657,0.014796906,86.15930056,-0.0415,0.0167,341.6719,773.1941
370,R-002_Plot-030,2022-03-09,15m,MARCOPOLO,70,R2,215,0.2940558,47.820965,0.107269526,32.974766,-2.9809484,11.613969,1.6330756,12.685469,0.307082717,0.111436783,63.71115119,-0.0119,0.0401,546.7463,917.3968
371,R-002_Plot-030,2022-01-19,30m,MARCOPOLO,70,R2,215,0.35210574,35.299603,0.12818098,39.19498,-0.87940013,14.136261,5.707759,15.682289,0.016760448,0.00146908,91.23484013,-0.0477,0.0104,454.1277,842.9714
372,R-002_Plot-030,2022-01-19,15m,MARCOPOLO,70,R2,215,0.3508799,29.150528,0.08960962,38.51427,-0.4846293,11.310782,4.9490294,12.678025,0.028625996,0.005959609,79.18112868,-0.046,0.0171,180.5808,488.825
528,R-003_Plot-039,2022-05-26,50m,BOLOGNA,560,R3,309,0.19479567,70.794586,0.26069957,23.542692,-6.8361034,16.144884,-1.5481828,15.003954,0.888989716,0.21389141,75.93994556,0.0414,0.0492,1415.0796,1425.6053
534,R-001_Plot-004,2022-02-03,15m,BOLOGNA,70,R1,104,0.28641322,27.86371,0.09989655,31.472773,-0.030373167,10.209702,4.6886883,10.640574,0.031295769,0.005646817,81.95661121,-0.0561,0.0123,136.2773,512.9555
375,R-002_Plot-030,2022-03-09,30m,MARCOPOLO,70,R2,215,0.3024322,36.818573,0.101585925,33.55053,-1.4594613,11.103453,3.3638983,12.019949,0.144163872,0.032790975,77.25437416,-0.0326,0.0256,339.3114,819.8046
550,R-003_Plot-040,2022-02-03,15m,BOLOGNA,35,R3,310,0.31322277,29.855389,0.104999304,34.53952,-0.2145707,11.293049,5.0939,12.124942,0.015140977,0.001628359,89.2453518,-0.0523,0.01,206.1532,635.3732
564,R-003_Plot-041,2022-02-03,15m,HONDIA,560,R3,311,0.27592006,37.66481,0.09577298,30.55325,-1.5916007,10.0643,2.6410267,10.634906,0.170011702,0.041492791,75.59415584,-0.0311,0.0187,305.9641,605.0779
544,R-001_Plot-004,2022-05-26,50m,BOLOGNA,70,R1,104,0.13773528,121.05383,0.1303705,16.399681,-10.025829,9.734504,-5.8876348,8.726311,0.994101633,0.987144586,0.699832649,0.2307,0.2314,1268.2449,1270.2859
559,R-003_Plot-040,2022-05-26,50m,BOLOGNA,35,R3,310,0.20949982,86.785,0.15061039,24.648798,-7.6163597,12.42919,-3.5258358,12.583787,0.890918028,0.66957804,24.84403514,0.0797,0.0931,1174.9747,1222.3142
380,R-002_Plot-030,2022-06-02,50m,MARCOPOLO,70,R2,215,0.1506574,114.56831,0.08420348,16.979166,-6.9406805,7.8230476,-3.7475255,7.1437135,0.998449788,0.900219298,9.838300451,0.1266,0.1267,817.2164,817.4698
576,R-003_Plot-041,2022-05-26,50m,HONDIA,560,R3,311,0.17573243,147.12144,0.22211337,21.180494,-12.599173,8.060819,-9.532408,8.895846,1,1,0,0.2667,0.2667,1395.8762,1395.8762
382,R-002_Plot-030,2022-04-05,50m,MARCOPOLO,70,R2,215,0.2250653,67.81798,0.2177934,26.757359,-6.275974,15.723909,-1.00242,15.5452175,0.682017544,0.352427405,48.32575674,0.0404,0.0771,1294.82,1400.2825
383,R-002_Plot-030,2022-03-22,50m,MARCOPOLO,70,R2,215,0.30528903,40.715206,0.12236202,34.176365,-1.892216,12.567451,3.4504342,13.592755,0.144320932,0.011683303,91.90463715,-0.0302,0.0124,501.6411,756.644
384,R-002_Plot-030,2022-04-19,50m,MARCOPOLO,70,R2,215,0.17403752,103.957565,0.18850744,21.623161,-11.478887,13.784381,-6.934125,13.36014,0.975763763,0.880973987,9.714418569,0.1677,0.1729,1695.9547,1713.7366
385,R-003_Plot-031,2022-03-09,15m,MARCOPOLO,560,R3,301,0.20494874,116.02722,0.10577017,24.610323,-10.869878,11.447161,-7.2997675,12.23098,0.921884775,0.830411487,9.922420899,0.1844,0.2008,1441.5314,1523.6623
386,R-003_Plot-031,2022-01-19,30m,MARCOPOLO,560,R3,301,0.33006787,42.827087,0.124702334,37.037365,-2.3848503,13.6014185,3.367286,15.107831,0.122663562,0.009840064,91.97800542,-0.0291,0.0124,602.8141,901.6556
592,R-003_Plot-042,2022-05-26,50m,MARCOPOLO,280,R3,312,0.14562882,124.81012,0.11871511,16.979166,-9.132149,8.719227,-5.45751,8.060326,0.99984876,0.997542347,0.230676146,0.1899,0.19,1104.2837,1104.3653
579,R-003_Plot-042,2022-02-03,15m,MARCOPOLO,280,R3,312,0.2837185,35.44964,0.09047371,31.331442,-1.353168,9.918489,2.9061372,10.561207,0.119090989,0.022193519,81.36423329,-0.0349,0.0144,260.8068,603.9074
389,R-003_Plot-031,2022-01-19,15m,MARCOPOLO,560,R3,301,0.32226542,37.312347,0.1107741,35.842186,-1.4610522,12.231832,3.9435484,13.435886,0.11077624,0.019602864,82.30408929,-0.0363,0.016,405.429,696.3465
593,R-003_Plot-043,2022-02-03,15m,BOLOGNA,140,R3,313,0.30383223,34.723907,0.090798974,33.556995,-1.2896962,10.428633,3.2927616,11.333096,0.068514348,0.007328535,89.3036496,-0.0365,0.0097,267.0873,624.247
609,R-003_Plot-044,2022-02-03,15m,MARCOPOLO,35,R3,314,0.31846485,32.556416,0.08244735,35.050304,-1.1881679,10.22921,3.3955996,11.299636,0.053268493,0.00671215,87.39939898,-0.0371,0.0089,215.4672,582.5015
607,R-003_Plot-043,2022-05-26,50m,BOLOGNA,140,R3,313,0.15636194,102.70294,0.1598109,18.618963,-9.046222,11.197854,-4.9319897,10.274135,0.992475802,0.934739867,5.817364471,0.1499,0.1512,1259.9293,1264.2368
621,R-003_Plot-044,2022-05-26,50m,MARCOPOLO,35,R3,314,0.20290495,91.823845,0.10743159,23.29746,-6.494766,10.001534,-3.0541205,10.126814,0.861010284,0.668330309,22.37835939,0.0858,0.105,891.4752,958.4211
626,R-003_Plot-045,2022-02-03,15m,HONDIA,70,R3,315,0.3260708,30.534657,0.080377996,35.806713,-0.9475203,10.211079,3.7284698,11.32752,0.03084498,0.004158295,86.51873061,-0.0395,0.0085,177.3431,525.9862
636,R-003_Plot-045,2022-05-26,50m,HONDIA,70,R3,315,0.17060101,140.1756,0.16904086,20.213715,-10.923168,8.214329,-7.738049,8.620989,0.999508469,0.994366304,0.514469453,0.2273,0.2273,1235.3409,1235.4116
396,R-003_Plot-031,2022-04-05,50m,MARCOPOLO,560,R3,301,0.0847761,120.21574,0.17851382,9.497705,-77.94127,35.35898,-3.9688687,5.6236415,0.999546279,0.998903509,0.064306249,0.2831,0.2831,1093.4129,1093.4129
397,R-003_Plot-031,2022-06-02,50m,MARCOPOLO,560,R3,301,0.15085743,100.26167,0.1463288,17.53897,-7.7045584,10.109521,-3.8679018,9.029426,0.996861766,0.930127042,6.69448132,0.1201,0.1203,1060.8539,1061.6962
398,R-003_Plot-031,2022-03-22,50m,MARCOPOLO,560,R3,301,0.09507304,125.7681,0.18091887,10.731467,-9.020524,35.489975,-4.3312635,5.8641996,1,0.99977314,0.022686025,0.2437,0.2437,1071.1708,1071.1708
399,R-003_Plot-031,2022-04-19,50m,MARCOPOLO,560,R3,301,0.09147945,118.51934,0.2647214,11.799278,-12.507516,38.946983,-6.3269525,8.664758,1,1,0,0.3477,0.3477,1701.9383,1701.9383
400,R-003_Plot-031,2022-03-09,30m,MARCOPOLO,560,R3,301,0.18388425,121.784904,0.11413127,22.230268,-11.292323,10.953885,-7.599551,11.33281,0.979164934,0.917066275,6.342001963,0.2061,0.2088,1453.335,1477.5199
401,R-003_Plot-032,2022-03-09,15m,BOLOGNA,70,R3,302,0.3073493,53.779324,0.09929997,34.51464,-3.6828196,11.676974,0.81331265,13.086107,0.391694818,0.161119207,58.86613774,-7.00E-04,0.0456,617.4568,1006.944
650,R-004_Plot-046,2022-05-26,50m,HONDIA,35,R4,401,0.17344584,133.05368,0.13696933,20.513906,-10.37026,8.842847,-7.077592,9.123673,0.998033878,0.977427405,2.064706774,0.1985,0.1989,1223.1715,1223.6942
403,R-003_Plot-032,2022-01-19,15m,BOLOGNA,70,R3,302,0.3477101,31.048393,0.10892177,38.38037,-0.34766906,12.53392,5.674566,13.879525,0.016362706,0.002410339,85.26931294,-0.0509,0.0106,270.3553,580.7218
641,R-004_Plot-046,2022-02-03,15m,HONDIA,35,R4,401,0.3298094,31.42533,0.069543004,36.165108,-1.2900869,9.688251,3.0639617,10.891636,0.058994429,0.007783003,86.80722328,-0.0328,0.0079,169.9239,481.3797
657,R-004_Plot-047,2022-02-03,15m,MARCOPOLO,560,R4,402,0.28743374,48.89434,0.080717266,31.967825,-2.9571068,9.877863,0.9248166,10.866628,0.350176268,0.096043732,72.57274667,-0.0102,0.0204,414.8025,645.1406
672,R-004_Plot-047,2022-05-26,50m,MARCOPOLO,560,R4,402,0.1407409,105.51061,0.14293057,16.339066,-8.046928,9.706615,-4.1612673,8.457293,0.99992438,0.975725953,2.420025713,0.1462,0.1462,1072.8034,1072.8622
407,R-003_Plot-032,2022-01-19,30m,BOLOGNA,70,R3,302,0.3572658,36.42001,0.12153393,39.742012,-1.2398827,13.918584,5.155163,15.608676,0.026434201,0.001681588,93.63858791,-0.0427,0.0091,468.4799,863.0905
679,R-004_Plot-048,2022-02-03,15m,BOLOGNA,70,R4,403,0.31693223,33.75027,0.08137846,34.90366,-1.3554159,10.178635,3.1528587,11.259987,0.066621036,0.007332215,88.99414494,-0.0343,0.0083,232.8249,560.4776
688,R-004_Plot-048,2022-05-26,50m,BOLOGNA,70,R4,403,0.1419992,102.76529,0.17168385,16.847248,-8.851614,10.891865,-4.636108,9.509895,0.997239867,0.924833636,7.260663507,0.16,0.1605,1230.7243,1231.6197
410,R-003_Plot-032,2022-04-05,50m,BOLOGNA,70,R3,302,0.21127622,69.63676,0.20175517,24.90662,-6.0542603,14.278656,-1.2252164,13.887796,0.737522686,0.389140956,47.23674767,0.0411,0.0703,1163.3464,1266.6948
702,R-004_Plot-049,2022-05-26,50m,BOLOGNA,560,R4,404,0.14993967,100.11061,0.19079363,18.108007,-9.48177,12.075869,-5.058559,10.786783,1,0.969184815,3.081518451,0.1598,0.1598,1370.7513,1370.7513
412,R-003_Plot-032,2022-06-02,50m,BOLOGNA,70,R3,302,0.15205751,97.476295,0.17340636,17.984724,-8.348024,11.238196,-4.2069254,10.028728,0.990547489,0.847247429,14.46675319,0.1409,0.1418,1200.5624,1202.9011
413,R-003_Plot-032,2022-03-22,50m,BOLOGNA,70,R3,302,0.29175174,44.590954,0.12905163,32.84866,-2.496127,12.724918,2.687328,13.634768,0.168897459,0.003213854,98.09715693,-0.0247,0.0094,588.2666,849.015
414,R-003_Plot-032,2022-04-19,50m,BOLOGNA,70,R3,302,0.1676528,88.51933,0.24344027,20.644442,-9.418963,14.724695,-4.5545487,13.427313,0.886532063,0.704438899,20.53994114,0.1211,0.1437,1569.3544,1666.5296
693,R-004_Plot-049,2022-02-03,15m,BOLOGNA,560,R4,404,0.27890444,47.285233,0.08780956,31.039045,-2.7275486,10.005126,1.2389174,10.829159,0.325377374,0.091403369,71.90850486,-0.0134,0.0217,417.7316,667.6031
416,R-003_Plot-032,2022-03-09,30m,BOLOGNA,70,R3,302,0.30881885,44.34149,0.11627185,34.6264,-2.566864,12.460911,2.5602655,13.6737585,0.245724423,0.063530781,74.14551607,-0.0206,0.0312,556.1191,1008.6635
417,R-003_Plot-033,2022-01-19,15m,HONDIA,35,R3,303,0.3523679,32.37319,0.10384071,38.896282,-0.75183666,12.412269,5.105111,13.894392,0.020506282,0.003793984,81.49842979,-0.0454,0.0114,295.5876,494.143
717,R-001_Plot-005,2022-02-03,15m,MARCOPOLO,560,R1,105,0.26690245,33.112144,0.09824145,29.427242,-0.8995858,9.797394,3.3293035,10.115824,0.117214237,0.030430991,74.03814457,-0.0421,0.0196,225.2629,583.4959
724,R-004_Plot-050,2022-02-03,15m,HONDIA,280,R4,405,0.30038318,38.882828,0.09569162,33.329666,-1.8154814,10.781623,2.7673547,11.737081,0.12578842,0.019431749,84.55203686,-0.0295,0.0141,354.4399,641.551
420,R-003_Plot-033,2022-03-09,15m,HONDIA,35,R3,303,0.31271783,47.149456,0.090646505,34.86073,-2.9498448,11.0904665,1.5059909,12.43308,0.301172786,0.120099284,60.12279684,-0.0101,0.0401,481.5107,872.0854
421,R-003_Plot-033,2022-01-19,30m,HONDIA,35,R3,303,0.3609713,33.572586,0.119733036,40.011547,-0.67817515,13.749677,5.8558607,15.375358,0.011604808,0.001044063,91.00318471,-0.0487,0.0091,384.9326,765.5083
741,R-004_Plot-051,2022-02-03,15m,MARCOPOLO,140,R4,406,0.3157506,32.271107,0.09947151,34.866863,-0.7964245,11.156567,4.297958,12.13338,0.032090629,0.003328476,89.62788831,-0.0442,0.011,251.4807,668.5261
713,R-001_Plot-005,2022-05-26,50m,MARCOPOLO,560,R1,105,0.14376678,116.783,0.11599517,16.81779,-8.941515,9.335355,-5.1055512,8.4368725,0.99984876,0.995840895,0.400847073,0.1844,0.1844,1127.551,1127.551
424,R-003_Plot-033,2022-04-05,50m,HONDIA,35,R3,303,0.30440494,44.78696,0.20334971,35.086834,-2.4127116,17.650389,4.8340893,18.50275,0.290910466,0.123374168,57.59033013,-0.0263,0.0653,973.7528,1499.9578
732,R-004_Plot-050,2022-05-26,50m,HONDIA,280,R4,405,0.17093866,141.97678,0.19649744,20.561483,-12.06105,8.565955,-8.764115,9.12154,1,1,0,0.2463,0.2463,1373.3464,1373.3464
426,R-003_Plot-033,2022-06-02,50m,HONDIA,35,R3,303,0.17866512,134.58183,0.14196014,21.203453,-10.741357,8.942102,-7.505197,9.397395,0.987976407,0.960715366,2.75928052,0.1989,0.2008,1255.2781,1263.2569
427,R-003_Plot-033,2022-03-22,50m,HONDIA,35,R3,303,0.3230758,34.632042,0.1128912,35.854,-0.9714554,12.265874,4.59811,13.385889,0.099100121,0.013535995,86.34109119,-0.0399,0.0192,350.8738,808.5406
749,R-004_Plot-051,2022-05-26,50m,MARCOPOLO,140,R4,406,0.14768367,120.77416,0.09224373,16.93531,-8.086286,8.295005,-4.638417,7.617264,0.996597096,0.980792498,1.585856287,0.1552,0.1554,969.4667,970.2996
755,R-004_Plot-052,2022-02-03,15m,MARCOPOLO,70,R4,407,0.32371905,29.939705,0.09848261,35.65244,-0.41120225,11.200188,4.8571095,12.210225,0.018809844,0.002112267,88.77041964,-0.049,0.0093,201.8225,621.4731
430,R-003_Plot-033,2022-03-09,30m,HONDIA,35,R3,303,0.31907043,40.894646,0.10505468,35.551064,-2.1059453,11.935527,2.968036,13.215988,0.196173,0.06079589,69.00904295,-0.0249,0.0309,453.6613,900.4491
431,R-003_Plot-033,2022-04-19,50m,HONDIA,35,R3,303,0.23684315,95.37029,0.1799519,29.086138,-11.623773,16.100834,-7.056344,17.300577,0.829590139,0.700998185,15.50066086,0.1345,0.1733,1863.8804,2066.175
764,R-004_Plot-052,2022-05-26,50m,MARCOPOLO,70,R4,407,0.165264,107.83306,0.10394764,19.037834,-7.6260176,9.109545,-4.2068977,8.658379,0.970394737,0.888535995,8.435612702,0.1203,0.1247,960.4378,969.1968
433,R-003_Plot-034,2022-01-19,15m,HONDIA,140,R3,304,0.34689,33.991844,0.09879959,38.321243,-1.1420668,12.014738,4.380513,13.488813,0.032149507,0.003753505,88.32484405,-0.0401,0.0096,314.9913,607.266
769,R-004_Plot-053,2022-02-03,15m,HONDIA,140,R4,408,0.31057516,33.201984,0.09970307,34.32727,-0.94990283,11.083045,4.042339,12.017184,0.049172757,0.00673607,86.30121609,-0.0427,0.0108,267.9352,617.4411
435,R-003_Plot-034,2022-03-09,15m,HONDIA,140,R3,304,0.27285656,80.67119,0.1003651,31.224886,-6.201951,11.53747,-2.3635721,12.867794,0.697929316,0.430405599,38.33106172,0.0512,0.0825,911.8809,1115.2977
436,R-003_Plot-034,2022-01-19,30m,HONDIA,140,R3,304,0.3584667,35.24993,0.116889596,39.782864,-1.0825953,13.581426,5.2218833,15.248456,0.025029797,0.002605538,89.59025471,-0.0434,0.013,420.2372,849.3036
785,R-004_Plot-054,2022-02-03,15m,BOLOGNA,280,R4,409,0.30429918,30.580975,0.099599004,33.544064,-0.47505835,10.76964,4.478039,11.527787,0.039501961,0.004528126,88.53696027,-0.0482,0.0122,206.1012,674.0526
778,R-004_Plot-053,2022-05-26,50m,HONDIA,140,R4,408,0.17420714,142.13972,0.19237524,20.914415,-11.979016,8.550794,-8.755526,9.172674,0.99996219,0.999357229,0.060498355,0.2483,0.2483,1364.4746,1364.4746
439,R-003_Plot-034,2022-04-05,50m,HONDIA,140,R3,304,0.14253032,117.309395,0.17158717,17.888216,-12.335676,12.1864805,-7.5847754,11.142747,0.994101633,0.976860254,1.734367869,0.2646,0.2662,1672.9808,1675.4062
792,R-004_Plot-054,2022-05-26,50m,BOLOGNA,280,R4,409,0.16819048,84.31348,0.23198009,20.334387,-8.197881,13.983039,-3.506673,12.645628,0.997504537,0.666666667,33.16655295,0.1002,0.1005,1388.4099,1389.1443
808,R-004_Plot-055,2022-02-03,15m,BOLOGNA,140,R4,410,0.3159134,28.14988,0.10024232,34.743835,0,11.013955,5.2623625,11.840318,0.020394044,0.002443458,88.01876579,-0.0543,0.0107,157.816,597.5353
806,R-004_Plot-055,2022-05-26,50m,BOLOGNA,140,R4,410,0.16848941,88.9468,0.20378447,20.225817,-8.3676405,13.017931,-3.9258075,11.957398,0.989829099,0.780172414,21.18109935,0.1069,0.1083,1330.7802,1334.9547
824,R-004_Plot-056,2022-02-03,15m,MARCOPOLO,35,R4,411,0.3137416,27.245363,0.09336656,34.433617,-0.053828474,10.520867,4.9590497,11.323734,0.022360955,0.003692787,83.48555912,-0.0536,0.0132,125.4234,547.0065
444,R-003_Plot-034,2022-03-09,30m,HONDIA,140,R3,304,0.27260557,74.815994,0.11511469,31.274672,-5.928042,12.262327,-1.7605641,13.507428,0.709833597,0.365154161,48.55777992,0.036,0.0587,939.9892,1104.2639
445,R-003_Plot-034,2022-03-22,50m,HONDIA,140,R3,304,0.19428329,92.560844,0.12785697,22.585468,-7.2530613,10.822064,-3.5572388,10.756725,0.92842559,0.689919843,25.68926899,0.0815,0.0895,1030.0529,1067.5105
446,R-003_Plot-034,2022-04-19,50m,HONDIA,140,R3,304,0.13303803,132.05737,0.30737174,17.957207,-16.286837,13.04016,-10.839036,12.209636,1,1,0,0.3801,0.3801,2160.4883,2160.4883
820,R-004_Plot-056,2022-05-26,50m,MARCOPOLO,35,R4,411,0.17832883,94.940285,0.13296115,20.727028,-7.3367767,10.491037,-3.6425934,10.0775385,0.918897459,0.752268603,18.13356376,0.1051,0.1181,1028.4729,1073.24
448,R-003_Plot-034,2022-06-02,50m,HONDIA,140,R3,304,0.17104562,140.46596,0.19587725,20.679882,-12.271821,8.935157,-8.878413,9.473858,0.99958409,0.999432849,0.01513031,0.2546,0.2546,1424.4633,1424.5162
833,R-004_Plot-057,2022-02-03,15m,HONDIA,70,R4,412,0.306144,28.504385,0.08747786,33.608665,-0.4179652,10.057759,4.2456703,10.827349,0.035822054,0.005586099,84.40597874,-0.0483,0.0101,140.7229,504.4442
450,R-003_Plot-035,2022-03-09,15m,MARCOPOLO,70,R3,305,0.30861267,57.299187,0.09857905,34.725327,-4.064954,11.783559,0.37809438,13.2842455,0.443548387,0.172694354,61.06527285,0.0038,0.0408,663.3706,953.5375
851,R-004_Plot-058,2022-02-03,15m,MARCOPOLO,280,R4,413,0.30207813,33.42399,0.09044421,33.323143,-1.1313225,10.315798,3.4357522,11.166198,0.081038911,0.012366327,84.74025974,-0.0383,0.0129,240.5602,610.2486
843,R-004_Plot-057,2022-05-26,50m,HONDIA,70,R4,412,0.17635377,127.688324,0.14445019,21.476767,-11.976256,10.642269,-8.250949,10.9914,0.99988657,0.99988657,0,0.2204,0.2204,1508.2524,1508.2524
453,R-003_Plot-035,2022-04-05,50m,MARCOPOLO,70,R3,305,0.22748457,65.277596,0.19501263,26.679049,-5.4981728,14.566627,-0.47659504,14.482323,0.657289776,0.322103751,50.99516797,0.0297,0.0661,1119.5949,1218.5445
454,R-003_Plot-035,2022-01-19,30m,MARCOPOLO,70,R3,305,0.36620936,36.151787,0.11728454,40.66191,-1.2857958,13.886186,5.124427,15.710692,0.018562149,0.001635391,91.18964659,-0.0417,0.0087,456.0015,812.737
455,R-003_Plot-035,2022-01-19,15m,MARCOPOLO,70,R3,305,0.35309008,36.116543,0.09618014,39.038174,-1.5693214,12.095185,3.877508,13.734332,0.037038264,0.00554378,85.03229011,-0.0351,0.01,359.7785,569.1656
872,R-004_Plot-059,2022-02-03,15m,BOLOGNA,35,R4,414,0.32506335,29.645967,0.09004736,35.735622,-0.56397116,10.7176485,4.4489713,11.764589,0.02648429,0.003241998,87.75878838,-0.0464,0.0092,178.9393,585.2031
