"","Image.Name","Date","Altitude","var","dens","Rows","Plots","Intensity","Hue","Saturation","Lightness","a.","b.","u.","v.","GA","GGA","CSI","NGRDI","NGRDIveg","TGI","TGIveg"
"106","R-004_Plot-059","2022-02-14","15m","BOLOGNA","35","R4",414,0.29569927,31.76586,0.10094333,32.634792,-0.63850874,10.661384,4.176291,11.330566,0.0404679369705534,0.00554929971370324,86.2871692279713,-0.0463,0.0139,228.3686,609.0057
"107","R-004_Plot-059","2022-03-09","30m","BOLOGNA","35","R4",414,0.30835995,42.131214,0.118428946,34.533302,-2.22028,12.489831,3.0129187,13.628459,0.207075606803966,0.0605279448586819,70.7701231483134,-0.0245,0.0401,520.3984,1068.4663
"108","R-004_Plot-059","2022-02-02","30m","BOLOGNA","35","R4",414,0.35177502,31.220316,0.09817302,38.743057,-0.61824244,11.967982,5.0778255,13.400517,0.00165869218500797,0,100,-0.0448,0.0029,250.7897,754.391
"109","R-004_Plot-059","2022-03-22","50m","BOLOGNA","35","R4",414,0.3356165,36.772865,0.117895186,37.357178,-1.3055409,13.040639,4.5671,14.41542,0.0619328493647913,0.00192831215970962,96.8864468864469,-0.0381,0.0109,435.8432,869.3712
"110","R-004_Plot-059","2022-05-03","50m","BOLOGNA","35","R4",414,0.2305472,109.559204,0.15226692,28.708038,-13.805727,15.320669,-9.700428,16.887003,0.909444948578342,0.802442528735632,11.7656841142477,0.1707,0.1916,2033.7719,2131.4063
"111","R-001_Plot-009","2022-02-14","15m","MARCOPOLO","35","R1",109,0.26979506,33.201244,0.11267328,29.86165,-0.6857125,10.633138,3.956037,10.921296,0.0563154563452636,0.00685014682828818,87.8361159211945,-0.0469,0.0119,263.0175,608.3879
"112","R-001_Plot-009","2022-04-19","50m","MARCOPOLO","35","R1",109,0.23102994,65.05105,0.18879354,27.033499,-5.4823046,14.416588,-0.5008472,14.444919,0.621445856019359,0.399652147610405,35.6899488926746,0.0309,0.0876,1096.3124,1352.6424
"113","R-001_Plot-009","2022-02-02","30m","MARCOPOLO","35","R1",109,0.34449896,26.593044,0.11932063,37.90917,0.98491627,12.834493,7.572389,13.879642,0.000404040404040404,0,100,-0.0658,0.0025,154.8236,518.8158
"114","R-001_Plot-009","2022-03-09","15m","MARCOPOLO","35","R1",109,0.29666016,48.20842,0.10941231,33.303555,-3.0273707,11.829617,1.6723193,12.94831,0.301485578444577,0.101795426611615,66.2353910469622,-0.012,0.0388,569.0391,946.9899
"115","R-001_Plot-009","2022-02-14","30m","MARCOPOLO","35","R1",109,0.27395844,28.902832,0.13021368,30.273157,0.5101129,11.447036,5.80373,11.535668,0.00819543384058172,0.000452735353087378,94.4757609921082,-0.0658,0.0091,198.2279,648.3989
"116","R-001_Plot-009","2022-04-05","50m","MARCOPOLO","35","R1",109,0.26713172,45.321453,0.16465986,30.398878,-2.380738,13.841203,3.1471803,14.187568,0.311857229280097,0.0819343617664852,73.7269641125121,-0.0245,0.0333,704.6484,981.6416
"117","R-001_Plot-009","2022-03-22","50m","MARCOPOLO","35","R1",109,0.32255736,33.252777,0.13473088,35.918877,-0.2796403,13.501859,6.0396523,14.471517,0.0447292800967937,0.00162583182093164,96.3651732882502,-0.0522,0.0133,377.5507,857.4345
"118","R-001_Plot-009","2022-02-03","15m","MARCOPOLO","35","R1",109,0.2921464,28.797768,0.101796985,32.14658,-0.11816564,10.494256,4.7380304,11.017338,0.0286903947068218,0.00507091180734951,82.3254024241647,-0.0538,0.013,162.8951,537.788
"119","R-001_Plot-009","2022-03-09","30m","MARCOPOLO","35","R1",109,0.30576977,35.75573,0.11486733,33.992798,-1.1009833,11.92495,4.1898713,12.814764,0.0946494072862673,0.0126396318984394,86.6458414681765,-0.0402,0.0215,363.8806,917.6051
"120","R-001_Plot-009","2022-05-03","50m","MARCOPOLO","35","R1",109,0.26881948,70.2453,0.16362423,31.430462,-6.4696875,14.938854,-1.4379401,16.038921,0.642506049606776,0.493647912885662,23.168363443771,0.0508,0.114,1213.6317,1461.7298
"121","R-001_Plot-001","2022-02-14","15m","HONDIA","70","R1",101,0.2774882,32.455986,0.11193365,30.69204,-0.56666315,10.769059,4.2064257,11.150319,0.0608454218277362,0.0117278635196102,80.7251504430131,-0.0492,0.0166,252.712,559.2196
"122","R-001_Plot-001","2022-04-05","50m","HONDIA","70","R1",101,0.22837938,81.5026,0.19519764,27.474812,-8.609359,15.49801,-3.750173,15.921288,0.808681185722928,0.561895039322444,30.5171123994763,0.0835,0.113,1507.0102,1636.7996
"123","R-001_Plot-001","2022-02-14","30m","HONDIA","70","R1",101,0.295032,24.546186,0.123781204,32.41902,1.449572,11.525431,7.202895,11.770843,0.00441647956685238,0.00080383623915514,81.7991631799163,-0.0761,0.0117,76.6245,580.5689
"124","R-001_Plot-001","2022-03-09","15m","HONDIA","70","R1",101,0.29882693,46.971096,0.09658325,33.3753,-2.8740525,11.067428,1.5538572,12.198068,0.310486630897971,0.145107931671487,53.2643543292622,-0.0101,0.0506,487.5769,916.7237
"125","R-001_Plot-001","2022-02-03","15m","HONDIA","70","R1",101,0.30535778,31.04182,0.09636307,33.65379,-0.6124577,10.638926,4.2513704,11.437497,0.0579290955524644,0.0120388156587401,79.2180154999365,-0.0476,0.0138,209.9106,581.5334
"126","R-001_Plot-001","2022-04-19","50m","HONDIA","70","R1",101,0.17240381,132.70786,0.26510102,22.9761,-17.647263,14.021163,-13.100407,14.774337,0.999168179068361,0.991379310344828,0.779535306137888,0.3297,0.33,2374.369,2375.7156
"127","R-001_Plot-001","2022-03-22","50m","HONDIA","70","R1",101,0.3091897,44.54014,0.1367206,34.89753,-2.5661523,13.766215,3.1059976,14.960369,0.236653055051422,0.0311554748941319,86.8349576609682,-0.024,0.0219,659.3028,987.5395
"128","R-001_Plot-001","2022-03-09","30m","HONDIA","70","R1",101,0.2873509,39.93303,0.11620724,32.077984,-1.7618618,11.619744,3.1313848,12.353498,0.170764383586958,0.0421690643161386,75.3057028460123,-0.0308,0.0276,432.9311,875.9665
"129","R-001_Plot-001","2022-05-03","50m","HONDIA","70","R1",101,0.24344335,146.93494,0.28211474,31.125,-19.842415,12.106254,-17.563416,15.439934,0.998752268602541,0.991417120387175,0.734431194397119,0.3152,0.3156,2468.1208,2470.1639
"130","R-001_Plot-001","2022-02-02","30m","HONDIA","70","R1",101,0.3187326,28.378153,0.12301344,35.202168,0.59880877,12.407261,6.682037,13.157943,0.00116959064327485,6.37958532695375e-05,94.5454545454545,-0.0632,0.0045,202.2495,652.2581
"131","R-001_Plot-011","2022-02-14","15m","MARCOPOLO","70","R1",111,0.27533224,34.644432,0.10948151,30.501905,-0.9859913,10.676322,3.6371822,11.104974,0.0669099085175127,0.00751620999021145,88.7666712498281,-0.0427,0.0117,290.2397,618.9073
"132","R-001_Plot-011","2022-03-09","15m","MARCOPOLO","70","R1",111,0.29956147,56.883575,0.09835732,33.69883,-3.9517243,11.491947,0.38402754,12.834893,0.436361528780552,0.187482060453512,57.0351536311082,0.0034,0.0441,637.1369,941.2129
"133","R-001_Plot-011","2022-02-03","15m","MARCOPOLO","70","R1",111,0.29124346,28.654995,0.10050869,32.043613,-0.14836267,10.409699,4.6578827,10.927499,0.0309884966108057,0.00570937566698314,81.5758223488897,-0.0537,0.0139,157.1684,549.9596
"134","R-001_Plot-011","2022-04-05","50m","MARCOPOLO","70","R1",111,0.19604206,75.124,0.14579964,22.49996,-5.390849,11.070842,-1.5122274,10.673008,0.776126739261948,0.471642468239564,39.2312563940176,0.0489,0.0738,860.9375,941.4765
"135","R-001_Plot-011","2022-04-19","50m","MARCOPOLO","70","R1",111,0.17296137,98.7937,0.16460103,20.727028,-9.143615,12.083867,-4.9862313,11.528899,0.913036902601331,0.776088929219601,14.99917177406,0.1326,0.1498,1329.6601,1388.0199
"136","R-001_Plot-011","2022-02-02","30m","MARCOPOLO","70","R1",111,0.35246265,31.0491,0.11195904,38.91735,-0.2726322,12.859781,5.949713,14.263151,0.00240297713981924,0,100,-0.051,0.0044,281.7125,683.9035
"137","R-001_Plot-011","2022-03-09","30m","MARCOPOLO","70","R1",111,0.2986237,38.843166,0.11224532,33.277412,-1.6474792,11.693472,3.3600953,12.582129,0.160591697387994,0.0386395764614574,75.9392440020712,-0.0312,0.0297,412.5082,916.5687
"138","R-001_Plot-011","2022-05-03","50m","MARCOPOLO","70","R1",111,0.20345278,94.07634,0.14746177,24.152676,-8.614686,12.393303,-4.5896873,12.58207,0.844751966122202,0.724667271627344,14.2153791066153,0.1086,0.1391,1280.1751,1371.9434
"139","R-001_Plot-011","2022-02-14","30m","MARCOPOLO","70","R1",111,0.27136692,27.930353,0.12730217,29.929495,0.61452234,11.169665,5.7943454,11.210953,0.00752095055945154,0.000434256359083811,94.2260442260442,-0.0674,0.0084,166.3193,668.3843
"140","R-001_Plot-011","2022-03-22","50m","MARCOPOLO","70","R1",111,0.29732707,46.59033,0.11945224,33.440346,-2.8375754,12.401352,2.1483889,13.482051,0.235367513611615,0.0183000604960678,92.2248995983936,-0.0187,0.0129,592.9218,794.09
"141","R-002_Plot-021","2022-02-03","15m","HONDIA","70","R2",206,0.2964053,28.918169,0.10453379,32.641502,-0.057869628,10.764217,4.958698,11.332846,0.02470873536317,0.00434229022690306,82.4260927842728,-0.0547,0.0114,172.5315,515.0085
"142","R-002_Plot-021","2022-04-19","50m","HONDIA","70","R2",206,0.19383009,118.26623,0.14691341,24.513817,-14.268808,14.015977,-10.055237,14.77045,0.967899274047187,0.920750151240169,4.8712840345326,0.216,0.2245,1989.9769,2026.8772
"143","R-002_Plot-021","2022-03-09","15m","HONDIA","70","R2",206,0.30147406,52.01738,0.10337216,33.86541,-3.4971266,11.720074,1.0511934,13.004038,0.356246274094191,0.121928197655163,65.774183052108,-0.0046,0.0389,604.7835,943.0727
"144","R-002_Plot-021","2022-02-14","15m","HONDIA","70","R2",206,0.2705393,35.44342,0.11830896,30.042122,-0.9407244,11.031278,3.8130043,11.358312,0.0751418604137687,0.00994862849867155,86.7602047062857,-0.0441,0.0129,325.0746,610.2135
"145","R-002_Plot-021","2022-02-02","30m","HONDIA","70","R2",206,0.3383722,27.948011,0.12139863,37.318108,0.6960631,12.855961,7.152727,13.872852,0.00111642743221691,6.37958532695375e-05,94.2857142857143,-0.0632,0.0063,198.3285,586.1429
"146","R-002_Plot-021","2022-03-22","50m","HONDIA","70","R2",206,0.31294975,42.437477,0.11539048,35.02592,-2.3111277,12.47274,2.9089408,13.700603,0.199523593466425,0.010700241984271,94.6371044153875,-0.025,0.0136,520.9014,834.3993
"147","R-002_Plot-021","2022-05-03","50m","HONDIA","70","R2",206,0.18325312,136.36354,0.251383,23.764847,-16.834972,12.672494,-12.83327,13.840263,1,0.999697519661222,0.0302480338778,0.3091,0.3091,2177.399,2177.399
"148","R-002_Plot-021","2022-04-05","50m","HONDIA","70","R2",206,0.24215133,67.87896,0.15561044,28.046915,-5.4461884,13.235313,-0.8457615,13.681627,0.674228675136116,0.37239110707804,44.7678331090175,0.0287,0.0641,996.4544,1190.6082
"149","R-002_Plot-021","2022-02-14","30m","HONDIA","70","R2",206,0.2723525,26.879072,0.115190685,29.944544,0.4851485,10.550925,5.378552,10.664664,0.00551597971006458,0.00028642440705528,94.8073701842546,-0.0644,0.0063,125.2809,573.6816
"150","R-002_Plot-021","2022-03-09","30m","HONDIA","70","R2",206,0.31270674,41.43282,0.112900734,34.9404,-2.1574934,12.253979,3.0119884,13.4498825,0.165913647661021,0.0259445075810073,84.3626440942251,-0.0271,0.022,488.897,927.7696
"151","R-002_Plot-024","2022-04-05","50m","BOLOGNA","70","R2",209,0.21334875,70.249245,0.17502707,24.859121,-5.674258,13.062383,-1.1872349,12.856259,0.708560193587417,0.362333635813672,48.863393810032,0.036,0.0647,1030.3962,1158.5733
"152","R-002_Plot-024","2022-02-14","15m","BOLOGNA","70","R2",209,0.26747242,32.364227,0.11945164,29.603527,-0.395707,10.872528,4.395615,11.055476,0.0673938162843243,0.0101068644984655,85.0032761821557,-0.052,0.0168,257.9025,630.1332
"153","R-002_Plot-024","2022-03-22","50m","BOLOGNA","70","R2",209,0.29542515,38.603886,0.12305254,33.007843,-1.5212154,12.227648,3.728474,13.028155,0.125075620084694,0.0111161524500907,91.1124546553809,-0.0349,0.0151,442.0554,807.9383
"154","R-002_Plot-024","2022-02-03","15m","BOLOGNA","70","R2",209,0.28506,30.03146,0.10646367,31.430462,-0.24367324,10.599575,4.582703,11.041753,0.041411833108859,0.00769836538532306,81.4102279290887,-0.0535,0.0145,194.175,563.2222
"155","R-002_Plot-024","2022-02-02","30m","BOLOGNA","70","R2",209,0.32360688,32.125465,0.11926478,35.865807,-0.3312375,12.533205,5.554051,13.536951,0.00493354598617757,0.000180754917597023,96.3362068965517,-0.0518,0.0056,305.0781,641.2607
"156","R-002_Plot-024","2022-02-14","30m","BOLOGNA","70","R2",209,0.2681546,27.04008,0.12549537,29.52705,0.7565374,10.936235,5.844379,10.91213,0.0116325267252451,0.00161691197531206,86.1000794281176,-0.0695,0.0152,138.6596,587.434
"157","R-002_Plot-024","2022-05-03","50m","BOLOGNA","70","R2",209,0.20954381,100.816154,0.1794036,25.942904,-11.93627,15.054807,-7.4858465,15.657096,0.951489715668482,0.842294313369631,11.4762567057421,0.1428,0.1517,1826.3122,1865.4478
"158","R-002_Plot-024","2022-03-09","30m","BOLOGNA","70","R2",209,0.30771232,44.69156,0.11986196,34.558163,-2.6287746,12.679068,2.5682673,13.883581,0.212148090657945,0.044284909129547,79.1254736291973,-0.0218,0.027,578.2889,994.0587
"159","R-002_Plot-024","2022-04-19","50m","BOLOGNA","70","R2",209,0.18484788,81.01356,0.22582078,22.306166,-7.982336,14.529047,-3.214496,13.623439,0.815373563218391,0.566961584996975,30.466032923719,0.0814,0.1102,1398.6226,1525.2506
"160","R-002_Plot-024","2022-03-09","15m","BOLOGNA","70","R2",209,0.2874192,42.388645,0.10843587,32.084854,-2.1535304,11.280873,2.5027666,12.099327,0.223208437290705,0.0781317848284795,64.9960432603535,-0.023,0.0397,448.7061,946.6684
"161","R-002_Plot-030","2022-03-09","15m","MARCOPOLO","70","R2",215,0.2940558,47.820965,0.107269526,32.974766,-2.9809484,11.613969,1.6330756,12.685469,0.307082716948916,0.111436782878129,63.7111511890567,-0.0119,0.0401,546.7463,917.3968
"162","R-002_Plot-030","2022-04-05","50m","MARCOPOLO","70","R2",215,0.2250653,67.81798,0.2177934,26.757359,-6.275974,15.723909,-1.00242,15.5452175,0.682017543859649,0.352427404718693,48.32575673578,0.0404,0.0771,1294.82,1400.2825
"163","R-002_Plot-030","2022-02-03","15m","MARCOPOLO","70","R2",215,0.30175063,28.792742,0.09896058,33.19882,-0.169787,10.585541,4.7708435,11.252041,0.0381606352991396,0.00735245412995959,80.7328833172613,-0.0536,0.014,163.448,567.2377
"164","R-002_Plot-030","2022-02-02","30m","MARCOPOLO","70","R2",215,0.33288166,27.673115,0.10075915,36.58763,0.0989505,11.466573,5.6957397,12.503832,0.00280701754385965,6.37958532695375e-05,97.7272727272727,-0.054,0.0028,154.8032,525.2799
"165","R-002_Plot-030","2022-02-14","15m","MARCOPOLO","70","R2",215,0.28063115,33.907078,0.10450542,31.039045,-0.9322178,10.524098,3.668494,11.0298395,0.0670479050289609,0.0118824196124322,82.2777167947311,-0.0433,0.0137,267.8615,538.6181
"166","R-002_Plot-030","2022-04-19","50m","MARCOPOLO","70","R2",215,0.17254145,105.2927,0.1863575,21.476767,-11.692565,13.688385,-7.1532345,13.273682,0.980414398064126,0.898177555958863,8.38796760509062,0.1726,0.1769,1707.2934,1721.6809
"167","R-002_Plot-030","2022-05-03","50m","MARCOPOLO","70","R2",215,0.2051692,135.90833,0.20033908,25.752499,-15.463468,11.935929,-12.055047,13.541175,0.999735329703569,0.992059891107078,0.767747059490942,0.2563,0.2564,1965.7664,1965.9461
"168","R-002_Plot-030","2022-02-14","30m","MARCOPOLO","70","R2",215,0.26990864,28.950014,0.12910724,29.81631,0.45540887,11.274871,5.6300173,11.315933,0.0135728210956196,0.00128429008324787,90.5377808032675,-0.0662,0.012,194.879,652.6231
"169","R-002_Plot-030","2022-03-09","30m","MARCOPOLO","70","R2",215,0.3024322,36.818573,0.101585925,33.55053,-1.4594613,11.103453,3.3638983,12.019949,0.144163871718824,0.0327909748593287,77.2543741588156,-0.0326,0.0256,339.3114,819.8046
"170","R-002_Plot-030","2022-03-22","50m","MARCOPOLO","70","R2",215,0.30528903,40.715206,0.12236202,34.176365,-1.892216,12.567451,3.4504342,13.592755,0.144320931639443,0.0116833030852995,91.9046371495939,-0.0302,0.0124,501.6411,756.644
"171","R-003_Plot-032","2022-02-03","15m","BOLOGNA","70","R3",302,0.3075718,30.40796,0.09725845,33.88456,-0.49620098,10.71962,4.4468994,11.526362,0.0366371538127516,0.00509667115615317,86.0887906789876,-0.0487,0.0112,199.6512,598.5066
"172","R-003_Plot-032","2022-02-14","15m","BOLOGNA","70","R3",302,0.27995253,35.26299,0.10249913,30.988758,-1.1534646,10.45374,3.3618486,10.992663,0.0831235786359321,0.0141529222141264,82.9736370276911,-0.0393,0.0147,288.0358,578.7115
"173","R-003_Plot-032","2022-04-05","50m","BOLOGNA","70","R3",302,0.21127622,69.63676,0.20175517,24.90662,-6.0542603,14.278656,-1.2252164,13.887796,0.737522686025408,0.389140955837871,47.2367476673844,0.0411,0.0703,1163.3464,1266.6948
"174","R-003_Plot-032","2022-03-09","15m","BOLOGNA","70","R3",302,0.3073493,53.779324,0.09929997,34.51464,-3.6828196,11.676974,0.81331265,13.086107,0.391694817955002,0.161119206906449,58.8661377376305,-7e-04,0.0456,617.4568,1006.944
"175","R-003_Plot-032","2022-02-14","30m","BOLOGNA","70","R3",302,0.27473283,28.977047,0.11053139,30.250898,0.031989302,10.446322,4.791557,10.686175,0.0207334312720016,0.00228215575944046,88.9928698752228,-0.0571,0.0105,170.4404,607.1813
"176","R-003_Plot-032","2022-04-19","50m","BOLOGNA","70","R3",302,0.16793145,88.35172,0.24331033,20.668076,-9.405648,14.730807,-4.5412498,13.437704,0.885624621899577,0.700393224440411,20.915339623447,0.1202,0.1429,1566.2496,1663.8089
"177","R-003_Plot-032","2022-05-03","50m","BOLOGNA","70","R3",302,0.20789088,122.58787,0.1647169,26.809406,-16.47783,15.238683,-12.346763,16.701817,0.976141863278887,0.936743799153055,4.03610024402525,0.2415,0.2482,2320.7333,2354.8954
"178","R-003_Plot-032","2022-02-02","30m","BOLOGNA","70","R3",302,0.3382957,31.194448,0.10007244,37.295757,-0.60396504,11.738865,4.9241304,12.988123,0.00426368952684742,0.000116959064327485,97.2568578553616,-0.0459,0.0048,245.2177,574.5885
"179","R-003_Plot-032","2022-03-09","30m","BOLOGNA","70","R3",302,0.30881885,44.34149,0.11627185,34.6264,-2.566864,12.460911,2.5602655,13.6737585,0.245724422762425,0.0635307813842614,74.1455160744501,-0.0206,0.0312,556.1191,1008.6635
"180","R-003_Plot-032","2022-03-22","50m","BOLOGNA","70","R3",302,0.29175174,44.590954,0.12905163,32.84866,-2.496127,12.724918,2.687328,13.634768,0.168897459165154,0.00321385359951603,98.0971569285874,-0.0247,0.0094,588.2666,849.015
"181","R-003_Plot-035","2022-02-03","15m","MARCOPOLO","70","R3",305,0.29425642,30.459373,0.101402044,32.439335,-0.438452,10.598859,4.393049,11.210649,0.0329314874919962,0.00406261729703473,87.6634260811264,-0.0507,0.0101,200.2646,586.7074
"182","R-003_Plot-035","2022-03-09","15m","MARCOPOLO","70","R3",305,0.30861267,57.299187,0.09857905,34.725327,-4.064954,11.783559,0.37809438,13.2842455,0.443548387096774,0.172694354286724,61.0652728517205,0.0038,0.0408,663.3706,953.5375
"183","R-003_Plot-035","2022-02-14","30m","MARCOPOLO","70","R3",305,0.2719844,28.271444,0.11819577,29.967098,0.32337913,10.745514,5.259193,10.874829,0.0129445352994983,0.00153375650229601,88.1513204853676,-0.0628,0.0098,163.2023,586.4814
"184","R-003_Plot-035","2022-04-05","50m","MARCOPOLO","70","R3",305,0.22748457,65.277596,0.19501263,26.679049,-5.4981728,14.566627,-0.47659504,14.482323,0.657289776164549,0.322103750756201,50.9951679705476,0.0297,0.0661,1119.5949,1218.5445
"185","R-003_Plot-035","2022-02-14","15m","MARCOPOLO","70","R3",305,0.27382597,30.684406,0.104566395,30.176552,-0.4181459,10.216605,4.1331987,10.534651,0.043851611431263,0.00576641422504839,86.8501657365837,-0.0506,0.0125,196.8625,539.5414
"186","R-003_Plot-035","2022-02-02","30m","MARCOPOLO","70","R3",305,0.3303688,33.48638,0.098879695,36.501366,-1.022637,11.552049,4.2525177,12.7740135,0.00880382775119617,0.000542264752791069,93.8405797101449,-0.0407,0.0051,289.02,602.5452
"187","R-003_Plot-035","2022-03-09","30m","MARCOPOLO","70","R3",305,0.31214467,48.51155,0.10807556,35.032017,-3.172896,12.227164,1.7016541,13.610342,0.305199064962903,0.0710979294287219,76.7044078469363,-0.0128,0.0252,596.6231,916.3165
"188","R-003_Plot-035","2022-03-22","50m","MARCOPOLO","70","R3",305,0.28862977,41.78995,0.11608994,32.276375,-2.0463147,11.738215,2.8312337,12.542794,0.190033272837266,0.0102087114337568,94.6279347393553,-0.0266,0.0113,470.9169,740.008
"189","R-003_Plot-035","2022-04-19","50m","MARCOPOLO","70","R3",305,0.1731661,104.15376,0.1718505,21.191977,-10.691894,12.854524,-6.352843,12.440982,0.963173018753781,0.870160314579552,9.6569050796891,0.1534,0.1605,1544.396,1570.4681
"190","R-003_Plot-035","2022-05-03","50m","MARCOPOLO","70","R3",305,0.18463145,135.22581,0.19413024,22.94472,-13.99498,10.973333,-10.36729,11.877736,0.994933454325469,0.981132788868724,1.38709432241392,0.2482,0.2496,1744.6438,1748.7167
"191","R-001_Plot-004","2022-02-02","30m","BOLOGNA","70","R1",104,0.31719208,30.425766,0.12630367,35.1476,0.15685797,12.668259,6.209053,13.479257,0.0024455077086656,0.000191387559808612,92.1739130434783,-0.0589,0.0074,267.905,539.3103
"192","R-001_Plot-004","2022-02-03","15m","BOLOGNA","70","R1",104,0.28641322,27.86371,0.09989655,31.472773,-0.030373167,10.209702,4.6886883,10.640574,0.0312957688429637,0.00564681724845996,81.9566112058322,-0.0561,0.0123,136.2773,512.9555
"193","R-001_Plot-004","2022-05-03","50m","BOLOGNA","70","R1",104,0.17998202,123.30209,0.16794848,22.9761,-14.6692,13.479936,-10.355997,13.967422,0.959467634603751,0.904340592861464,5.74558638083228,0.2487,0.261,2009.8302,2061.8687
"194","R-001_Plot-004","2022-02-14","30m","BOLOGNA","70","R1",104,0.28665015,26.79948,0.12704015,31.606262,0.9319175,11.56747,6.4909587,11.779645,0.00766878251148008,0.000406537868078462,94.6987951807229,-0.0705,0.0085,143.1284,701.1913
"195","R-001_Plot-004","2022-03-09","15m","BOLOGNA","70","R1",104,0.2901034,54.594574,0.111741185,32.741962,-3.7540672,11.972364,0.8058606,13.12001,0.403884509799592,0.192159222214862,52.4222351804946,0.0028,0.0608,667.925,1104.8557
"196","R-001_Plot-004","2022-02-14","15m","BOLOGNA","70","R1",104,0.2651004,33.220226,0.108505785,29.29606,-0.77025807,10.289273,3.6811125,10.533408,0.083738123100248,0.0128483951925695,84.6564566808024,-0.0456,0.0144,249.2559,581.7187
"197","R-001_Plot-004","2022-04-19","50m","BOLOGNA","70","R1",104,0.1404619,103.23708,0.22736281,17.53897,-11.043948,13.282463,-6.1246824,11.587085,0.956140350877193,0.844411675741077,11.6853843720342,0.2047,0.2161,1627.3794,1662.5393
"198","R-001_Plot-004","2022-03-22","50m","BOLOGNA","70","R1",104,0.27730578,46.442623,0.1384896,31.359776,-2.721326,12.835983,2.3864245,13.5236025,0.305958862673926,0.0165986085904416,94.574888779041,-0.0204,0.0155,638.1449,874.3024
"199","R-001_Plot-004","2022-03-09","30m","BOLOGNA","70","R1",104,0.286557,45.64065,0.124142885,32.235462,-2.5913455,12.277831,2.3639162,13.13391,0.269654719997043,0.0743964298583585,72.4104848381018,-0.0191,0.0346,575.981,1013.9734
"200","R-001_Plot-004","2022-04-05","50m","BOLOGNA","70","R1",104,0.19308968,75.34898,0.22982806,23.163338,-7.1236544,14.867093,-2.2228854,14.004175,0.794275559588627,0.48200241984271,39.315466273147,0.074,0.1037,1342.1102,1421.8092
"201","R-003_Plot-045","2022-03-09","15m","HONDIA","70","R3",315,0.3207054,54.818764,0.105722606,36.118385,-4.001438,12.530708,0.79336715,14.205142,0.392451038837738,0.122349547003452,68.8242519714572,-9e-04,0.0368,702.0587,1013.2231
"202","R-003_Plot-045","2022-02-03","15m","HONDIA","70","R3",315,0.3260708,30.534657,0.080377996,35.806713,-0.9475203,10.211079,3.7284698,11.32752,0.0308449802388996,0.00415829487830548,86.5187306132188,-0.0395,0.0085,177.3431,525.9862
"203","R-003_Plot-045","2022-04-05","50m","HONDIA","70","R3",315,0.23583324,69.89964,0.15588337,27.356878,-5.6677876,13.076537,-1.1638048,13.434113,0.660238959467635,0.383960980036298,41.845149467415,0.0383,0.0788,1008.0643,1202.6798
"204","R-003_Plot-045","2022-03-22","50m","HONDIA","70","R3",315,0.30652577,48.56704,0.08544272,34.138496,-3.0092623,10.629932,1.2193906,11.893484,0.375,0.0653357531760436,82.5771324863884,-0.0092,0.0165,463.9252,664.4258
"205","R-003_Plot-045","2022-02-14","15m","HONDIA","70","R3",315,0.29981056,41.119926,0.08614129,33.238148,-2.196364,10.286034,2.074501,11.303913,0.132761843780589,0.0161419119324663,87.8414524287991,-0.0234,0.0105,352.9353,580.7181
"206","R-003_Plot-045","2022-02-02","30m","HONDIA","70","R3",315,0.3290147,33.697334,0.09322047,36.31638,-1.1561811,11.180938,3.906771,12.402211,0.00636895268474216,0.000202020202020202,96.8280467445743,-0.038,0.0027,275.7695,497.621
"207","R-003_Plot-045","2022-04-19","50m","HONDIA","70","R3",315,0.17469843,124.25025,0.16464329,22.06661,-13.952374,12.684291,-9.708086,12.999004,0.974667271627344,0.924909255898367,5.10512840406548,0.2501,0.2572,1864.731,1889.3925
"208","R-003_Plot-045","2022-05-03","50m","HONDIA","70","R3",315,0.16279528,135.93596,0.26456356,21.169004,-16.073862,12.1426525,-11.669758,12.598038,1,0.997996067755596,0.200393224440409,0.3338,0.3338,2058.3347,2058.3347
"209","R-003_Plot-045","2022-02-14","30m","HONDIA","70","R3",315,0.3063029,33.09253,0.076037824,33.685966,-1.3390809,9.609789,2.8811626,10.545933,0.0504014561447275,0.0041300551597971,91.8056828597617,-0.0325,0.0069,199.7753,517.4423
"210","R-003_Plot-045","2022-03-09","30m","HONDIA","70","R3",315,0.33313048,43.522343,0.09321475,37.05429,-2.6318755,11.678831,2.2265291,13.249753,0.20911753564136,0.0453197327937467,78.3281049794548,-0.0189,0.0223,466.8856,846.515
"211","R-004_Plot-048","2022-04-05","50m","BOLOGNA","70","R4",403,0.18429613,86.75261,0.14011025,21.306414,-6.5582895,10.714203,-2.8146584,10.2816925,0.841386872353297,0.634490320629159,24.5899429290433,0.0841,0.1061,960.9851,1013.1989
"212","R-004_Plot-048","2022-02-02","30m","BOLOGNA","70","R4",403,0.33138433,33.145588,0.101897,36.627792,-0.91800475,11.756977,4.4855356,12.976598,0.00223285486443381,0,100,-0.0425,0.001,290.8692,664.1905
"213","R-004_Plot-048","2022-02-14","15m","BOLOGNA","70","R4",403,0.29827276,36.95524,0.09801191,33.060677,-1.5179054,10.79299,3.1379917,11.662363,0.0817233740331044,0.00946104082488795,88.423090778098,-0.0342,0.0126,325.4106,631.0867
"214","R-004_Plot-048","2022-04-19","50m","BOLOGNA","70","R4",403,0.14411825,105.49344,0.20092946,17.791153,-10.789289,12.558217,-6.0977798,11.170541,0.944683908045977,0.852313974591652,9.77786672003202,0.1963,0.2094,1543.785,1582.1569
