"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"321",0.857142857142857,0.888888888888889,0.875,0.555555555555556,1,1,"2022-05-26","15m",0,4
"322",0.880952380952381,1,1,0.777777777777778,0.666666666666667,1,"2022-05-26","15m",3,1
"323",0.714285714285714,0.333333333333333,0.6,0.857142857142857,1,0.875,"2022-05-26","50m",0,4
"324",0.738095238095238,0.333333333333333,0.8,0.857142857142857,0.875,0.875,"2022-05-26","50m",3,1
"325",0.857142857142857,0.625,0.9,1,0.888888888888889,0.875,"2022-05-26","30m",0,4
"326",0.880952380952381,0.875,0.8,1,0.777777777777778,1,"2022-05-26","30m",3,1
"327",0.761904761904762,0.625,0.4,1,0.888888888888889,1,"2022-05-26","15-30-50m",0,6
"328",0.833333333333333,0.625,0.8,0.857142857142857,0.888888888888889,1,"2022-05-26","15-30-50m",5,2
"329",0.0714285714285714,0.142857142857143,0,0.1,0,0.166666666666667,"2022-03-22","50m",0,4
"330",0.142857142857143,0.142857142857143,0.272727272727273,0.1,0,0.166666666666667,"2022-03-22","50m",2,1
"331",0.285714285714286,0.142857142857143,0,0.25,0.5,0.714285714285714,"2022-04-19","50m",0,4
"332",0.452380952380952,0.285714285714286,0.0833333333333333,0.625,0.75,0.714285714285714,"2022-04-19","50m",3,1
"333",0.30952380952381,0,0,0.125,0.777777777777778,0.714285714285714,"2022-04-05","50m",0,4
"334",0.357142857142857,0,0,0,0.888888888888889,1,"2022-04-05","50m",4,2
"335",0.571428571428571,0.25,0.5,0.75,0.555555555555556,0.777777777777778,"2022-05-03","50m",0,4
"336",0.666666666666667,0.5,0.625,0.75,0.555555555555556,0.888888888888889,"2022-05-03","50m",3,1
"337",0.285714285714286,0.5,0.4,0.142857142857143,0.125,0.142857142857143,"2022-02-14","15m",0,4
"338",0.642857142857143,0.6,0.9,0.857142857142857,0.375,0.428571428571429,"2022-02-14","15m",3,1
"339",0.547619047619048,0.6,0.857142857142857,0.777777777777778,0.444444444444444,0,"2022-02-14","30m",0,4
"340",0.595238095238095,0.6,1,0.555555555555556,0.555555555555556,0.285714285714286,"2022-02-14","30m",3,1
"341",0.357142857142857,0.6,0.857142857142857,0,0.222222222222222,0.142857142857143,"2022-02-14","15-30m",0,5
"342",0.5,0.7,0.857142857142857,0.555555555555556,0.222222222222222,0.142857142857143,"2022-02-14","15-30m",4,2
"343",0.571428571428571,0.7,0.857142857142857,0.571428571428571,0.555555555555556,0.222222222222222,"2022-01-19","30m",0,4
"344",0.666666666666667,0.7,0.714285714285714,0.714285714285714,0.777777777777778,0.444444444444444,"2022-01-19","30m",4,2
"345",0.619047619047619,0.636363636363636,0.727272727272727,0.875,1,0,"2022-01-19","15m",0,4
"346",0.642857142857143,0.545454545454545,0.727272727272727,0.875,1,0.25,"2022-01-19","15m",4,2
"347",0.595238095238095,0.818181818181818,0.545454545454545,0.75,0.75,0.125,"2022-01-19","15-30m",0,5
"348",0.738095238095238,0.818181818181818,0.818181818181818,1,1,0.125,"2022-01-19","15-30m",6,2
"349",0.333333333333333,1,0.5,0.333333333333333,0.0909090909090909,0.1,"2022-02-03","15m",0,4
"350",0.5,1,0.6,1,0.272727272727273,0.1,"2022-02-03","15m",3,1
"351",0.642857142857143,0.7,1,0.6,1,0.2,"2022-02-03","30m",0,4
"352",0.69047619047619,0.7,1,0.7,1,0.3,"2022-02-03","30m",4,2
"353",0.571428571428571,0.7,1,0.4,1,0.1,"2022-02-03","15-30m",0,5
"354",0.595238095238095,0.6,1,0.6,1,0.1,"2022-02-03","15-30m",5,2
"355",0.285714285714286,0.428571428571429,0.5,0.2,0.2,0.142857142857143,"2022-03-09","15m",0,4
"356",0.261904761904762,0.142857142857143,0.375,0.3,0.2,0.285714285714286,"2022-03-09","15m",2,1
"357",0.19047619047619,0.222222222222222,0.142857142857143,0.125,0.25,0.2,"2022-03-09","30m",0,4
"358",0.261904761904762,0.222222222222222,0.142857142857143,0,0.625,0.3,"2022-03-09","30m",2,1
"359",0.238095238095238,0.222222222222222,0.428571428571429,0.125,0.25,0.2,"2022-03-09","15-30m",0,5
"360",0.238095238095238,0,0.142857142857143,0.25,0.5,0.3,"2022-03-09","15-30m",3,1
"361",0.857142857142857,0.666666666666667,1,0.888888888888889,1,0.777777777777778,"2022-06-02","50m",0,4
"362",0.880952380952381,0.888888888888889,1,0.777777777777778,1,0.777777777777778,"2022-06-02","50m",2,1
"363",0.642857142857143,0.857142857142857,0.818181818181818,0.3,0.666666666666667,0.625,"2022-05-26","15m",0,4
"364",0.904761904761905,1,1,0.7,1,0.875,"2022-05-26","15m",3,1
"365",0.69047619047619,0.222222222222222,0.75,0.666666666666667,0.888888888888889,0.9,"2022-05-26","50m",0,4
"366",0.714285714285714,0.444444444444444,0.75,0.666666666666667,0.888888888888889,0.8,"2022-05-26","50m",3,1
"367",0.904761904761905,1,0.636363636363636,1,1,1,"2022-05-26","30m",0,4
"368",0.952380952380952,1,0.909090909090909,0.888888888888889,1,1,"2022-05-26","30m",3,1
"369",0.833333333333333,0.875,0.636363636363636,0.777777777777778,1,1,"2022-05-26","15-30-50m",0,6
"370",0.738095238095238,0.875,0.454545454545455,0.666666666666667,0.875,1,"2022-05-26","15-30-50m",5,2
"371",0.119047619047619,0.142857142857143,0,0.125,0.25,0.111111111111111,"2022-03-22","50m",0,4
"372",0.142857142857143,0,0.1,0,0.25,0.333333333333333,"2022-03-22","50m",2,1
"373",0.261904761904762,0.125,0.111111111111111,0.2,0.25,0.714285714285714,"2022-04-19","50m",0,4
"374",0.404761904761905,0.125,0.222222222222222,0.4,0.625,0.714285714285714,"2022-04-19","50m",3,1
"375",0.261904761904762,0,0,0.142857142857143,0.666666666666667,0.4,"2022-04-05","50m",0,4
"376",0.404761904761905,0,0.125,0.142857142857143,0.888888888888889,0.7,"2022-04-05","50m",4,2
"377",0.5,0,0.571428571428571,0.833333333333333,0.363636363636364,1,"2022-05-03","50m",0,4
"378",0.523809523809524,0.3,1,0.666666666666667,0.272727272727273,0.625,"2022-05-03","50m",3,1
"379",0.523809523809524,0.777777777777778,0.5,0.571428571428571,0.4,0.333333333333333,"2022-02-14","15m",0,4
"380",0.619047619047619,0.555555555555556,0.6,1,0.5,0.5,"2022-02-14","15m",3,1
"381",0.595238095238095,0.444444444444444,0.857142857142857,0.555555555555556,0.875,0.333333333333333,"2022-02-14","30m",0,4
"382",0.714285714285714,0.888888888888889,1,0.888888888888889,0.75,0.111111111111111,"2022-02-14","30m",3,1
"383",0.380952380952381,0.444444444444444,0.714285714285714,0.222222222222222,0.5,0.111111111111111,"2022-02-14","15-30m",0,5
"384",0.642857142857143,0.888888888888889,1,0.777777777777778,0.5,0.111111111111111,"2022-02-14","15-30m",4,2
"385",0.738095238095238,0.818181818181818,1,0.888888888888889,0.444444444444444,0.4,"2022-01-19","30m",0,4
"386",0.619047619047619,0.545454545454545,1,0.666666666666667,0.555555555555556,0.2,"2022-01-19","30m",4,2
"387",0.523809523809524,1,0.5,0.333333333333333,0.7,0.222222222222222,"2022-01-19","15m",0,4
"388",0.738095238095238,1,1,0.888888888888889,0.7,0.222222222222222,"2022-01-19","15m",4,2
"389",0.523809523809524,1,0.5,0.444444444444444,0.7,0.111111111111111,"2022-01-19","15-30m",0,5
"390",0.619047619047619,1,0.75,0.666666666666667,0.6,0.222222222222222,"2022-01-19","15-30m",6,2
"391",0.404761904761905,0.6,0.666666666666667,0.375,0.285714285714286,0,"2022-02-03","15m",0,4
"392",0.452380952380952,0.6,0.666666666666667,0.375,0.571428571428571,0,"2022-02-03","15m",3,1
