"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"336","Intensity",0.0264404522415561,3.67309917691543,"2022-05-26","50m",0,4
"337","Hue",-0.00364756612668377,1.63533880825356,"2022-05-26","50m",0,4
"338","Saturation",-0.0033020731089105,1.89346489727921,"2022-05-26","50m",0,4
"339","Lightness",0.0174208466444566,3.0063380887882,"2022-05-26","50m",0,4
"340","a.",-0.0035711094375181,1.69361726377589,"2022-05-26","50m",0,4
"341","b.",-0.00527708589999611,1.8011816378,"2022-05-26","50m",0,4
"342","u.",-0.00486170635350202,1.61667395827694,"2022-05-26","50m",0,4
"343","v.",-0.00275004483218879,2.10417956260794,"2022-05-26","50m",0,4
"344","GA",0.0085793461354607,3.18042558984523,"2022-05-26","50m",0,4
"345","GGA",0.00716199271802518,2.26640791125594,"2022-05-26","50m",0,4
"346","CSI",0.00959237396504426,2.43127146732678,"2022-05-26","50m",0,4
"347","NGRDI",-0.00207346767297703,1.70147987638462,"2022-05-26","50m",0,4
"348","NGRDIveg",-0.00242760796049496,1.58664957531131,"2022-05-26","50m",0,4
"349","TGI",-0.00390858454582913,1.90866882225643,"2022-05-26","50m",0,4
"350","TGIveg",-0.0051526908514602,1.89488717344686,"2022-05-26","50m",0,4
"351","PC1",-0.0431262752838838,10.2445831073472,"2022-05-26","50m",3,1
"352","PC2",-0.0365445560098658,10.3703599703364,"2022-05-26","50m",3,1
"353","PC3",0.0155745969347131,12.0112664461272,"2022-05-26","50m",3,1
"354","Genotype",-0.00236155598701264,0.376209248414732,"2022-05-26","30m",0,4
"355","Intensity",0.00705928887160313,2.7394349417682,"2022-05-26","30m",0,4
"356","Hue",0.00142891779646895,1.97668532111741,"2022-05-26","30m",0,4
"357","Saturation",-0.00216295177788514,2.76782871648132,"2022-05-26","30m",0,4
"358","Lightness",-0.000710022208912369,2.15566204019958,"2022-05-26","30m",0,4
"359","a.",-0.00159853193817893,2.02912874922078,"2022-05-26","30m",0,4
"360","b.",-0.00606350171070759,1.76091913874178,"2022-05-26","30m",0,4
"361","u.",-0.0010371330020169,2.16549708875856,"2022-05-26","30m",0,4
"362","v.",-0.0071447937588727,1.34180296687728,"2022-05-26","30m",0,4
"363","GA",0.0126333255406893,3.58692956930694,"2022-05-26","30m",0,4
"364","GGA",0.0057505084518165,2.44227264384857,"2022-05-26","30m",0,4
"365","CSI",0.00149564448253471,2.43362428509191,"2022-05-26","30m",0,4
"366","NGRDI",-0.00230219493526769,1.70580322811952,"2022-05-26","30m",0,4
"367","NGRDIveg",-0.00309325187626271,1.94648414151216,"2022-05-26","30m",0,4
"368","TGI",-0.006994434470758,1.64545870104318,"2022-05-26","30m",0,4
"369","TGIveg",-0.00614266871157738,1.64805921949811,"2022-05-26","30m",0,4
"370","PC1",-0.0116049195556317,10.3214648837399,"2022-05-26","30m",3,1
"371","PC2",-0.027214953543443,10.2432556197024,"2022-05-26","30m",3,1
"372","PC3",0.0412199439678419,12.1506223537018,"2022-05-26","30m",3,1
"373","Genotype",-0.000448315793253874,0.0868031856731683,"2022-05-26","15-30-50m",0,6
"374","Intensity_15m",0.00313072328342452,1.20390671529102,"2022-05-26","15-30-50m",0,6
"375","Hue_15m",0.00149068496518961,0.628676275912343,"2022-05-26","15-30-50m",0,6
"376","Saturation_15m",-0.000403458850231296,0.697406579022529,"2022-05-26","15-30-50m",0,6
"377","Lightness_15m",0.000210791119784928,0.783013139184338,"2022-05-26","15-30-50m",0,6
"378","a._15m",-0.00113965529912124,0.511286235181914,"2022-05-26","15-30-50m",0,6
"379","b._15m",-0.000433110037537282,0.581357551578078,"2022-05-26","15-30-50m",0,6
"380","u._15m",-0.000599003191510931,0.391741502646873,"2022-05-26","15-30-50m",0,6
"381","v._15m",-0.000876961444128627,0.640448511330158,"2022-05-26","15-30-50m",0,6
"382","GA_15m",0.00515100286022887,1.21694236039968,"2022-05-26","15-30-50m",0,6
"383","GGA_15m",0.00127536430803459,0.589356794722632,"2022-05-26","15-30-50m",0,6
"384","CSI_15m",7.83590154255788e-05,0.546543099309066,"2022-05-26","15-30-50m",0,6
"385","NGRDI_15m",-0.000264874851670517,0.524227884965986,"2022-05-26","15-30-50m",0,6
"386","NGRDIveg_15m",-0.000695408710656389,0.505813304842128,"2022-05-26","15-30-50m",0,6
"387","TGI_15m",0.000221416098521362,0.807625561257709,"2022-05-26","15-30-50m",0,6
"388","TGIveg_15m",-0.00161166549768414,0.658306127779125,"2022-05-26","15-30-50m",0,6
"389","Intensity_50m",0.00985854667520306,1.50341274394232,"2022-05-26","15-30-50m",0,6
"390","Hue_50m",-0.00145288289625751,0.511556124722791,"2022-05-26","15-30-50m",0,6
"391","Saturation_50m",7.7493843445856e-05,0.845097712889515,"2022-05-26","15-30-50m",0,6
"392","Lightness_50m",0.00338421663991323,1.02909896074731,"2022-05-26","15-30-50m",0,6
"393","a._50m",-0.000997044802163929,0.490722593656116,"2022-05-26","15-30-50m",0,6
"394","b._50m",-0.00120970210044513,0.6586068740431,"2022-05-26","15-30-50m",0,6
"395","u._50m",-0.00238707090866836,0.450048715053234,"2022-05-26","15-30-50m",0,6
"396","v._50m",0.00303800782293042,0.999043450828172,"2022-05-26","15-30-50m",0,6
"397","GA_50m",0.00397900169747693,1.35338632528969,"2022-05-26","15-30-50m",0,6
"398","GGA_50m",0.0009868915621702,0.791907718999964,"2022-05-26","15-30-50m",0,6
"399","CSI_50m",0.00102476214188289,0.672967973270257,"2022-05-26","15-30-50m",0,6
"400","NGRDI_50m",-0.00120827663908159,0.499234852309876,"2022-05-26","15-30-50m",0,6
"401","NGRDIveg_50m",-0.00101865737032146,0.472423373255208,"2022-05-26","15-30-50m",0,6
"402","TGI_50m",0.00182508856898176,1.12752815458086,"2022-05-26","15-30-50m",0,6
"403","TGIveg_50m",0.00147401711463631,1.05892282280484,"2022-05-26","15-30-50m",0,6
"404","Intensity_30m",0.00117370678770834,0.909555959317014,"2022-05-26","15-30-50m",0,6
"405","Hue_30m",-0.000392568155958249,0.517404779569093,"2022-05-26","15-30-50m",0,6
"406","Saturation_30m",0.00042388089292888,0.895086227400052,"2022-05-26","15-30-50m",0,6
"407","Lightness_30m",5.06282502812992e-05,0.826168846216765,"2022-05-26","15-30-50m",0,6
"408","a._30m",-0.00157557769200184,0.637313879698883,"2022-05-26","15-30-50m",0,6
"409","b._30m",-0.000411892084523663,0.511186074218417,"2022-05-26","15-30-50m",0,6
"410","u._30m",-0.000841213981237201,0.584074246095203,"2022-05-26","15-30-50m",0,6
"411","v._30m",-0.00153537270692843,0.486753198794279,"2022-05-26","15-30-50m",0,6
"412","GA_30m",0.000518388342823327,0.952113640174079,"2022-05-26","15-30-50m",0,6
"413","GGA_30m",0.0016708035488763,0.720195233531875,"2022-05-26","15-30-50m",0,6
"414","CSI_30m",0.000677347080164419,0.670588781647417,"2022-05-26","15-30-50m",0,6
"415","NGRDI_30m",-0.000764137030839817,0.41737166314769,"2022-05-26","15-30-50m",0,6
"416","NGRDIveg_30m",-0.000698642023611063,0.421141039367266,"2022-05-26","15-30-50m",0,6
"417","TGI_30m",-0.000873754002275674,0.683601996058272,"2022-05-26","15-30-50m",0,6
"418","TGIveg_30m",-0.000716032392100505,0.661031209273732,"2022-05-26","15-30-50m",0,6
"419","PC1",-0.00475989749500584,6.24175572215878,"2022-05-26","15-30-50m",5,2
"420","PC2",-0.0105982190719498,5.51923204083233,"2022-05-26","15-30-50m",5,2
"421","PC3",0.024177897581659,8.46869950093624,"2022-05-26","15-30-50m",5,2
"422","PC4",-0.00330555454752991,6.66510513276589,"2022-05-26","15-30-50m",5,2
"423","PC5",-0.00488581983462013,5.82948379378251,"2022-05-26","15-30-50m",5,2
"424","Genotype",-0.000323129203098243,0.0186343922743923,"2022-03-22","50m",0,4
"425","Intensity",0.0986454787649646,3.72450813645257,"2022-03-22","50m",0,4
"426","Hue",0.0614246238768187,2.42774395066862,"2022-03-22","50m",0,4
"427","Saturation",0.00765278808051254,0.547922728424677,"2022-03-22","50m",0,4
"428","Lightness",0.0926643874778471,3.51995907808764,"2022-03-22","50m",0,4
"429","a.",0.0612258022696258,2.27970590745321,"2022-03-22","50m",0,4
"430","b.",-0.000706367228402832,0.114338318375198,"2022-03-22","50m",0,4
"431","u.",0.0555597489472285,2.04038209265896,"2022-03-22","50m",0,4
"432","v.",0.0188923126031176,0.892114624038796,"2022-03-22","50m",0,4
"433","GA",0.0878732070826977,3.6603522205955,"2022-03-22","50m",0,4
"434","GGA",0.0833165437323254,3.59569738275003,"2022-03-22","50m",0,4
"435","CSI",0.0635247203690703,2.47363818708341,"2022-03-22","50m",0,4
"436","NGRDI",0.0663472897029012,2.59762150131967,"2022-03-22","50m",0,4
"437","NGRDIveg",0.0577385278258034,2.2482646522511,"2022-03-22","50m",0,4
"438","TGI",0.0507295511660684,2.29278501541063,"2022-03-22","50m",0,4
"439","TGIveg",0.00201308707116757,0.25081752644133,"2022-03-22","50m",0,4
"440","PC1",0.303346880855644,16.3215968305203,"2022-03-22","50m",3,1
"441","PC2",0.0942521348998433,9.54075235783155,"2022-03-22","50m",3,1
"442","PC3",0.0109147065919976,6.82841271640994,"2022-03-22","50m",3,1
"443","Genotype",-0.000464856981683607,0.133800234075655,"2022-04-19","50m",0,4
"444","Intensity",0.110002564556149,5.70879068548991,"2022-04-19","50m",0,4
"445","Hue",0.0193862855181492,1.74337745106065,"2022-04-19","50m",0,4
"446","Saturation",0.0169906540246371,1.44993268915443,"2022-04-19","50m",0,4
"447","Lightness",0.0910135109713127,4.35332875471568,"2022-04-19","50m",0,4
"448","a.",0.00414711379521751,0.863312175898833,"2022-04-19","50m",0,4
"449","b.",0.013610192721795,1.69327364656486,"2022-04-19","50m",0,4
"450","u.",0.00602810650048266,0.899032606980626,"2022-04-19","50m",0,4
"451","v.",0.0490538622205111,3.08561258765518,"2022-04-19","50m",0,4
"452","GA",0.0508732477232092,2.78827458477777,"2022-04-19","50m",0,4
"453","GGA",0.0362100903972189,2.67561297416546,"2022-04-19","50m",0,4
"454","CSI",0.0280918019115388,2.25587319993731,"2022-04-19","50m",0,4
"455","NGRDI",0.018826098510193,1.71013165112383,"2022-04-19","50m",0,4
"456","NGRDIveg",0.0164619981351265,1.54018180247704,"2022-04-19","50m",0,4
"457","TGI",0.00397809977260441,0.901561329663587,"2022-04-19","50m",0,4
"458","TGIveg",0.00260193681963032,0.824589340544888,"2022-04-19","50m",0,4
"459","PC1",0.188590094330334,13.7292506695703,"2022-04-19","50m",3,1
"460","PC2",0.0768905043946868,9.55918326185219,"2022-04-19","50m",3,1
"461","PC3",0.0414240227032283,9.35737559238779,"2022-04-19","50m",3,1
"462","Genotype",-0.00189039585027975,0.077208178517389,"2022-04-05","50m",0,4
"463","Intensity",0.086522421367762,4.07389361468343,"2022-04-05","50m",0,4
"464","Hue",0.0501251918838406,2.4386712057761,"2022-04-05","50m",0,4
"465","Saturation",0.00633450831246496,0.973677011843093,"2022-04-05","50m",0,4
"466","Lightness",0.0819959856852813,3.57074926143247,"2022-04-05","50m",0,4
"467","a.",0.0243070349696743,1.55814112555066,"2022-04-05","50m",0,4
"468","b.",0.00554220096295173,0.818421530045497,"2022-04-05","50m",0,4
"469","u.",0.0284756926638893,1.79263049109284,"2022-04-05","50m",0,4
"470","v.",0.0436449187754186,2.25672282178004,"2022-04-05","50m",0,4
"471","GA",0.0584518740461466,2.60487313673747,"2022-04-05","50m",0,4
"472","GGA",0.0694315147571726,3.3842482596006,"2022-04-05","50m",0,4
"473","CSI",0.0636636588918477,3.51984976683272,"2022-04-05","50m",0,4
"474","NGRDI",0.0565906601642327,2.66886869518161,"2022-04-05","50m",0,4
"475","NGRDIveg",0.0408930776086658,2.17358925949958,"2022-04-05","50m",0,4
"476","TGI",0.00208334621862486,0.465428080631012,"2022-04-05","50m",0,4
"477","TGIveg",-0.000858539968803126,0.315341846509794,"2022-04-05","50m",0,4
"478","PC1",0.303449292763482,16.9483463906524,"2022-04-05","50m",4,2
"479","PC2",0.00464214721552956,3.66420262634733,"2022-04-05","50m",4,2
"480","PC3",0.0918517762363196,7.55877190449803,"2022-04-05","50m",4,2
"481","PC4",0.0133175637391505,4.50088860231167,"2022-04-05","50m",4,2
"482","Genotype",-0.00178758297601951,0.468927062359614,"2022-05-03","50m",0,4
"483","Intensity",0.0505290046460249,4.98159372487349,"2022-05-03","50m",0,4
"484","Hue",0.00245967691750973,1.6964370412026,"2022-05-03","50m",0,4
"485","Saturation",0.00280492832588807,1.65811016316775,"2022-05-03","50m",0,4
"486","Lightness",0.0268097023667768,3.84424115494503,"2022-05-03","50m",0,4
"487","a.",-0.00329969891735371,1.26483647851339,"2022-05-03","50m",0,4
"488","b.",0.00618750813599885,2.32548393400567,"2022-05-03","50m",0,4
"489","u.",0.00032672432916241,1.57766660222868,"2022-05-03","50m",0,4
"490","v.",0.0220736227308984,3.30727085150738,"2022-05-03","50m",0,4
"491","GA",0.0105577312487994,1.77703636792929,"2022-05-03","50m",0,4
"492","GGA",0.0128955912250804,2.06467188351343,"2022-05-03","50m",0,4
"493","CSI",0.011560613183686,1.9709992676802,"2022-05-03","50m",0,4
"494","NGRDI",-0.000410869922131532,1.43207478866425,"2022-05-03","50m",0,4
"495","NGRDIveg",-0.00247515692511823,1.37219036039715,"2022-05-03","50m",0,4
"496","TGI",-0.00497243482781408,1.40918356654019,"2022-05-03","50m",0,4
"497","TGIveg",-0.00333719980226172,1.52572437151945,"2022-05-03","50m",0,4
"498","PC1",0.0369970568767319,11.5967661140689,"2022-05-03","50m",3,1
"499","PC2",0.0143220694529966,11.0167215393344,"2022-05-03","50m",3,1
"500","PC3",0.0111540859049343,10.0639694894551,"2022-05-03","50m",3,1
"501","Genotype",-0.0020674203685891,0.312754305584636,"2022-02-14","15m",0,4
"502","Intensity",0.0130759723386349,1.59314128357663,"2022-02-14","15m",0,4
"503","Hue",0.0337338065091084,2.20430945854674,"2022-02-14","15m",0,4
"504","Saturation",0.00655377958728578,1.50454981885801,"2022-02-14","15m",0,4
"505","Lightness",0.004581097811717,1.09880428571659,"2022-02-14","15m",0,4
"506","a.",0.00862460781392671,1.10859506586342,"2022-02-14","15m",0,4
"507","b.",0.000144662431651596,0.907770230396858,"2022-02-14","15m",0,4
"508","u.",0.014344374286704,1.43864259847741,"2022-02-14","15m",0,4
"509","v.",-0.0037546607761004,0.782585500770522,"2022-02-14","15m",0,4
"510","GA",0.0510697554165822,3.43568674664296,"2022-02-14","15m",0,4
"511","GGA",0.0790906658211068,4.66323142775804,"2022-02-14","15m",0,4
"512","CSI",0.0450726835273431,3.54036169520526,"2022-02-14","15m",0,4
"513","NGRDI",0.0175860033593858,1.53462243585133,"2022-02-14","15m",0,4
"514","NGRDIveg",0.112592038262735,5.76939046476357,"2022-02-14","15m",0,4
"515","TGI",0.0131242495009291,1.50407795556954,"2022-02-14","15m",0,4
"516","TGIveg",0.00116487606047204,1.08000053594227,"2022-02-14","15m",0,4
"517","PC1",0.216813112402733,14.9895256398515,"2022-02-14","15m",3,1
"518","PC2",-0.00637287294662681,8.43450440336204,"2022-02-14","15m",3,1
"519","PC3",0.0397811209224213,9.06546519488208,"2022-02-14","15m",3,1
"520","Genotype",-0.00341414131104533,0.353247206314043,"2022-02-14","30m",0,4
"521","Intensity",0.0245083448757985,2.5455841828069,"2022-02-14","30m",0,4
"522","Hue",0.0126021253940867,1.81225061619698,"2022-02-14","30m",0,4
"523","Saturation",-0.000335432951121806,1.14440774524694,"2022-02-14","30m",0,4
"524","Lightness",0.0200802043421424,2.12839527540377,"2022-02-14","30m",0,4
"525","a.",0.00393846020508559,1.23147097201486,"2022-02-14","30m",0,4
"526","b.",-0.000661171930924253,0.968137786604062,"2022-02-14","30m",0,4
"527","u.",0.00134314013815562,1.06238956607904,"2022-02-14","30m",0,4
"528","v.",-0.000923732219792594,0.865500819717749,"2022-02-14","30m",0,4
"529","GA",0.0278799985162757,2.47617974081101,"2022-02-14","30m",0,4
"530","GGA",0.0446016442452868,3.11069563035511,"2022-02-14","30m",0,4
"531","CSI",0.0399549665604883,3.61693082923433,"2022-02-14","30m",0,4
"532","NGRDI",0.00189731062023631,1.16527970203806,"2022-02-14","30m",0,4
"533","NGRDIveg",0.0757093844903021,5.50301902630087,"2022-02-14","30m",0,4
"534","TGI",0.0309898203467911,3.32069712556578,"2022-02-14","30m",0,4
"535","TGIveg",0.000648577678771177,1.37406139435811,"2022-02-14","30m",0,4
"536","PC1",0.106719714606858,12.3508879093717,"2022-02-14","30m",3,1
"537","PC2",0.0638202853665083,11.131299157423,"2022-02-14","30m",3,1
"538","PC3",-0.0236864625811066,9.19265102844428,"2022-02-14","30m",3,1
"539","Genotype",-0.00101066091888847,0.146177067298507,"2022-02-14","15-30m",0,5
"540","Intensity_15m",0.00352307054142967,0.64317404197267,"2022-02-14","15-30m",0,5
"541","Hue_15m",0.00950742970136161,0.907808335319315,"2022-02-14","15-30m",0,5
"542","Saturation_15m",-0.000680455716454168,0.500268724580415,"2022-02-14","15-30m",0,5
"543","Lightness_15m",0.00351242474415849,0.652842747106613,"2022-02-14","15-30m",0,5
"544","a._15m",0.00395885539726871,0.731153785629531,"2022-02-14","15-30m",0,5
"545","b._15m",0.00219039914162205,0.628527945426399,"2022-02-14","15-30m",0,5
"546","u._15m",0.00524425986552147,0.812610067687465,"2022-02-14","15-30m",0,5
"547","v._15m",-0.000178778463837355,0.417552524871759,"2022-02-14","15-30m",0,5
"548","GA_15m",0.0241825529859307,1.96762304691196,"2022-02-14","15-30m",0,5
"549","GGA_15m",0.0507898912087227,3.01137843240135,"2022-02-14","15-30m",0,5
"550","CSI_15m",0.0445953341429814,2.5143356764356,"2022-02-14","15-30m",0,5
"551","NGRDI_15m",0.00982794105876925,1.11581897677605,"2022-02-14","15-30m",0,5
"552","NGRDIveg_15m",0.0703263788292891,3.6016897367195,"2022-02-14","15-30m",0,5
"553","TGI_15m",0.00804278554692642,0.989943955831035,"2022-02-14","15-30m",0,5
"554","TGIveg_15m",0.00892426266887568,0.96143073337413,"2022-02-14","15-30m",0,5
"555","Intensity_30m",0.0136193749670634,1.19566078835766,"2022-02-14","15-30m",0,5
"556","Hue_30m",0.00172316671718374,0.780226832911342,"2022-02-14","15-30m",0,5
"557","Saturation_30m",-0.000386953772921265,0.276986786804316,"2022-02-14","15-30m",0,5
"558","Lightness_30m",0.0125619364605124,1.15870289786681,"2022-02-14","15-30m",0,5
"559","a._30m",0.000178540649237244,0.45215096814401,"2022-02-14","15-30m",0,5
"560","b._30m",-0.000966125173416195,0.280934576711744,"2022-02-14","15-30m",0,5
"561","u._30m",0.000371571291625471,0.383476094455056,"2022-02-14","15-30m",0,5
"562","v._30m",-0.000747200613583034,0.346856721518677,"2022-02-14","15-30m",0,5
"563","GA_30m",0.00620994113725672,0.828369351503943,"2022-02-14","15-30m",0,5
"564","GGA_30m",0.0116841220767537,1.22751446851394,"2022-02-14","15-30m",0,5
"565","CSI_30m",0.0142406860556922,1.4577900285209,"2022-02-14","15-30m",0,5
"566","NGRDI_30m",0.000303814932057966,0.405305238031834,"2022-02-14","15-30m",0,5
"567","NGRDIveg_30m",0.0404909277212296,2.53508317018305,"2022-02-14","15-30m",0,5
"568","TGI_30m",0.010564640004818,1.28320662769751,"2022-02-14","15-30m",0,5
"569","TGIveg_30m",-0.000522314348018682,0.470971079008366,"2022-02-14","15-30m",0,5
"570","PC1",0.175237765298483,14.5616423502301,"2022-02-14","15-30m",4,2
"571","PC2",0.0162310924157953,7.31774899992908,"2022-02-14","15-30m",4,2
"572","PC3",0.02218746094291,6.02532477039575,"2022-02-14","15-30m",4,2
"573","PC4",-0.0159925849511313,4.79403626039735,"2022-02-14","15-30m",4,2
"574","Genotype",-0.00336606993281915,0.350541393724881,"2022-01-19","30m",0,4
"575","Intensity",0.0587015851838223,4.18221135349726,"2022-01-19","30m",0,4
"576","Hue",0.0229216642945978,2.46939977208053,"2022-01-19","30m",0,4
"577","Saturation",0.00304959186582251,1.50313776797399,"2022-01-19","30m",0,4
"578","Lightness",0.0547471994663405,3.88437252334641,"2022-01-19","30m",0,4
"579","a.",0.00906777266507145,1.5321492289038,"2022-01-19","30m",0,4
"580","b.",0.00771043270025469,1.52718808972765,"2022-01-19","30m",0,4
"581","u.",0.00578291576070988,1.68035266336737,"2022-01-19","30m",0,4
"582","v.",0.00342795972001854,1.33644644318291,"2022-01-19","30m",0,4
"583","GA",0.0472062821560965,3.52658881983667,"2022-01-19","30m",0,4
"584","GGA",0.034902114221348,3.04044043509073,"2022-01-19","30m",0,4
"585","CSI",-0.00199569861511038,1.32198409972697,"2022-01-19","30m",0,4
"586","NGRDI",0.0033524207302845,1.30748370742768,"2022-01-19","30m",0,4
"587","NGRDIveg",0.0144304661111163,1.79903427055107,"2022-01-19","30m",0,4
"588","TGI",0.0163536996251084,1.87934067547273,"2022-01-19","30m",0,4
"589","TGIveg",-0.00144376904055696,1.29742399418457,"2022-01-19","30m",0,4
"590","PC1",0.0560122261728193,9.33224723578096,"2022-01-19","30m",4,2
