"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"2691","TGIveg_15m",0.00901323329969416,1.72072053879367,"2022-02-03","15-30m",0,5
"2692","Intensity_30m",0.0161878963895918,2.01231619936364,"2022-02-03","15-30m",0,5
"2693","Hue_30m",0.00847923764812238,1.34083679133768,"2022-02-03","15-30m",0,5
"2694","Saturation_30m",-0.000689765676621579,0.423480954023498,"2022-02-03","15-30m",0,5
"2695","Lightness_30m",0.0166870582244591,2.08701860578563,"2022-02-03","15-30m",0,5
"2696","a._30m",0.00152556090071368,0.695148848404756,"2022-02-03","15-30m",0,5
"2697","b._30m",-0.000177361072065339,0.500039580002612,"2022-02-03","15-30m",0,5
"2698","u._30m",0.000995171765836054,0.600179729461298,"2022-02-03","15-30m",0,5
"2699","v._30m",0.000836515982895374,0.677122219249516,"2022-02-03","15-30m",0,5
"2700","GA_30m",0.0284415352691835,2.31174126378783,"2022-02-03","15-30m",0,5
"2701","GGA_30m",0.0142533707485438,1.37737490705478,"2022-02-03","15-30m",0,5
"2702","CSI_30m",0.000922017932748515,0.668904052909989,"2022-02-03","15-30m",0,5
"2703","NGRDI_30m",0.00144846345265688,0.620103350510238,"2022-02-03","15-30m",0,5
"2704","NGRDIveg_30m",0.00220858717216437,0.665324690959414,"2022-02-03","15-30m",0,5
"2705","TGI_30m",0.00760431723296821,1.42142032760136,"2022-02-03","15-30m",0,5
"2706","TGIveg_30m",-0.00165082308901968,0.400959971880381,"2022-02-03","15-30m",0,5
"2707","PC1",0.146640958877393,12.7760752436322,"2022-02-03","15-30m",6,2
"2708","PC2",0.0123192593110514,4.93960215915648,"2022-02-03","15-30m",6,2
"2709","PC3",-0.00238598743222946,4.68737025489056,"2022-02-03","15-30m",6,2
"2710","PC4",0.0081785792801297,5.11743482314209,"2022-02-03","15-30m",6,2
"2711","PC5",0.00758514045566914,5.40277797310486,"2022-02-03","15-30m",6,2
"2712","PC6",0.00217165683799456,4.49880621274025,"2022-02-03","15-30m",6,2
"2713","Genotype",-0.000942613646803981,0.102912320653203,"2022-03-09","15m",0,4
"2714","Intensity",0.0465975979845301,2.93523620142747,"2022-03-09","15m",0,4
"2715","Hue",0.0694831862137803,3.63923013710115,"2022-03-09","15m",0,4
"2716","Saturation",-0.0012519102293961,0.329831924834482,"2022-03-09","15m",0,4
"2717","Lightness",0.0406355896916385,2.59447400498745,"2022-03-09","15m",0,4
"2718","a.",0.036172861927113,2.41130446346432,"2022-03-09","15m",0,4
"2719","b.",-0.000630251208200125,0.475387492528187,"2022-03-09","15m",0,4
"2720","u.",0.0677526733952023,3.69409564921629,"2022-03-09","15m",0,4
"2721","v.",0.000204962007713051,0.544629812491272,"2022-03-09","15m",0,4
"2722","GA",0.0279193837605987,2.20899507696476,"2022-03-09","15m",0,4
"2723","GGA",0.0692809482348466,3.8186037786675,"2022-03-09","15m",0,4
"2724","CSI",0.0376424064144454,2.852941486271,"2022-03-09","15m",0,4
"2725","NGRDI",0.084602807274761,4.60727196560277,"2022-03-09","15m",0,4
"2726","NGRDIveg",0.0698154105071804,4.30840046002446,"2022-03-09","15m",0,4
"2727","TGI",0.0130923510464499,1.10704059467688,"2022-03-09","15m",0,4
"2728","TGIveg",0.0245467279024502,1.75215296442211,"2022-03-09","15m",0,4
"2729","PC1",0.330268149307767,25.4976227864001,"2022-03-09","15m",2,1
"2730","PC2",-0.022709987811541,11.8941938802664,"2022-03-09","15m",2,1
"2731","Genotype",-0.000388814873636855,0.187781853955784,"2022-03-09","30m",0,4
"2732","Intensity",0.0355185746149875,2.38491788390983,"2022-03-09","30m",0,4
"2733","Hue",0.0697362452708971,3.6387363889215,"2022-03-09","30m",0,4
"2734","Saturation",-0.000201877632283811,0.429496198375903,"2022-03-09","30m",0,4
"2735","Lightness",0.0365052046064943,2.40692976589014,"2022-03-09","30m",0,4
"2736","a.",0.0627566229798157,3.47748855370455,"2022-03-09","30m",0,4
"2737","b.",0.00329558819943461,0.772158336135086,"2022-03-09","30m",0,4
"2738","u.",0.0685062786241593,3.53055490393275,"2022-03-09","30m",0,4
"2739","v.",-0.000418544479592736,0.427516470359018,"2022-03-09","30m",0,4
"2740","GA",0.0701237115407365,3.51324517897063,"2022-03-09","30m",0,4
"2741","GGA",0.0598421473364061,2.81599072479195,"2022-03-09","30m",0,4
"2742","CSI",0.0652265621422596,2.92720431117223,"2022-03-09","30m",0,4
"2743","NGRDI",0.0755715953865986,3.96081939421703,"2022-03-09","30m",0,4
"2744","NGRDIveg",0.0710944992857684,3.98797699275446,"2022-03-09","30m",0,4
"2745","TGI",0.0323111066924358,2.15984267379837,"2022-03-09","30m",0,4
"2746","TGIveg",0.00597290027048676,0.833832035777479,"2022-03-09","30m",0,4
"2747","PC1",0.352684864571982,25.6925996702103,"2022-03-09","30m",2,1
"2748","PC2",-0.0243472878906366,11.7586586631227,"2022-03-09","30m",2,1
"2749","Genotype",-0.000243218561922964,0.0575310841446135,"2022-03-09","15-30m",0,5
"2750","Intensity_15m",0.0123099904421344,0.841706177835324,"2022-03-09","15-30m",0,5
"2751","Hue_15m",0.0342106436700556,1.84822326532947,"2022-03-09","15-30m",0,5
"2752","Saturation_15m",-0.000355132090468273,0.206828632078276,"2022-03-09","15-30m",0,5
"2753","Lightness_15m",0.00957971247904518,0.782769036836798,"2022-03-09","15-30m",0,5
"2754","a._15m",0.0237494751264351,1.48944818512377,"2022-03-09","15-30m",0,5
"2755","b._15m",-0.000373485047579812,0.176286560300177,"2022-03-09","15-30m",0,5
"2756","u._15m",0.0350249250024741,1.9204085273334,"2022-03-09","15-30m",0,5
"2757","v._15m",-8.1475739976211e-06,0.137631857300106,"2022-03-09","15-30m",0,5
"2758","GA_15m",0.0181141521895792,1.26514226795903,"2022-03-09","15-30m",0,5
"2759","GGA_15m",0.0311019777869862,1.59178102665197,"2022-03-09","15-30m",0,5
"2760","CSI_15m",0.0176822469479116,1.02865759927446,"2022-03-09","15-30m",0,5
"2761","NGRDI_15m",0.0374988095293006,2.04821520713294,"2022-03-09","15-30m",0,5
"2762","NGRDIveg_15m",0.0294928086696213,1.78481081599306,"2022-03-09","15-30m",0,5
"2763","TGI_15m",0.0115966701255028,0.886831312088682,"2022-03-09","15-30m",0,5
"2764","TGIveg_15m",0.0221522028896158,1.18580274317303,"2022-03-09","15-30m",0,5
"2765","Intensity_30m",0.0254342975716796,1.39196214076469,"2022-03-09","15-30m",0,5
"2766","Hue_30m",0.0379484633126928,2.13956518119224,"2022-03-09","15-30m",0,5
"2767","Saturation_30m",6.67796084204748e-06,0.19918949261068,"2022-03-09","15-30m",0,5
"2768","Lightness_30m",0.0255387152866354,1.44691632447234,"2022-03-09","15-30m",0,5
"2769","a._30m",0.0378769682715919,2.11930873839048,"2022-03-09","15-30m",0,5
"2770","b._30m",0.000433521706752289,0.276317884119739,"2022-03-09","15-30m",0,5
"2771","u._30m",0.0350428752015922,1.95683460191631,"2022-03-09","15-30m",0,5
"2772","v._30m",0.000580667899650939,0.290890975734756,"2022-03-09","15-30m",0,5
"2773","GA_30m",0.0322737539680598,1.84132272054999,"2022-03-09","15-30m",0,5
"2774","GGA_30m",0.0317887811803444,1.5573955124057,"2022-03-09","15-30m",0,5
"2775","CSI_30m",0.0275909051145681,1.35782480102542,"2022-03-09","15-30m",0,5
"2776","NGRDI_30m",0.040382410365244,2.25282027291292,"2022-03-09","15-30m",0,5
"2777","NGRDIveg_30m",0.0331303982484591,1.9773337136257,"2022-03-09","15-30m",0,5
"2778","TGI_30m",0.0135260877209643,1.00344225736007,"2022-03-09","15-30m",0,5
"2779","TGIveg_30m",0.00249794910399871,0.394934417697184,"2022-03-09","15-30m",0,5
"2780","PC1",0.280942094138276,19.4004050634003,"2022-03-09","15-30m",3,1
"2781","PC2",0.0280035595524338,9.99348193792667,"2022-03-09","15-30m",3,1
"2782","PC3",-0.0379193311674493,8.05585466533976,"2022-03-09","15-30m",3,1
"2783","Genotype",0.00382461136215006,0.928019607009362,"2022-06-02","50m",0,4
"2784","Intensity",-0.00294435958856506,2.18399996023597,"2022-06-02","50m",0,4
"2785","Hue",-0.000648049000415539,1.90419380852607,"2022-06-02","50m",0,4
"2786","Saturation",0.0191091790773802,4.58303783688737,"2022-06-02","50m",0,4
"2787","Lightness",-0.00226974637008046,2.19214311468256,"2022-06-02","50m",0,4
"2788","a.",0.00230235753037139,1.95492602734132,"2022-06-02","50m",0,4
"2789","b.",0.00147465251607249,2.41334209977807,"2022-06-02","50m",0,4
"2790","u.",0.00292685720611928,1.87021053756039,"2022-06-02","50m",0,4
"2791","v.",-0.00335793724206276,2.03096236283545,"2022-06-02","50m",0,4
"2792","GA",-0.00170061046075415,1.75362561181007,"2022-06-02","50m",0,4
"2793","GGA",0.00538201905220757,2.61730888541708,"2022-06-02","50m",0,4
"2794","CSI",0.0117961510236,2.95657052735833,"2022-06-02","50m",0,4
"2795","NGRDI",0.00325794416790042,1.89719666678167,"2022-06-02","50m",0,4
"2796","NGRDIveg",0.00408835888869958,2.52360670569365,"2022-06-02","50m",0,4
"2797","TGI",0.00481746455930364,2.74296110590586,"2022-06-02","50m",0,4
"2798","TGIveg",0.00377276513154961,2.80622014217688,"2022-06-02","50m",0,4
"2799","PC1",0.017932408254023,17.4883997068114,"2022-06-02","50m",2,1
"2800","PC2",0.0637720209046052,19.8829252931878,"2022-06-02","50m",2,1
"2801","Genotype",-0.00176298798063335,0.317368288598279,"2022-05-26","15m",0,4
"2802","Intensity",-0.00193611431871399,2.913928461525,"2022-05-26","15m",0,4
"2803","Hue",0.00672333351075572,2.37361397851285,"2022-05-26","15m",0,4
"2804","Saturation",0.000908116995745613,2.54043202911863,"2022-05-26","15m",0,4
"2805","Lightness",-0.00196301787869778,2.40075312966694,"2022-05-26","15m",0,4
"2806","a.",-0.00122002795016862,2.00087614102351,"2022-05-26","15m",0,4
"2807","b.",-0.00163680494914517,1.91335735588944,"2022-05-26","15m",0,4
"2808","u.",0.00664015588153939,2.4602471326372,"2022-05-26","15m",0,4
"2809","v.",0.000127206861123202,2.3801192875302,"2022-05-26","15m",0,4
"2810","GA",0.0163093326432546,3.86255822151077,"2022-05-26","15m",0,4
"2811","GGA",0.0179368510125478,3.19576407448176,"2022-05-26","15m",0,4
"2812","CSI",0.00876460387536519,2.7594070345066,"2022-05-26","15m",0,4
"2813","NGRDI",0.00514069761556403,2.27718499559008,"2022-05-26","15m",0,4
"2814","NGRDIveg",0.00331526472934044,1.95254899440923,"2022-05-26","15m",0,4
"2815","TGI",-0.00520817793467956,2.35795690093778,"2022-05-26","15m",0,4
"2816","TGIveg",-0.00651303195029646,1.81760897406186,"2022-05-26","15m",0,4
"2817","PC1",-0.0253910922851324,12.0670213113964,"2022-05-26","15m",3,1
"2818","PC2",-0.0381685501988105,11.7461649541737,"2022-05-26","15m",3,1
"2819","PC3",0.00156254742210423,13.7129970677653,"2022-05-26","15m",3,1
"2820","Genotype",0.000326335095715968,0.441354921807592,"2022-05-26","50m",0,4
"2821","Intensity",0.0398461329214303,4.73363806239561,"2022-05-26","50m",0,4
"2822","Hue",-0.00309414055157836,1.71234126259047,"2022-05-26","50m",0,4
"2823","Saturation",-0.00083887395516794,2.44344223887781,"2022-05-26","50m",0,4
"2824","Lightness",0.0109540223044705,3.09214055440624,"2022-05-26","50m",0,4
"2825","a.",-0.00299883316224613,1.89147043624568,"2022-05-26","50m",0,4
"2826","b.",0.000538596884636729,2.22170082836906,"2022-05-26","50m",0,4
"2827","u.",-0.00496008616624548,1.75404628202477,"2022-05-26","50m",0,4
"2828","v.",0.00286962705879693,2.66972311293238,"2022-05-26","50m",0,4
"2829","GA",0.0139557181786074,3.68275752508843,"2022-05-26","50m",0,4
"2830","GGA",0.00968702013317745,2.63215936496751,"2022-05-26","50m",0,4
"2831","CSI",0.00563932984501029,2.42023818823144,"2022-05-26","50m",0,4
"2832","NGRDI",-0.00447241125150406,1.5691385213972,"2022-05-26","50m",0,4
"2833","NGRDIveg",-0.00606732702095471,1.65218301388255,"2022-05-26","50m",0,4
"2834","TGI",0.000719751783304415,2.1802923446923,"2022-05-26","50m",0,4
"2835","TGIveg",0.000829847381085437,2.25854834209095,"2022-05-26","50m",0,4
"2836","PC1",-0.0200418490272012,11.6670792706667,"2022-05-26","50m",3,1
"2837","PC2",-0.00407664008698859,12.0780907135158,"2022-05-26","50m",3,1
"2838","PC3",0.0370707281458018,13.6228466824861,"2022-05-26","50m",3,1
"2839","Genotype",-0.0025969643940959,0.412513824342306,"2022-05-26","30m",0,4
"2840","Intensity",-0.00336374739064198,2.72881553740196,"2022-05-26","30m",0,4
"2841","Hue",0.000252312453628243,2.36683710301902,"2022-05-26","30m",0,4
"2842","Saturation",-0.00143067384459665,3.68545464036433,"2022-05-26","30m",0,4
"2843","Lightness",-0.00551770526234957,2.30088299611963,"2022-05-26","30m",0,4
"2844","a.",-0.00491662409373878,1.97022822743404,"2022-05-26","30m",0,4
"2845","b.",-0.00240369182645027,2.29666843144449,"2022-05-26","30m",0,4
"2846","u.",0.000400534083966915,2.61460363042241,"2022-05-26","30m",0,4
"2847","v.",-0.00434624286151174,1.6789143522806,"2022-05-26","30m",0,4
"2848","GA",2.15268268471919e-05,3.0798602282736,"2022-05-26","30m",0,4
"2849","GGA",0.00162386458667788,2.48807566269638,"2022-05-26","30m",0,4
"2850","CSI",0.00588312856315549,3.01388197433053,"2022-05-26","30m",0,4
"2851","NGRDI",-0.00296925353000598,1.98169096022912,"2022-05-26","30m",0,4
"2852","NGRDIveg",-0.0022974658949208,2.17590621522737,"2022-05-26","30m",0,4
"2853","TGI",-0.00429808626388045,2.40101763008473,"2022-05-26","30m",0,4
"2854","TGIveg",-0.00553415728918186,2.30713191966291,"2022-05-26","30m",0,4
"2855","PC1",-0.0248415664783985,11.8063384391226,"2022-05-26","30m",3,1
"2856","PC2",-0.0337005045677094,11.8705044437382,"2022-05-26","30m",3,1
"2857","PC3",0.0257826671326312,13.8307237838077,"2022-05-26","30m",3,1
"2858","Genotype",-0.000394113765491475,0.095375048712231,"2022-05-26","15-30-50m",0,6
"2859","Intensity_15m",-0.000905018683250613,0.937454722307774,"2022-05-26","15-30-50m",0,6
"2860","Hue_15m",7.09089437730573e-05,0.586141646088792,"2022-05-26","15-30-50m",0,6
"2861","Saturation_15m",-0.000347662949365735,0.912430399094618,"2022-05-26","15-30-50m",0,6
"2862","Lightness_15m",-0.00150865323900759,0.827582540290339,"2022-05-26","15-30-50m",0,6
"2863","a._15m",-0.000793166743667484,0.488906493012266,"2022-05-26","15-30-50m",0,6
"2864","b._15m",-0.000406499507282923,0.696789089073388,"2022-05-26","15-30-50m",0,6
"2865","u._15m",0.000320194800600306,0.689105420421598,"2022-05-26","15-30-50m",0,6
"2866","v._15m",-0.000731169155622649,0.732691472139636,"2022-05-26","15-30-50m",0,6
"2867","GA_15m",0.00278676442673851,1.12405754757348,"2022-05-26","15-30-50m",0,6
"2868","GGA_15m",0.00186987957720627,0.716911392926526,"2022-05-26","15-30-50m",0,6
"2869","CSI_15m",0.000588996627129619,0.700720647946758,"2022-05-26","15-30-50m",0,6
"2870","NGRDI_15m",0.000203037306698028,0.50846522989624,"2022-05-26","15-30-50m",0,6
"2871","NGRDIveg_15m",0.000353814343887369,0.566175218545368,"2022-05-26","15-30-50m",0,6
"2872","TGI_15m",-0.00079508344076617,0.946629003434382,"2022-05-26","15-30-50m",0,6
"2873","TGIveg_15m",-0.000737396017332752,0.800791506634922,"2022-05-26","15-30-50m",0,6
"2874","Intensity_50m",0.015033922745148,2.07304540689679,"2022-05-26","15-30-50m",0,6
"2875","Hue_50m",0.000752326198614056,0.706768836674169,"2022-05-26","15-30-50m",0,6
"2876","Saturation_50m",0.000670693771275613,0.933260195340864,"2022-05-26","15-30-50m",0,6
"2877","Lightness_50m",0.00526302448695469,1.30513753819454,"2022-05-26","15-30-50m",0,6
"2878","a._50m",-0.000828816565570503,0.596627819663469,"2022-05-26","15-30-50m",0,6
"2879","b._50m",-0.00174540122509667,0.645413192851569,"2022-05-26","15-30-50m",0,6
"2880","u._50m",-0.00140957070363417,0.520368472035197,"2022-05-26","15-30-50m",0,6
"2881","v._50m",-0.000336154822690359,0.712360540379116,"2022-05-26","15-30-50m",0,6
"2882","GA_50m",0.00924445422079159,1.75627447706121,"2022-05-26","15-30-50m",0,6
"2883","GGA_50m",0.00323725199749025,0.834386018561871,"2022-05-26","15-30-50m",0,6
"2884","CSI_50m",0.00296501092878196,0.816742067140078,"2022-05-26","15-30-50m",0,6
"2885","NGRDI_50m",2.44542792500123e-05,0.658568201215981,"2022-05-26","15-30-50m",0,6
"2886","NGRDIveg_50m",-1.38640300636532e-05,0.647273771824301,"2022-05-26","15-30-50m",0,6
"2887","TGI_50m",-0.000928013545360429,0.865749557537254,"2022-05-26","15-30-50m",0,6
"2888","TGIveg_50m",-0.000536396389203295,0.850443637592567,"2022-05-26","15-30-50m",0,6
"2889","Intensity_30m",-0.000977878931443811,0.863503093802066,"2022-05-26","15-30-50m",0,6
"2890","Hue_30m",0.00115493771506458,0.695377991679186,"2022-05-26","15-30-50m",0,6
"2891","Saturation_30m",0.00370302537955007,1.51986885635854,"2022-05-26","15-30-50m",0,6
"2892","Lightness_30m",-0.00128522139879086,0.790886530391307,"2022-05-26","15-30-50m",0,6
"2893","a._30m",-0.0016390309105725,0.637872257918576,"2022-05-26","15-30-50m",0,6
"2894","b._30m",-0.000758984289965579,0.707403626370036,"2022-05-26","15-30-50m",0,6
"2895","u._30m",-0.00162949642231208,0.744278871386445,"2022-05-26","15-30-50m",0,6
"2896","v._30m",-0.00117987908634194,0.504459726746611,"2022-05-26","15-30-50m",0,6
"2897","GA_30m",-0.000697244514209113,0.977144379353875,"2022-05-26","15-30-50m",0,6
"2898","GGA_30m",0.00189703996486605,0.807880853179339,"2022-05-26","15-30-50m",0,6
"2899","CSI_30m",0.0021296381132291,0.867741914262604,"2022-05-26","15-30-50m",0,6
"2900","NGRDI_30m",0.000791453988011061,0.726542906842061,"2022-05-26","15-30-50m",0,6
"2901","NGRDIveg_30m",0.000477101292203257,0.832979717019751,"2022-05-26","15-30-50m",0,6
"2902","TGI_30m",-0.000473486156983263,0.802541463521931,"2022-05-26","15-30-50m",0,6
"2903","TGIveg_30m",-0.000948258000647892,0.767854033433756,"2022-05-26","15-30-50m",0,6
"2904","PC1",-0.00574607157356335,6.86890284781473,"2022-05-26","15-30-50m",5,2
"2905","PC2",-0.0120058262499903,6.04391528152085,"2022-05-26","15-30-50m",5,2
"2906","PC3",0.0370456030171428,10.0578729104952,"2022-05-26","15-30-50m",5,2
"2907","PC4",-0.00109179861245678,7.40353673742485,"2022-05-26","15-30-50m",5,2
"2908","PC5",-0.00464809067197739,7.13993888941068,"2022-05-26","15-30-50m",5,2
"2909","Genotype",0.00173052718837077,0.212612367306644,"2022-03-22","50m",0,4
"2910","Intensity",0.111998971922089,5.1786219914975,"2022-03-22","50m",0,4
"2911","Hue",0.064601013129084,2.89161102988774,"2022-03-22","50m",0,4
"2912","Saturation",0.00401340001313504,0.578761874172829,"2022-03-22","50m",0,4
"2913","Lightness",0.104314671792888,4.84433205764955,"2022-03-22","50m",0,4
"2914","a.",0.0529981800955062,2.19796432028413,"2022-03-22","50m",0,4
"2915","b.",-0.000950328109283217,0.432636725084792,"2022-03-22","50m",0,4
"2916","u.",0.0532718574393855,2.2941569170119,"2022-03-22","50m",0,4
"2917","v.",0.0302369216889735,1.63813634527926,"2022-03-22","50m",0,4
"2918","GA",0.0889862414515609,4.51652855627715,"2022-03-22","50m",0,4
"2919","GGA",0.06314583688329,2.91626903198266,"2022-03-22","50m",0,4
"2920","CSI",0.0590551391360544,2.54671632903162,"2022-03-22","50m",0,4
"2921","NGRDI",0.0605920342661184,2.60728099439898,"2022-03-22","50m",0,4
"2922","NGRDIveg",0.0513977360865083,2.22367102028593,"2022-03-22","50m",0,4
"2923","TGI",0.0394907899835915,2.18503024026635,"2022-03-22","50m",0,4
"2924","TGIveg",0.00141414027377179,0.272136866249599,"2022-03-22","50m",0,4
"2925","PC1",0.428154934153938,25.0778932697484,"2022-03-22","50m",2,1
"2926","PC2",0.0793057830769683,12.4693317302514,"2022-03-22","50m",2,1
"2927","Genotype",-0.000521842965256278,0.0889221481756304,"2022-04-19","50m",0,4
"2928","Intensity",0.109988217659399,6.06279677666283,"2022-04-19","50m",0,4
"2929","Hue",0.0149951800217028,1.78504998609991,"2022-04-19","50m",0,4
"2930","Saturation",0.0133716806365215,1.75241898332519,"2022-04-19","50m",0,4
"2931","Lightness",0.0921215482075919,4.88538541715447,"2022-04-19","50m",0,4
"2932","a.",0.0100059940932895,1.27554486388631,"2022-04-19","50m",0,4
"2933","b.",0.0133168346826967,2.09451990285236,"2022-04-19","50m",0,4
"2934","u.",0.010090724120744,1.31784058228431,"2022-04-19","50m",0,4
"2935","v.",0.0520624969168372,3.27842367432502,"2022-04-19","50m",0,4
"2936","GA",0.0621555612775748,3.49338442635643,"2022-04-19","50m",0,4
"2937","GGA",0.0431984770634612,2.88914780688037,"2022-04-19","50m",0,4
"2938","CSI",0.0335647402176578,2.4235559972166,"2022-04-19","50m",0,4
"2939","NGRDI",0.0281935757410506,2.26862179327877,"2022-04-19","50m",0,4
"2940","NGRDIveg",0.0233654818783168,1.8708814188238,"2022-04-19","50m",0,4
"2941","TGI",0.00664750755630753,1.07428183713106,"2022-04-19","50m",0,4
"2942","TGIveg",0.00717903696339556,1.01577438554694,"2022-04-19","50m",0,4
"2943","PC1",0.21275268010376,15.9728564382651,"2022-04-19","50m",3,1
"2944","PC2",0.079062446904384,10.7115151488248,"2022-04-19","50m",3,1
"2945","PC3",0.0436641795886471,10.8818867462441,"2022-04-19","50m",3,1
"2946","Genotype",-0.00100346262234498,0.122764536306263,"2022-04-05","50m",0,4
"2947","Intensity",0.096739579057233,4.85851181311372,"2022-04-05","50m",0,4
"2948","Hue",0.0619119339437355,3.08175493210081,"2022-04-05","50m",0,4
"2949","Saturation",0.000251291062648782,0.569831229380315,"2022-04-05","50m",0,4
"2950","Lightness",0.0866306973173698,4.50687955860769,"2022-04-05","50m",0,4
"2951","a.",0.0324075482934156,1.99579518424467,"2022-04-05","50m",0,4
"2952","b.",0.0108139695827124,1.01656867883382,"2022-04-05","50m",0,4
"2953","u.",0.0348931213261545,2.26590199805558,"2022-04-05","50m",0,4
"2954","v.",0.0170938090088895,1.4316607015855,"2022-04-05","50m",0,4
"2955","GA",0.066652195826369,3.44579247899743,"2022-04-05","50m",0,4
"2956","GGA",0.0751169340905876,3.79487791587259,"2022-04-05","50m",0,4
"2957","CSI",0.059818592462338,3.43922156808888,"2022-04-05","50m",0,4
"2958","NGRDI",0.0604692883073392,2.92940308827585,"2022-04-05","50m",0,4
"2959","NGRDIveg",0.0582131618888136,2.90098676720406,"2022-04-05","50m",0,4
"2960","TGI",0.00368887133158939,0.677321302029715,"2022-04-05","50m",0,4
"2961","TGIveg",0.00138773091202631,0.552661580636413,"2022-04-05","50m",0,4
"2962","PC1",0.284489949836689,17.2690290191944,"2022-04-05","50m",3,1
"2963","PC2",0.0150792565477104,8.71573255123503,"2022-04-05","50m",3,1
"2964","PC3",0.109389392894881,11.5834467629042,"2022-04-05","50m",3,1
"2965","Genotype",-0.00182958837091028,0.433332162726563,"2022-05-03","50m",0,4
"2966","Intensity",0.0491127526651572,4.98702123916731,"2022-05-03","50m",0,4
"2967","Hue",0.00579505128536081,1.97046049689946,"2022-05-03","50m",0,4
"2968","Saturation",0.00181052935025071,1.87278372903366,"2022-05-03","50m",0,4
"2969","Lightness",0.0567603462392069,5.34168145097295,"2022-05-03","50m",0,4
"2970","a.",-0.0022542829384238,1.32158919323779,"2022-05-03","50m",0,4
"2971","b.",0.0349450859333158,3.78683154781684,"2022-05-03","50m",0,4
"2972","u.",0.000784962112191213,1.67265185402331,"2022-05-03","50m",0,4
"2973","v.",0.0431320491904338,4.69348181128044,"2022-05-03","50m",0,4
"2974","GA",0.00945950373541001,1.38710862044335,"2022-05-03","50m",0,4
"2975","GGA",0.0077016864264047,1.8540313707468,"2022-05-03","50m",0,4
"2976","CSI",0.00995687405033013,2.01224485168485,"2022-05-03","50m",0,4
"2977","NGRDI",0.00104262652518508,1.54622539099997,"2022-05-03","50m",0,4
"2978","NGRDIveg",0.000457972988483824,1.65244192970577,"2022-05-03","50m",0,4
"2979","TGI",-0.00303499521581901,1.38936586541687,"2022-05-03","50m",0,4
"2980","TGIveg",1.02911834803744e-05,1.62244848584392,"2022-05-03","50m",0,4
"2981","PC1",0.0458986943931768,12.8635320493482,"2022-05-03","50m",3,1
"2982","PC2",0.0504594046943173,13.2687905448214,"2022-05-03","50m",3,1
"2983","PC3",0.00680998516464616,11.4003774058318,"2022-05-03","50m",3,1
"2984","Genotype",-0.00270371686994449,0.230098744309935,"2022-02-14","15m",0,4
"2985","Intensity",0.00629015042423811,1.74683418650004,"2022-02-14","15m",0,4
"2986","Hue",0.00991731480873118,1.69534493974424,"2022-02-14","15m",0,4
"2987","Saturation",-0.00334659589475749,1.06535952918984,"2022-02-14","15m",0,4
"2988","Lightness",0.0070626511374314,1.70120642575649,"2022-02-14","15m",0,4
"2989","a.",0.00311309206004656,1.26647520498734,"2022-02-14","15m",0,4
"2990","b.",-0.00131237882116836,1.17874223803683,"2022-02-14","15m",0,4
"2991","u.",0.00267299306185805,1.12031424526827,"2022-02-14","15m",0,4
"2992","v.",0.000907844134186509,1.21501251951396,"2022-02-14","15m",0,4
"2993","GA",0.0293017094071408,3.28102524528597,"2022-02-14","15m",0,4
"2994","GGA",0.0756138176275646,5.44292824510682,"2022-02-14","15m",0,4
"2995","CSI",0.0829867059278722,5.57528882585568,"2022-02-14","15m",0,4
"2996","NGRDI",0.00958802376636541,1.63735846875519,"2022-02-14","15m",0,4
"2997","NGRDIveg",0.096934552499698,6.50382344842323,"2022-02-14","15m",0,4
"2998","TGI",0.00838440022242754,1.49437658176054,"2022-02-14","15m",0,4
"2999","TGIveg",0.00849451102343615,2.39125281817214,"2022-02-14","15m",0,4
"3000","PC1",0.163732531953828,17.0101896592218,"2022-02-14","15m",3,1
"3001","PC2",-0.00980244288634895,10.0438663661607,"2022-02-14","15m",3,1
"3002","PC3",-0.0119929012413829,10.468468974618,"2022-02-14","15m",3,1
"3003","Genotype",-0.00259342710291458,0.280014169178144,"2022-02-14","30m",0,4
"3004","Intensity",0.0510048539600276,3.88895370198565,"2022-02-14","30m",0,4
"3005","Hue",0.0258976826126568,2.38112259105332,"2022-02-14","30m",0,4
"3006","Saturation",0.00336771172445657,1.15051090177175,"2022-02-14","30m",0,4
"3007","Lightness",0.0325123763125198,3.25613539227605,"2022-02-14","30m",0,4
"3008","a.",0.0108708090043025,1.67183067491008,"2022-02-14","30m",0,4
"3009","b.",0.00163078852288436,1.01820893730802,"2022-02-14","30m",0,4
"3010","u.",0.00530583818105288,1.16880501364031,"2022-02-14","30m",0,4
"3011","v.",0.00492460609737699,1.24395983880706,"2022-02-14","30m",0,4
"3012","GA",0.0309399320075613,2.33889541009176,"2022-02-14","30m",0,4
"3013","GGA",0.0319679272971688,2.53620614875468,"2022-02-14","30m",0,4
"3014","CSI",0.0336686446968926,3.04513165608163,"2022-02-14","30m",0,4
"3015","NGRDI",0.0100064292743496,1.49731410478084,"2022-02-14","30m",0,4
"3016","NGRDIveg",0.0951857390150641,6.06349817194949,"2022-02-14","30m",0,4
"3017","TGI",0.0460617088668875,4.07470282801227,"2022-02-14","30m",0,4
"3018","TGIveg",0.00484879375633267,1.8815854593989,"2022-02-14","30m",0,4
"3019","PC1",0.105219193890269,14.6743280657285,"2022-02-14","30m",3,1
