"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"173",0.333333333333333,0.545454545454545,0.555555555555556,0.2,0.333333333333333,0,"2022-02-03","15m",0,4
"174",0.5625,0.909090909090909,0.888888888888889,0.5,0.444444444444444,0,"2022-02-03","15m",3,1
"175",0.583333333333333,0.222222222222222,0.7,0.636363636363636,0.6,0.75,"2022-05-03","50m",0,4
"176",0.645833333333333,0.555555555555556,0.7,0.636363636363636,0.7,0.625,"2022-05-03","50m",3,1
"177",0.635416666666667,0.8,0.842105263157895,0.4375,0.636363636363636,0.421052631578947,"2022-01-19","15-30m",0,4
"178",0.645833333333333,0.75,0.947368421052632,0.4375,0.636363636363636,0.421052631578947,"2022-01-19","15-30m",4,2
"179",0.541666666666667,0.6,0.777777777777778,0.625,0.6,0.181818181818182,"2022-01-19","30m",0,4
"180",0.645833333333333,0.6,0.777777777777778,0.625,0.9,0.363636363636364,"2022-01-19","30m",4,2
"181",0.520833333333333,0.555555555555556,0.875,0.454545454545455,0.666666666666667,0.181818181818182,"2022-01-19","15m",0,4
"182",0.5625,0.666666666666667,1,0.636363636363636,0.444444444444444,0.181818181818182,"2022-01-19","15m",4,2
"183",0.291666666666667,0.368421052631579,0.409090909090909,0.277777777777778,0.210526315789474,0.166666666666667,"2022-03-09","15-30m",0,4
"184",0.364583333333333,0.526315789473684,0.454545454545455,0.333333333333333,0.263157894736842,0.222222222222222,"2022-03-09","15-30m",3,1
"185",0.3125,0.5,0.5,0.2,0.333333333333333,0.0909090909090909,"2022-03-09","15m",0,4
"186",0.291666666666667,0.25,0.3,0,0.555555555555556,0.363636363636364,"2022-03-09","15m",2,1
"187",0.1875,0.0909090909090909,0.166666666666667,0.111111111111111,0.375,0.25,"2022-03-09","30m",0,4
"188",0.375,0.363636363636364,0.5,0,0.625,0.375,"2022-03-09","30m",2,1
"189",0.8125,0.5,0.9,0.8,0.888888888888889,0.909090909090909,"2022-06-02","50m",0,4
"190",0.833333333333333,0.75,0.8,0.7,1,0.909090909090909,"2022-06-02","50m",2,1
"191",0.145833333333333,0.125,0,0.166666666666667,0.25,0.181818181818182,"2022-03-22","50m",0,4
"192",0.166666666666667,0,0.0909090909090909,0.166666666666667,0.166666666666667,0.363636363636364,"2022-03-22","50m",2,1
"193",0.291666666666667,0.111111111111111,0,0.1,0.6,0.666666666666667,"2022-04-19","50m",0,4
"194",0.375,0.111111111111111,0.2,0.4,0.6,0.555555555555556,"2022-04-19","50m",3,1
"195",0.229166666666667,0,0,0,0.555555555555556,0.666666666666667,"2022-04-05","50m",0,4
"196",0.291666666666667,0,0,0,0.888888888888889,0.666666666666667,"2022-04-05","50m",4,2
"197",0.652777777777778,0.4,0.714285714285714,0.592592592592593,0.766666666666667,0.793103448275862,"2022-05-26","15-30-50m",0,4
"198",0.798611111111111,0.533333333333333,0.964285714285714,0.703703703703704,0.9,0.896551724137931,"2022-05-26","15-30-50m",3,1
"199",0.708333333333333,0.454545454545455,0.666666666666667,0.714285714285714,1,0.75,"2022-05-26","50m",0,4
"200",0.770833333333333,0.545454545454545,0.777777777777778,0.714285714285714,1,0.833333333333333,"2022-05-26","50m",3,1
"201",0.791666666666667,0.888888888888889,0.7,0.545454545454545,1,0.875,"2022-05-26","15m",0,4
"202",0.916666666666667,1,1,0.909090909090909,0.7,1,"2022-05-26","15m",3,1
"203",0.666666666666667,0.5,0.666666666666667,0.583333333333333,1,0.7,"2022-05-26","30m",0,4
"204",0.833333333333333,0.5,1,0.75,1,1,"2022-05-26","30m",3,1
"205",0.447916666666667,0.409090909090909,0.764705882352941,0.473684210526316,0.555555555555556,0.1,"2022-02-14","15-30m",0,4
"206",0.541666666666667,0.454545454545455,0.823529411764706,0.684210526315789,0.555555555555556,0.25,"2022-02-14","15-30m",4,2
"207",0.416666666666667,0.9,0.4,0.375,0.333333333333333,0.0909090909090909,"2022-02-14","15m",0,4
"208",0.541666666666667,0.7,0.9,0.75,0.444444444444444,0,"2022-02-14","15m",3,1
"209",0.541666666666667,0.6,0.777777777777778,0.875,0.454545454545455,0.1,"2022-02-14","30m",0,4
"210",0.604166666666667,0.6,1,0.875,0.454545454545455,0.2,"2022-02-14","30m",3,1
"211",0.53125,0.65,0.8,0.647058823529412,0.5,0.0952380952380952,"2022-02-03","15-30m",0,4
"212",0.59375,0.8,0.9,0.529411764705882,0.666666666666667,0.0952380952380952,"2022-02-03","15-30m",3,1
"213",0.583333333333333,0.777777777777778,0.857142857142857,0.454545454545455,0.636363636363636,0.3,"2022-02-03","30m",0,4
"214",0.708333333333333,0.888888888888889,1,0.636363636363636,0.727272727272727,0.4,"2022-02-03","30m",4,2
"215",0.4375,0.777777777777778,0.666666666666667,0.363636363636364,0.375,0.0909090909090909,"2022-02-03","15m",0,4
"216",0.416666666666667,0.444444444444444,0.666666666666667,0.454545454545455,0.5,0.0909090909090909,"2022-02-03","15m",3,1
"217",0.541666666666667,0.333333333333333,0.5,0.714285714285714,0.625,0.666666666666667,"2022-05-03","50m",0,4
"218",0.625,0.333333333333333,0.583333333333333,0.857142857142857,0.75,0.777777777777778,"2022-05-03","50m",3,1
"219",0.666666666666667,0.947368421052632,0.681818181818182,0.8125,0.764705882352941,0.227272727272727,"2022-01-19","15-30m",0,4
"220",0.65625,0.684210526315789,0.818181818181818,0.6875,0.882352941176471,0.272727272727273,"2022-01-19","15-30m",4,2
"221",0.5625,0.4,0.777777777777778,0.545454545454545,1,0.2,"2022-01-19","30m",0,4
"222",0.645833333333333,0.7,0.888888888888889,0.545454545454545,1,0.2,"2022-01-19","30m",4,2
"223",0.604166666666667,0.75,0.583333333333333,0.666666666666667,0.555555555555556,0.333333333333333,"2022-01-19","15m",0,4
"224",0.604166666666667,0.583333333333333,0.916666666666667,0.777777777777778,0.333333333333333,0.166666666666667,"2022-01-19","15m",4,2
"225",0.302083333333333,0.380952380952381,0.363636363636364,0.222222222222222,0.294117647058824,0.222222222222222,"2022-03-09","15-30m",0,4
"226",0.364583333333333,0.523809523809524,0.454545454545455,0.277777777777778,0.352941176470588,0.166666666666667,"2022-03-09","15-30m",3,1
"227",0.270833333333333,0.3,0.3,0.222222222222222,0.3,0.222222222222222,"2022-03-09","15m",0,4
"228",0.229166666666667,0.1,0.2,0.222222222222222,0.4,0.222222222222222,"2022-03-09","15m",2,1
"229",0.208333333333333,0.333333333333333,0.3,0,0.222222222222222,0.2,"2022-03-09","30m",0,4
"230",0.354166666666667,0.666666666666667,0.6,0,0.333333333333333,0.2,"2022-03-09","30m",2,1
"231",0.875,0.8,1,1,0.9,0.727272727272727,"2022-06-02","50m",0,4
"232",0.8125,0.8,0.9,0.571428571428571,1,0.727272727272727,"2022-06-02","50m",2,1
"233",0.145833333333333,0.111111111111111,0,0.125,0.3,0.2,"2022-03-22","50m",0,4
"234",0.1875,0.111111111111111,0.0909090909090909,0.25,0.2,0.3,"2022-03-22","50m",2,1
"235",0.1875,0,0.181818181818182,0.0833333333333333,0.428571428571429,0.333333333333333,"2022-04-19","50m",0,4
"236",0.3125,0.111111111111111,0.272727272727273,0.416666666666667,0.285714285714286,0.444444444444444,"2022-04-19","50m",3,1
"237",0.166666666666667,0,0,0.125,0.555555555555556,0.222222222222222,"2022-04-05","50m",0,4
"238",0.333333333333333,0,0.1,0.125,0.888888888888889,0.666666666666667,"2022-04-05","50m",3,1
"239",0.763888888888889,0.5625,0.925925925925926,0.740740740740741,0.833333333333333,0.785714285714286,"2022-05-26","15-30-50m",0,4
"240",0.826388888888889,0.59375,1,0.703703703703704,0.933333333333333,0.928571428571429,"2022-05-26","15-30-50m",3,1
"241",0.75,0.555555555555556,0.7,1,0.818181818181818,0.7,"2022-05-26","50m",0,4
"242",0.8125,0.666666666666667,1,1,0.727272727272727,0.7,"2022-05-26","50m",3,1
"243",0.6875,0.5,1,0.454545454545455,0.727272727272727,0.9,"2022-05-26","15m",0,4
"244",0.8125,0.6,1,0.727272727272727,0.909090909090909,0.9,"2022-05-26","15m",3,1
"245",0.791666666666667,0.6,0.8,0.666666666666667,0.9,1,"2022-05-26","30m",0,4
