"","contrast","estimate","SE","df","t.ratio","p.value"
"2581","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_PC_cv520_8020split)",-0.00192225799999972,0.0612807815067252,507,-0.0313680399096862,1
"2582","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0812831172000005,0.0387573692712753,507,-2.09722999079411,1
"2583","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.0697628789000004,0.0387573692712753,507,-1.79999004606601,1
"2584","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.10908639988889,0.0391145875993547,507,-2.78889300856874,1
"2585","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_var_cv520_8020split)",-0.0585446328888891,0.0391145875993547,507,-1.49674677612746,1
"2586","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.14608272,0.0387573692712753,507,-3.76915984615778,0.593129634621318
"2587","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.0672541484999999,0.0408538543378168,507,-1.64621305847623,1
"2588","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv510_8020split)",-0.0319483526666673,0.0456759977211164,507,-0.699456043888392,1
"2589","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_30m_var_cv520_8020split)",-0.0221533190000005,0.0433320561598165,507,-0.511245506520508,1
"2590","(14/02/2022_15-30m_PC_cv1010_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0757505772000005,0.0387573692712753,507,-1.95448191206678,1
"2591","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0567104980000006,0.0500355485768202,507,-1.13340414191587,1
"2592","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/01/2022_15m_PC_cv520_8020split)",-0.0189330810000005,0.061280781506725,507,-0.308956258952454,1
"2593","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/01/2022_30m_var_cv1010_8020split)",-0.00509145000000123,0.0612807815067249,507,-0.0830839600086122,1
"2594","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/01/2022_30m_var_cv520_8020split)",-0.012733947,0.0612807815067249,507,-0.207796746172413,1
"2595","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0872581170000006,0.0612807815067247,507,-1.42390672662073,1
"2596","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv510_8020split)",-0.0014550866666671,0.0456759977211165,507,-0.031856702409686,1
"2597","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_PC_cv520_8020split)",-0.0191066020000002,0.0500355485768201,507,-0.381860548019486,1
"2598","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.00262283499999955,0.0612807815067251,507,0.0428002864113558,1
"2599","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.1071890692,0.0387573692712754,507,-2.7656435721875,1
"2600","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.119786399800001,0.0387573692712753,507,-3.09067416215938,1
"2601","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0975115080000004,0.0387573692712753,507,-2.51594754322684,1
"2602","(14/02/2022_15-30m_PC_cv1010_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.1752458152,0.0387573692712753,507,-4.52161275378106,0.024780628115859
"2603","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.158696212299999,0.0387573692712753,507,-4.09460743295639,0.159436687678567
"2604","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.1453338024,0.0387573692712753,507,-3.74983661514181,0.639404346972632
"2605","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.154475036200001,0.0387573692712753,507,-3.98569456865816,0.250004691616928
"2606","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.341683513900001,0.0387573692712753,507,-8.81596249498896,6.17391590064384e-14
"2607","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.159384307400001,0.0387573692712753,507,-4.11236134951313,0.148020765526206
"2608","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.1380742785,0.0387573692712753,507,-3.56252968393117,1
"2609","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.1751994062,0.0387573692712753,507,-4.52041532988793,0.0249157337325872
"2610","(14/02/2022_15-30m_PC_cv1010_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.3631569265,0.0387573692712753,507,-9.3700097124278,7.7167705811318e-16
"2611","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.0217326980000003,0.0612807815067254,507,0.35464133233378,1
"2612","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.0177586939999991,0.061280781506725,507,0.289792224631637,1
"2613","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.0237034938999995,0.0387573692712753,507,0.611586760032423,1
"2614","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.00396843433333486,0.0456759977211161,507,0.0868822692733485,1
"2615","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.0231262627499993,0.0433320561598166,507,0.533698716366133,1
"2616","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.0323598490000001,0.0612807815067252,507,0.528058686660985,1
"2617","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0470010102000006,0.0387573692712753,507,-1.21269867082633,1
"2618","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.0354807719000005,0.0387573692712753,507,-0.915458726098233,1
"2619","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0748042928888898,0.0391145875993547,507,-1.91243976940521,1
"2620","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_var_cv520_8020split)",-0.0242625258888893,0.0391145875993547,507,-0.620293536963933,1
"2621","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.111800613,0.0387573692712753,507,-2.88462852619,1
"2622","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.0329720415000001,0.0408538543378168,507,-0.807072968620225,1
"2623","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.00233375433333256,0.0456759977211164,507,0.051093669536936,1
"2624","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.0121287879999993,0.0433320561598165,507,0.279903357349722,1
"2625","(14/02/2022_15-30m_var_cv1010_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0414684702000007,0.0387573692712753,507,-1.069950592099,1
"2626","(14/02/2022_15-30m_var_cv1010_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0224283910000007,0.0500355485768202,507,-0.448249127629053,1
"2627","(14/02/2022_15-30m_var_cv1010_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.0153490259999994,0.061280781506725,507,0.25047046761822,1
"2628","(14/02/2022_15-30m_var_cv1010_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.0291906569999986,0.0612807815067249,507,0.476342766562062,1
"2629","(14/02/2022_15-30m_var_cv1010_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.0215481599999998,0.061280781506725,507,0.351629980398261,1
"2630","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0529760100000008,0.0612807815067247,507,-0.864480000050054,1
"2631","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0328270203333327,0.0456759977211165,507,0.718693011015641,1
"2632","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.0151755049999997,0.0500355485768201,507,0.303294466267329,1
"2633","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0369049419999994,0.0612807815067251,507,0.602227012982029,1
"2634","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0729069622000003,0.0387573692712754,507,-1.88111225221972,1
"2635","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.0855042928000007,0.0387573692712753,507,-2.2061428421916,1
"2636","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0632294010000005,0.0387573692712753,507,-1.63141622325905,1
"2637","(14/02/2022_15-30m_var_cv1010_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.140963708200001,0.0387573692712753,507,-3.63708143381328,0.984801452721026
"2638","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.124414105299999,0.0387573692712753,507,-3.21007611298861,1
"2639","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.111051695400001,0.0387573692712753,507,-2.86530529517403,1
"2640","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.120192929200001,0.0387573692712753,507,-3.10116324869038,1
"2641","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.307401406900001,0.0387573692712753,507,-7.93143117502117,4.51630166270415e-11
"2642","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.125102200400001,0.0387573692712754,507,-3.22783002954535,1
"2643","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.1037921715,0.0387573692712753,507,-2.67799836396339,1
"2644","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.140917299200001,0.0387573692712753,507,-3.63588400992015,0.98927015962002
"2645","(14/02/2022_15-30m_var_cv1010_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.328874819500001,0.0387573692712753,507,-8.48547839246002,7.69986866708694e-13
"2646","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",-0.00397400400000119,0.0707609513981168,507,-0.05616097468281,1
"2647","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.00197079589999914,0.0524777260704166,507,0.0375549027668359,1
"2648","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",-0.0177642636666655,0.0577760748797552,507,-0.307467471676413,1
"2649","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.00139356474999897,0.0559414439546315,507,0.0249111329898661,1
"2650","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.0106271509999998,0.070760951398117,507,0.150183834304447,1
"2651","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.068733708200001,0.0524777260704166,507,-1.30976917917083,1
"2652","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.0572134699000008,0.0524777260704166,507,-1.09024293131965,1
"2653","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0965369908888901,0.0527420991595829,507,-1.83035928465411,1
"2654","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv520_8020split)",-0.0459952238888896,0.0527420991595829,507,-0.872077991240373,1
"2655","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.133533311000001,0.0524777260704166,507,-2.54457121142827,1
"2656","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.0547047395000004,0.0540445693381605,507,-1.01221529137755,1
"2657","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv510_8020split)",-0.0193989436666678,0.0577760748797555,507,-0.335760844035202,1
"2658","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv520_8020split)",-0.00960391000000097,0.0559414439546315,507,-0.171677906773192,1
"2659","(14/02/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.063201168200001,0.0524777260704166,507,-1.20434273610094,1
"2660","(14/02/2022_15-30m_var_cv510_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0441610890000011,0.0612807815067253,507,-0.720635212446737,1
"2661","(14/02/2022_15-30m_var_cv510_8020split) - (19/01/2022_15m_PC_cv520_8020split)",-0.00638367200000094,0.0707609513981168,507,-0.0902146151778681,1
"2662","(14/02/2022_15-30m_var_cv510_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.00745795899999829,0.0707609513981167,507,0.105396533718691,1
"2663","(14/02/2022_15-30m_var_cv510_8020split) - (19/01/2022_30m_var_cv520_8020split)",-0.000184538000000498,0.0707609513981168,507,-0.00260790727589636,1
"2664","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0747087080000011,0.0707609513981166,507,-1.05579004413993,1
"2665","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0110943223333324,0.0577760748797555,507,0.192022776840104,1
"2666","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv520_8020split)",-0.00655719300000063,0.0612807815067253,507,-0.107002437612206,1
"2667","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0151722439999991,0.0707609513981169,507,0.214415489054643,1
"2668","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0946396602000006,0.0524777260704166,507,-1.80342532511812,1
"2669","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.107236990800001,0.0524777260704165,507,-2.0434763247193,1
"2670","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0849620990000008,0.0524777260704165,507,-1.6190125861398,1
"2671","(14/02/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.162696406200001,0.0524777260704166,507,-3.10029451317477,1
"2672","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.1461468033,0.0524777260704165,507,-2.78493018359627,1
"2673","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.132784393400001,0.0524777260704166,507,-2.53030005953051,1
"2674","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.141925627200001,0.0524777260704166,507,-2.70449270247647,1
"2675","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.329134104900001,0.0524777260704166,507,-6.27188198776671,2.47784355591625e-06
"2676","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.146834898400001,0.0524777260704166,507,-2.79804231995443,1
"2677","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.125524869500001,0.0524777260704166,507,-2.39196472292962,1
"2678","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.162649997200001,0.0524777260704166,507,-3.09941015702073,1
"2679","(14/02/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.350607517500001,0.0524777260704166,507,-6.6810729761717,2.02758773640949e-07
"2680","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.00594479990000033,0.0524777260704161,507,0.113282345580741,1
"2681","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",-0.0137902596666643,0.0577760748797548,507,-0.23868460596129,1
"2682","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.00536756875000016,0.0559414439546311,507,0.0959497712349593,1
"2683","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.014601155000001,0.0707609513981167,507,0.206344808987257,1
"2684","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0647597041999998,0.0524777260704161,507,-1.23404173635693,1
"2685","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv1010_8020split)",-0.0532394658999996,0.0524777260704161,507,-1.01451548850576,1
"2686","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv510_8020split)",-0.0925629868888889,0.0527420991595825,507,-1.75501143041008,1
"2687","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv520_8020split)",-0.0420212198888884,0.0527420991595825,507,-0.796730136996335,1
"2688","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",-0.129559306999999,0.0524777260704161,507,-2.46884376861438,1
"2689","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv1010_8020split)",-0.0507307354999992,0.0540445693381601,507,-0.93868331492428,1
"2690","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv510_8020split)",-0.0154249396666666,0.0577760748797551,507,-0.26697797832008,1
"2691","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv520_8020split)",-0.00562990599999978,0.0559414439546311,507,-0.1006392685281,1
"2692","(14/02/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0592271641999998,0.0524777260704161,507,-1.12861529328704,1
"2693","(14/02/2022_15-30m_var_cv520_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0401870849999999,0.061280781506725,507,-0.655786104744596,1
"2694","(14/02/2022_15-30m_var_cv520_8020split) - (19/01/2022_15m_PC_cv520_8020split)",-0.00240966799999975,0.0707609513981165,507,-0.0340536404950582,1
"2695","(14/02/2022_15-30m_var_cv520_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.0114319629999995,0.0707609513981164,507,0.161557508401502,1
"2696","(14/02/2022_15-30m_var_cv520_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.00378946600000069,0.0707609513981165,507,0.0535530674069139,1
"2697","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0707347039999999,0.0707609513981163,507,-0.999629069457126,1
"2698","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.0150683263333336,0.0577760748797552,507,0.26080564255523,1
"2699","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv520_8020split)",-0.00258318899999944,0.061280781506725,507,-0.0421533299100625,1
"2700","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0191462480000003,0.0707609513981166,507,0.270576463737454,1
"2701","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv1010_8020split)",-0.0906656561999994,0.0524777260704162,507,-1.72769788230423,1
"2702","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv510_8020split)",-0.1032629868,0.0524777260704161,507,-1.96774888190541,1
"2703","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv520_8020split)",-0.0809880949999996,0.0524777260704161,507,-1.5432851433259,1
"2704","(14/02/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.1587224022,0.0524777260704161,507,-3.02456707036089,1
"2705","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.142172799299998,0.0524777260704161,507,-2.70920274078238,1
"2706","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv510_8020split)",-0.1288103894,0.0524777260704161,507,-2.45457261671663,1
"2707","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.1379516232,0.0524777260704161,507,-2.62876525966259,1
"2708","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.3251601009,0.0524777260704161,507,-6.19615454495285,3.88293300569959e-06
"2709","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.1428608944,0.0524777260704162,507,-2.72231487714054,1
"2710","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv510_8020split)",-0.121550865499999,0.0524777260704161,507,-2.31623728011574,1
"2711","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.1586759932,0.0524777260704161,507,-3.02368271420685,1
"2712","(14/02/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.3466335135,0.0524777260704161,507,-6.60534553335784,3.2532577923343e-07
"2713","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv1010_8020split)",-0.0197350595666646,0.0329374303682917,507,-0.59916816053942,1
"2714","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv510_8020split)",-0.000577231150000176,0.0296014297371624,507,-0.0195001104718771,1
"2715","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv520_8020split)",0.00865635510000066,0.0524777260704164,507,0.164952938097685,1
"2716","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_trainonly_nosplit)",-0.0707045041000001,0.0223765775818525,507,-3.15975505375504,1
"2717","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv1010_8020split)",-0.0591842658,0.0223765775818524,507,-2.64492036744702,1
"2718","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv510_8020split)",-0.0985077867888893,0.0229897480306822,507,-4.28485717448579,0.0709125165058704
"2719","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv520_8020split)",-0.0479660197888888,0.0229897480306822,507,-2.08640911265635,1
"2720","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_trainonly_nosplit)",-0.1355041069,0.0223765775818524,507,-6.05562250993622,8.83231808825077e-06
"2721","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv1010_8020split)",-0.0566755353999995,0.0258382461808502,507,-2.19347454944539,1
"2722","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv510_8020split)",-0.0213697395666669,0.0329374303682922,507,-0.648798018780447,1
"2723","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv520_8020split)",-0.0115747059000001,0.0296014297371623,507,-0.391018474539051,1
"2724","(14/02/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_trainonly_nosplit)",-0.0651719641000001,0.0223765775818525,507,-2.91250812871648,1
"2725","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_15m_PC_cv1010_8020split)",-0.0461318849000002,0.0387573692712753,507,-1.1902738954522,1
"2726","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_15m_PC_cv520_8020split)",-0.00835446790000008,0.0524777260704162,507,-0.159200265057023,1
"2727","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_30m_var_cv1010_8020split)",0.00548716309999915,0.052477726070416,507,0.104561754307653,1
"2728","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_30m_var_cv520_8020split)",-0.00215533389999964,0.0524777260704161,507,-0.0410714042202887,1
"2729","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv1010_8020split)",-0.0766795039000002,0.0524777260704158,507,-1.46118190786525,1
"2730","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv510_8020split)",0.00912352643333328,0.0329374303682923,507,0.276995695514735,1
"2731","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv520_8020split)",-0.00852798889999977,0.0387573692712753,507,-0.220035287749012,1
"2732","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_trainonly_nosplit)",0.0132014480999999,0.0524777260704162,507,0.251562883694423,1
"2733","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv1010_8020split)",-0.0966104560999998,0.0223765775818525,507,-4.31748133719748,0.0615225371138495
"2734","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv510_8020split)",-0.1092077867,0.0223765775818524,507,-4.88045083304287,0.00460084346934904
"2735","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv520_8020split)",-0.0869328949,0.0223765775818524,507,-3.88499512858942,0.375513056894772
"2736","(14/02/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_trainonly_nosplit)",-0.1646672021,0.0223765775818525,507,-7.35890917624267,2.4386344400344e-09
"2737","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv1010_8020split)",-0.148117599199999,0.0223765775818524,507,-6.61931426547211,2.98251280991265e-07
"2738","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv510_8020split)",-0.1347551893,0.0223765775818525,507,-6.02215369205018,1.07174317980912e-05
"2739","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv520_8020split)",-0.1438964231,0.0223765775818525,507,-6.4306716509097,9.52328203633871e-07
"2740","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.3311049008,0.0223765775818525,507,-14.796941113485,6.27830022548078e-38
"2741","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv1010_8020split)",-0.1488056943,0.0223765775818525,507,-6.65006495098171,2.46198610452586e-07
"2742","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv510_8020split)",-0.1274956654,0.0223765775818524,507,-5.69772857058354,6.67761675381116e-05
"2743","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv520_8020split)",-0.1646207931,0.0223765775818525,507,-7.35683517722158,2.47309721238744e-09
"2744","(14/02/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_trainonly_nosplit)",-0.3525783134,0.0223765775818525,507,-15.7565790438813,2.63186480176312e-42
