"","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions"
"45",0.567,0.453333333333333,0.123546090037833,0.152752523165195,0.5,0.177722456490937,0.379310344827586,0,"2022-02-14","30m",10,10
"46",0.3055,0.127824175824176,0.143705471803486,0.181237030537553,0.333333333333333,0.606925321907793,0.2,2,"2022-02-14","30m",10,10
"47",0.559,0.444230769230769,0.158334130779491,0.197593127033144,0.75,0.00385555499105263,0.684210526315789,0,"2022-02-14","15-30m",10,10
"48",0.3925,0.234249084249084,0.139692121785335,0.176604167857905,0.5,0.177722456490937,0.345454545454545,4,"2022-02-14","15-30m",10,10
"49",0.378333333333333,0.215488133854687,0.198556801926981,0.239700931760122,0.416666666666667,0.368479285565096,0.317073170731707,0,"2022-01-19","30m",10,10
"50",0.241190476190476,0.0660863846298629,0.159612088170992,0.199874730269592,0.416666666666667,0.368479285565096,0.222222222222222,4,"2022-01-19","30m",10,10
"51",0.354,0.188379120879121,0.177052180860544,0.226546893525147,0.583333333333333,0.014252781867981,0.478260869565217,0,"2022-01-19","15m",10,10
"52",0.307,0.132531135531136,0.177954142316712,0.221070948090382,0.5,0.0544022321701049,0.389830508474576,4,"2022-01-19","15m",10,10
"53",0.433833333333333,0.289038461538462,0.171224791700645,0.215063661085935,0.25,0.609324991703033,0.0847457627118644,0,"2022-01-19","15-30m",10,10
"54",0.314,0.136838827838828,0.191627795794901,0.250909579692814,0.333333333333333,0.351221382617951,0.157894736842105,6,"2022-01-19","15-30m",10,10
"55",0.529404761904762,0.403072500596693,0.193518091108186,0.2362894480104,0.333333333333333,0.808403992861572,0.186440677966102,0,"2022-02-03","15m",10,10
"56",0.514428571428571,0.386559251111509,0.173158400063072,0.211989532907254,0.166666666666667,0.985141386354961,-0.0344827586206896,3,"2022-02-03","15m",10,10
"57",0.38,0.228860805860806,0.121439181269781,0.147067520537294,0.333333333333333,0.606925321907793,0.2,0,"2022-02-03","30m",10,10
"58",0.337,0.171822344322344,0.164012194668567,0.206690039005215,0.166666666666667,0.946048573595187,0,4,"2022-02-03","30m",10,10
"59",0.5345,0.414679487179487,0.144021427979213,0.181079661208279,0.75,0.00385555499105263,0.678571428571429,0,"2022-02-03","15-30m",10,10
"60",0.4625,0.324688644688645,0.145708821304891,0.180809464300703,0.333333333333333,0.606925321907793,0.142857142857143,6,"2022-02-03","15-30m",10,10
"61",0.547,0.426666666666667,0.111875652472563,0.141778031094419,0.666666666666667,0.00278151035308838,0.593220338983051,0,"2022-03-09","15m",10,10
"62",0.562,0.450448717948718,0.0961690430881209,0.117522621311388,0.5,0.0544022321701049,0.4,2,"2022-03-09","15m",10,10
"63",0.523166666666667,0.40231684981685,0.131487539576848,0.155978808862867,0.583333333333333,0.014252781867981,0.473684210526316,0,"2022-03-09","30m",10,10
"64",0.573666666666667,0.461941391941392,0.0896175938714778,0.109658022574693,0.583333333333333,0.014252781867981,0.487179487179487,2,"2022-03-09","30m",10,10
"65",0.554166666666667,0.437774725274725,0.105738146170413,0.128535283559661,0.5,0.0544022321701049,0.379310344827586,0,"2022-03-09","15-30m",10,10
"66",0.745,0.680750915750916,0.138989862285642,0.173605435924216,0.583333333333333,0.014252781867981,0.482758620689655,3,"2022-03-09","15-30m",10,10
"67",0.351690476190476,0.151348318154569,0.148787172924646,0.184197043218599,0,1,-0.0434782608695652,0,"2022-06-02","50m",10,10
"68",0.273142857142857,0.0469689886028041,0.200733064110267,0.258694673238387,0.0833333333333333,0.998447607529623,0.0434782608695652,2,"2022-06-02","50m",10,10
"69",0.348261904761905,0.169129814061009,0.196799460365789,0.243546741709067,0.0833333333333333,0.998447607529623,-0.0909090909090909,0,"2022-05-26","15m",10,10
"70",0.344666666666667,0.168488821523304,0.177538981034466,0.223801856906132,0.166666666666667,0.985141386354961,0.024390243902439,3,"2022-05-26","15m",10,10
"71",0.367214285714286,0.19749367319101,0.218767428292712,0.289429803960415,0.416666666666667,0.608374246704568,0.263157894736842,0,"2022-05-26","50m",10,10
"72",0.220095238095238,-0.00361429127583792,0.139245808140257,0.18939257601817,0.25,0.93286694602593,0.114754098360656,3,"2022-05-26","50m",10,10
"73",0.192333333333333,-0.0245107995452823,0.156766928301868,0.201411377389356,0.166666666666667,0.946048573595187,0.0476190476190476,0,"2022-05-26","30m",10,10
"74",0.209666666666667,0.00544089581817775,0.168627855158493,0.210769582092802,0.333333333333333,0.606925321907793,0.244094488188976,3,"2022-05-26","30m",10,10
"75",0.35,0.17998265779391,0.199831578917497,0.247657193483877,0.416666666666667,0.368479285565096,0.282051282051282,0,"2022-05-26","15-30-50m",10,10
"76",0.277833333333333,0.0871002442002442,0.202939329585728,0.25175800509831,0.333333333333333,0.606925321907793,0.219512195121951,5,"2022-05-26","15-30-50m",10,10
"77",0.776738095238095,0.71223616760777,0.159579565324665,0.202198096109095,0.583333333333333,0.189264302375606,0.491525423728814,0,"2022-03-22","50m",10,10
"78",0.832214285714286,0.781883933060404,0.115293603138933,0.155658457453502,0.5,0.379768822525134,0.4,2,"2022-03-22","50m",10,10
"79",0.786047619047619,0.726483189927281,0.177936507936508,0.229275865495974,0.416666666666667,0.80615234375,0.32258064516129,0,"2022-04-19","50m",10,10
"80",0.606166666666667,0.496986299680652,0.173442321989874,0.221258297534431,0.25,0.980712890625,0,3,"2022-04-19","50m",10,10
"81",0.62,0.520833333333333,0.0784959627090219,0.091267880648996,0.5,0.0544022321701049,0.4,0,"2022-04-05","50m",10,10
"82",0.585333333333333,0.480357142857143,0.105868223788259,0.121997776995283,0.5,0.0544022321701049,0.4,4,"2022-04-05","50m",10,10
"83",0.3985,0.241322653450603,0.189394673399251,0.23911955855251,0.333333333333333,0.351221382617951,0.19327731092437,0,"2022-05-03","50m",10,10
"84",0.362833333333333,0.195758966381471,0.164597509298713,0.204366036815375,0.166666666666667,0.841618239879608,-0.0619469026548672,3,"2022-05-03","50m",10,10
"85",0.564166666666667,0.439172695743102,0.125604598448923,0.154564016926227,0.5,0.379768822525134,0.373913043478261,0,"2022-02-14","15m",10,10
"86",0.610142857142857,0.50728376461861,0.173964666176758,0.215528033641037,0.5,0.379768822525134,0.373913043478261,3,"2022-02-14","15m",10,10
"87",0.495,0.364729914907933,0.150168255801634,0.183505335281222,0.25,0.818877354212415,0.107438016528926,0,"2022-02-14","30m",10,10
"88",0.426,0.273764665286404,0.193892723761676,0.247171769472157,0.166666666666667,0.946048573595187,-0.00840336134453782,3,"2022-02-14","30m",10,10
"89",0.751833333333333,0.684209222150399,0.134023780492022,0.173553067520787,0.416666666666667,0.368479285565096,0.275862068965517,0,"2022-02-14","15-30m",10,10
