"","mincriterion","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions","CV","split"
"1",0.05,0.368744755,0.209547779,0.125218401,0.158318934,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"2",0.05,0.360772228,0.200750319,0.121911561,0.152161959,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"3",0.05,0.480535714,0.345390006,0.163309518,0.199981317,NA,NA,NA,0,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"4",0.05,0.341527778,0.176092414,0.152865008,0.188033829,NA,NA,NA,4,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"5",0.05,0.539571429,0.4224006,0.16596017,0.205895679,NA,NA,NA,0,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"6",0.05,0.51577381,0.393416207,0.159374538,0.199538052,NA,NA,NA,3,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"7",0.05,0.461154762,0.331599823,0.160189062,0.194844512,NA,NA,NA,0,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"8",0.05,0.285511905,0.110655683,0.114567586,0.139224274,NA,NA,NA,3,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"9",0.05,0.334761738,0.16688114,0.106144991,0.132812779,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"10",0.05,0.307867466,0.134424272,0.118961112,0.148471179,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"11",0.05,0.366218254,0.208228446,0.163681753,0.19837473,NA,NA,NA,0,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"12",0.05,0.381833333,0.223973179,0.160190131,0.200976099,NA,NA,NA,4,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"13",0.05,0.319095238,0.148652049,0.123338371,0.151173544,NA,NA,NA,0,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"14",0.05,0.430428571,0.28656935,0.184017352,0.228444718,NA,NA,NA,4,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"15",0.05,0.711618715,0.639273702,0.101780438,0.126071216,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"16",0.05,0.673077256,0.589246079,0.113238144,0.142144071,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"17",0.05,0.710392857,0.634645629,0.157404898,0.196323624,NA,NA,NA,0,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"18",0.05,0.74109127,0.672136366,0.153106398,0.193988239,NA,NA,NA,2,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"19",0.05,0.741730159,0.672985795,0.158988734,0.19930969,NA,NA,NA,0,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"20",0.05,0.767793651,0.707696407,0.171415105,0.21357098,NA,NA,NA,2,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"21",0.05,0.285884921,0.117467379,0.106407121,0.126823132,NA,NA,NA,0,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"22",0.05,0.139011905,-0.059741814,0.120679158,0.146450947,NA,NA,NA,2,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"23",0.05,0.783190476,0.727269992,0.156149135,0.192473352,NA,NA,NA,0,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"24",0.05,0.846686508,0.805389442,0.120775189,0.152698037,NA,NA,NA,2,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"25",0.05,0.665440476,0.581492067,0.128823535,0.158357711,NA,NA,NA,0,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"26",0.05,0.507654762,0.389475396,0.176378004,0.21832178,NA,NA,NA,3,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"27",0.05,0.732507937,0.662353938,0.115934507,0.143488076,NA,NA,NA,0,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"28",0.05,0.693380952,0.613374698,0.154311451,0.192105412,NA,NA,NA,4,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"29",0.05,0.221526144,0.027458536,0.091963529,0.114538661,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"30",0.05,0.278303191,0.098535783,0.10235503,0.127244216,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"31",0.05,0.321083333,0.15440337,0.164200672,0.194239089,NA,NA,NA,0,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"32",0.05,0.188464286,-0.000780354,0.136156665,0.167684833,NA,NA,NA,3,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"33",0.05,0.184301587,0.004844184,0.097777612,0.118648815,NA,NA,NA,0,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"34",0.05,0.200666667,0.0074899,0.130411046,0.160902347,NA,NA,NA,3,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"35",0.05,0.245869048,0.06219417,0.164245927,0.200264031,NA,NA,NA,0,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"36",0.05,0.264059524,0.094245842,0.117350175,0.143703734,NA,NA,NA,3,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"37",0.05,0.533146853,0.41644589,0.136790016,0.16904135,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"38",0.05,0.444948884,0.305596331,0.114540454,0.142867929,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"39",0.05,0.702380952,0.625178923,0.161975217,0.202220111,NA,NA,NA,0,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"40",0.05,0.553178571,0.436437023,0.145340573,0.179425306,NA,NA,NA,3,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"41",0.05,0.501321429,0.372723847,0.174399059,0.219028068,NA,NA,NA,0,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"42",0.05,0.384095238,0.231658005,0.17408954,0.209932789,NA,NA,NA,3,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"43",0.05,0.376861472,0.221688914,0.133686413,0.164545839,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"44",0.05,0.361417416,0.203380784,0.123306992,0.15189529,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"45",0.05,0.482388889,0.354609455,0.141862494,0.172448631,NA,NA,NA,0,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"46",0.05,0.32440873,0.152147777,0.170037439,0.207004846,NA,NA,NA,4,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"47",0.05,0.541333333,0.423844603,0.164078813,0.204649295,NA,NA,NA,0,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"48",0.05,0.534301587,0.415535835,0.141862063,0.175084369,NA,NA,NA,3,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"49",0.05,0.472119048,0.340483584,0.175981554,0.216973173,NA,NA,NA,0,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"50",0.05,0.280980159,0.104277519,0.135753698,0.162625254,NA,NA,NA,3,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"51",0.05,0.324256077,0.155622417,0.125000456,0.15202169,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"52",0.05,0.320301532,0.150641412,0.116732636,0.144308153,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"53",0.05,0.36725,0.206847828,0.161273855,0.19933446,NA,NA,NA,0,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"54",0.05,0.379488095,0.22444503,0.164226437,0.202920293,NA,NA,NA,4,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"55",0.05,0.30422619,0.136743986,0.143963506,0.177857341,NA,NA,NA,0,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"56",0.05,0.44552381,0.306278234,0.192213258,0.235723389,NA,NA,NA,4,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"57",0.05,0.68951049,0.610708035,0.108446129,0.13561156,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"58",0.05,0.680896936,0.598852592,0.136103644,0.171308033,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"59",0.05,0.735321429,0.665347963,0.173514335,0.217614684,NA,NA,NA,0,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"60",0.05,0.713059524,0.639358684,0.159856972,0.199028959,NA,NA,NA,2,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"61",0.05,0.731547619,0.662391606,0.164026056,0.204892865,NA,NA,NA,0,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"62",0.05,0.751460317,0.687582208,0.159669149,0.198602756,NA,NA,NA,2,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"63",0.05,0.292380952,0.124516939,0.120187067,0.137312913,NA,NA,NA,0,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"64",0.05,0.138107143,-0.068714997,0.112697332,0.135073258,NA,NA,NA,2,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"65",0.05,0.757452381,0.691752852,0.17465151,0.219790208,NA,NA,NA,0,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"66",0.05,0.845940476,0.805078812,0.132339076,0.166245782,NA,NA,NA,2,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"67",0.05,0.658789683,0.574561506,0.127415173,0.155967727,NA,NA,NA,0,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"68",0.05,0.50852381,0.385086965,0.174120391,0.218609346,NA,NA,NA,3,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"69",0.05,0.714416667,0.639789679,0.130411878,0.161487016,NA,NA,NA,0,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"70",0.05,0.70356746,0.628574146,0.157122941,0.193730654,NA,NA,NA,4,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"71",0.05,0.243696035,0.05737367,0.08562594,0.106198907,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"72",0.05,0.290355349,0.113069567,0.086893985,0.10882023,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"73",0.05,0.316202381,0.153808277,0.162971553,0.19606869,NA,NA,NA,0,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"74",0.05,0.203583333,0.012697285,0.147731545,0.180626332,NA,NA,NA,3,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"75",0.05,0.184238095,0.008251766,0.081384679,0.09705363,NA,NA,NA,0,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"76",0.05,0.175190476,-0.025800956,0.136889413,0.165750758,NA,NA,NA,3,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"77",0.05,0.227599206,0.040017361,0.123182718,0.147149907,NA,NA,NA,0,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"78",0.05,0.261742063,0.097038979,0.118494722,0.143836123,NA,NA,NA,3,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"79",0.05,0.532473693,0.413911071,0.137451506,0.171608652,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"80",0.05,0.457890776,0.322755853,0.129721399,0.161766739,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"81",0.05,0.694952381,0.61591143,0.171474337,0.213806879,NA,NA,NA,0,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"82",0.05,0.538083333,0.422436584,0.155355403,0.190663075,NA,NA,NA,3,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"83",0.05,0.47284127,0.339527104,0.172963033,0.21284939,NA,NA,NA,0,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"84",0.05,0.401511905,0.250052745,0.146019674,0.177736097,NA,NA,NA,3,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"85",0.05,0.366197636,0.207522498,0.115339905,0.139377897,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"86",0.05,0.363077589,0.20240423,0.125216968,0.154773656,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"87",0.05,0.490892857,0.356891261,0.144355357,0.176106434,NA,NA,NA,0,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"88",0.05,0.334646825,0.163559354,0.168556351,0.212737859,NA,NA,NA,4,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"89",0.05,0.556797619,0.443444087,0.161454018,0.198631499,NA,NA,NA,0,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"90",0.05,0.518011905,0.393725496,0.177026074,0.217896136,NA,NA,NA,3,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"91",0.05,0.464285714,0.329345585,0.16678138,0.20559588,NA,NA,NA,0,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"92",0.05,0.288269841,0.113210571,0.1298022,0.157431518,NA,NA,NA,3,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"93",0.05,0.324473027,0.156805579,0.106134989,0.131444748,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"94",0.05,0.324125708,0.15546858,0.118185533,0.148087668,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"95",0.05,0.380285714,0.22503321,0.145660753,0.179042604,NA,NA,NA,0,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"96",0.05,0.366892857,0.208861338,0.165684049,0.202720609,NA,NA,NA,4,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"97",0.05,0.299722222,0.127283932,0.145649271,0.177246037,NA,NA,NA,0,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"98",0.05,0.430146825,0.285294457,0.205411402,0.25478048,NA,NA,NA,4,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"99",0.05,0.687517649,0.60774298,0.108528915,0.136240859,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"100",0.05,0.657662504,0.570372798,0.11663285,0.146098576,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"101",0.05,0.72772619,0.657222669,0.19556567,0.242140843,NA,NA,NA,0,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"102",0.05,0.723285714,0.651460288,0.134639947,0.167584748,NA,NA,NA,2,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"103",0.05,0.749166667,0.682805219,0.133742362,0.167621216,NA,NA,NA,0,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"104",0.05,0.763130952,0.70019546,0.160140064,0.201127682,NA,NA,NA,2,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"105",0.05,0.274916667,0.103307029,0.111760657,0.136109502,NA,NA,NA,0,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"106",0.05,0.137785714,-0.068765541,0.102838923,0.12828994,NA,NA,NA,2,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"107",0.05,0.775654762,0.716860826,0.137084066,0.173286735,NA,NA,NA,0,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"108",0.05,0.845880952,0.805327574,0.120060437,0.150605763,NA,NA,NA,2,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"109",0.05,0.662396825,0.579214817,0.122778287,0.15085226,NA,NA,NA,0,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"110",0.05,0.514218254,0.396319423,0.183497957,0.222806852,NA,NA,NA,3,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"111",0.05,0.716734127,0.642906115,0.119533228,0.14801022,NA,NA,NA,0,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"112",0.05,0.694265873,0.615451753,0.135717208,0.168040064,NA,NA,NA,4,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"113",0.05,0.218617303,0.024867548,0.091846658,0.112601499,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"114",0.05,0.279303019,0.100091201,0.104165037,0.129814113,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"115",0.05,0.334134921,0.174632098,0.168318118,0.205233831,NA,NA,NA,0,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"116",0.05,0.177654762,-0.020146969,0.136670267,0.167839841,NA,NA,NA,3,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"117",0.05,0.166821429,-0.017839542,0.09101644,0.111753342,NA,NA,NA,0,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"118",0.05,0.200238095,0.00627212,0.125814645,0.152623838,NA,NA,NA,3,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"119",0.05,0.230753968,0.04217606,0.131011454,0.163658466,NA,NA,NA,0,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"120",0.05,0.259035714,0.091855377,0.113955689,0.141717502,NA,NA,NA,3,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"121",0.05,0.534808858,0.416566708,0.121509997,0.151009118,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"122",0.05,0.44538961,0.304690384,0.122540427,0.152577875,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"123",0.05,0.694960317,0.617800764,0.165484005,0.202950444,NA,NA,NA,0,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"124",0.05,0.555321429,0.443041358,0.151080882,0.184989001,NA,NA,NA,3,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"125",0.05,0.503511905,0.381219102,0.159862248,0.193750205,NA,NA,NA,0,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"126",0.05,0.393444444,0.239897135,0.151638546,0.184271394,NA,NA,NA,3,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"127",0.05,0.352812521,0.190885231,0.113206524,0.143671877,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"128",0.05,0.350108392,0.186779637,0.116634375,0.144312875,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"129",0.05,0.470214286,0.334308007,0.171790525,0.211081731,NA,NA,NA,0,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"130",0.05,0.349563492,0.185431881,0.156863224,0.191031019,NA,NA,NA,4,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"131",0.05,0.549964286,0.43698329,0.151920908,0.18578452,NA,NA,NA,0,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"132",0.05,0.524496032,0.401965507,0.165357449,0.208025411,NA,NA,NA,3,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"133",0.05,0.468662698,0.332692106,0.174265505,0.217703873,NA,NA,NA,0,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"134",0.05,0.277202381,0.103644437,0.134616559,0.165801184,NA,NA,NA,3,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"135",0.05,0.320219114,0.151757736,0.1308817,0.161917463,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"136",0.05,0.325750583,0.156912857,0.129137555,0.161586731,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"137",0.05,0.385107143,0.232252691,0.144206936,0.180411963,NA,NA,NA,0,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"138",0.05,0.367789683,0.206401244,0.161288565,0.198772667,NA,NA,NA,4,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"139",0.05,0.304904762,0.137968543,0.162330055,0.197728879,NA,NA,NA,0,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"140",0.05,0.439956349,0.299056269,0.196118228,0.244361272,NA,NA,NA,4,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"141",0.05,0.69437679,0.615882902,0.125570429,0.157156691,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"142",0.05,0.677807026,0.595215605,0.13885256,0.174117077,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"143",0.05,0.716714286,0.642427541,0.17865085,0.223704716,NA,NA,NA,0,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"144",0.05,0.720884921,0.649362284,0.15973772,0.198044027,NA,NA,NA,2,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"145",0.05,0.744222222,0.676021185,0.144104981,0.181343565,NA,NA,NA,0,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"146",0.05,0.77552381,0.716104548,0.17007697,0.213255261,NA,NA,NA,2,"09/03/2022","30m",10,10,"cv1010","nosplit_trainonly"
"147",0.05,0.295178571,0.130604606,0.112676102,0.133168351,NA,NA,NA,0,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"148",0.05,0.161353175,-0.042205081,0.12753806,0.155066699,NA,NA,NA,2,"02/06/2022","50m",10,10,"cv1010","nosplit_trainonly"
"149",0.05,0.785095238,0.728302936,0.160353108,0.200534161,NA,NA,NA,0,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"150",0.05,0.838361111,0.796435495,0.123097953,0.15404301,NA,NA,NA,2,"22/03/2022","50m",10,10,"cv1010","nosplit_trainonly"
"151",0.05,0.668797619,0.584771679,0.134249913,0.165614996,NA,NA,NA,0,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"152",0.05,0.535746032,0.42045198,0.178036134,0.219256518,NA,NA,NA,3,"19/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"153",0.05,0.708583333,0.633139266,0.137739243,0.169958134,NA,NA,NA,0,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"154",0.05,0.685694444,0.604374035,0.143428961,0.177105119,NA,NA,NA,4,"05/04/2022","50m",10,10,"cv1010","nosplit_trainonly"
"155",0.05,0.237851866,0.047204917,0.085171708,0.103812374,NA,NA,NA,0,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"156",0.05,0.283308136,0.103856408,0.092865151,0.116199536,NA,NA,NA,3,"26/05/2022","15-30-50m",10,10,"cv1010","nosplit_trainonly"
"157",0.05,0.310849206,0.147564416,0.168759726,0.20747473,NA,NA,NA,0,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"158",0.05,0.1925,-0.000940724,0.135755365,0.167786291,NA,NA,NA,3,"26/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"159",0.05,0.190130952,0.007785755,0.096200538,0.1113676,NA,NA,NA,0,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"160",0.05,0.201547619,0.002599376,0.136320459,0.164022962,NA,NA,NA,3,"26/05/2022","15m",10,10,"cv1010","nosplit_trainonly"
"161",0.05,0.235623016,0.04861128,0.161987127,0.19762426,NA,NA,NA,0,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"162",0.05,0.273369048,0.107602928,0.118555338,0.143847561,NA,NA,NA,3,"26/05/2022","30m",10,10,"cv1010","nosplit_trainonly"
"163",0.05,0.539568099,0.424231966,0.126947243,0.155920477,NA,NA,NA,0,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"164",0.05,0.466138195,0.331974402,0.117475074,0.146543488,NA,NA,NA,3,"14/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"165",0.05,0.697170635,0.620997871,0.16230448,0.197506757,NA,NA,NA,0,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"166",0.05,0.544428571,0.42714834,0.146248416,0.181588518,NA,NA,NA,3,"14/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"167",0.05,0.518119048,0.390986891,0.149766722,0.186166771,NA,NA,NA,0,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"168",0.05,0.399761905,0.249015077,0.1209008,0.148898291,NA,NA,NA,3,"14/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"169",0.05,0.372690976,0.214604879,0.117551463,0.146618071,NA,NA,NA,0,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"170",0.05,0.365115385,0.205275805,0.123462646,0.154329103,NA,NA,NA,3,"03/02/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"171",0.05,0.468833333,0.333206724,0.148256682,0.180706668,NA,NA,NA,0,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"172",0.05,0.354380952,0.192139163,0.173393247,0.213207821,NA,NA,NA,4,"03/02/2022","30m",10,10,"cv1010","nosplit_trainonly"
"173",0.05,0.548174603,0.431823395,0.148242321,0.186095192,NA,NA,NA,0,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"174",0.05,0.51702381,0.393237555,0.177303782,0.220975787,NA,NA,NA,3,"03/02/2022","15m",10,10,"cv1010","nosplit_trainonly"
"175",0.05,0.462825397,0.330044069,0.171367154,0.208806113,NA,NA,NA,0,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"176",0.05,0.282404762,0.102916813,0.144472051,0.177042806,NA,NA,NA,3,"03/05/2022","50m",10,10,"cv1010","nosplit_trainonly"
"177",0.05,0.325022644,0.157987322,0.116708996,0.144102862,NA,NA,NA,0,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"178",0.05,0.337114885,0.168185395,0.114662113,0.141865952,NA,NA,NA,4,"19/01/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"179",0.05,0.376956349,0.217407248,0.152442602,0.189302676,NA,NA,NA,0,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"180",0.05,0.378769841,0.22173635,0.170705616,0.212717038,NA,NA,NA,4,"19/01/2022","30m",10,10,"cv1010","nosplit_trainonly"
"181",0.05,0.286392857,0.112248716,0.115703544,0.140864623,NA,NA,NA,0,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"182",0.05,0.405202381,0.25589664,0.186466688,0.22738826,NA,NA,NA,4,"19/01/2022","15m",10,10,"cv1010","nosplit_trainonly"
"183",0.05,0.686908591,0.607262916,0.114555745,0.143129672,NA,NA,NA,0,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"184",0.05,0.675255911,0.592048848,0.116551395,0.146067544,NA,NA,NA,3,"09/03/2022","15-30m",10,10,"cv1010","nosplit_trainonly"
"185",0.05,0.732869048,0.659981742,0.16358318,0.206740075,NA,NA,NA,0,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
"186",0.05,0.726119048,0.655512841,0.151910482,0.188845518,NA,NA,NA,2,"09/03/2022","15m",10,10,"cv1010","nosplit_trainonly"
