"","contrast","estimate","SE","df","t.ratio","p.value"
"3122","(19/01/2022_30m_PC_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.134545454400001,0.0467348944886796,756,2.87890784545564,1
"3123","(19/01/2022_30m_PC_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.152777777500002,0.0467348944886795,756,3.26903011489645,1
"3124","(19/01/2022_30m_PC_7030split) - (26/05/2022_15m_PC_7030split)",0.266666666400001,0.0467348944886794,756,5.70594347794227,5.79032539761622e-05
"3125","(19/01/2022_30m_PC_7030split) - (26/05/2022_15m_PC_8020split)",0.252777777700002,0.0467348944886796,756,5.40875892554399,0.000297036480789408
"3126","(19/01/2022_30m_PC_7030split) - (26/05/2022_15m_var_7030split)",0.183333333300002,0.0467348944886795,756,3.92283614429493,0.332840257193354
"3127","(19/01/2022_30m_PC_7030split) - (26/05/2022_15m_var_8020split)",0.219444444300002,0.0467348944886795,756,4.69551598866147,0.0110083990065641
"3128","(19/01/2022_30m_PC_7030split) - (26/05/2022_30m_PC_7030split)",0.211111110900002,0.0467348944886795,756,4.51720525337099,0.025336652613104
"3129","(19/01/2022_30m_PC_7030split) - (26/05/2022_30m_PC_8020split)",0.202777777800002,0.0467348944886795,756,4.33889452449968,0.0567003662359276
"3130","(19/01/2022_30m_PC_7030split) - (26/05/2022_30m_var_7030split)",0.238888888700002,0.0467348944886795,756,5.1115743667265,0.0014121744660186
"3131","(19/01/2022_30m_PC_7030split) - (26/05/2022_30m_var_8020split)",0.211111111000002,0.0467348944886795,756,4.51720525551071,0.0253366523639198
"3132","(19/01/2022_30m_PC_7030split) - (26/05/2022_50m_PC_7030split)",0.227777777800002,0.0467348944886795,756,4.87382672609169,0.00465114975070948
"3133","(19/01/2022_30m_PC_7030split) - (26/05/2022_50m_PC_8020split)",0.194444444400001,0.0467348944886795,756,4.16058378920918,0.123364449143122
"3134","(19/01/2022_30m_PC_7030split) - (26/05/2022_50m_var_7030split)",0.172222222200002,0.0467348944886795,756,3.68508849938067,0.853879171838306
"3135","(19/01/2022_30m_PC_7030split) - (26/05/2022_50m_var_8020split)",0.0944444443000015,0.0467348944886795,756,2.02085498070138,1
"3136","(19/01/2022_30m_PC_8020split) - (19/01/2022_30m_var_7030split)",-0.119444444400001,0.0467348944886793,756,-2.55578718443312,1
"3137","(19/01/2022_30m_PC_8020split) - (19/01/2022_30m_var_8020split)",-0.0750000000000008,0.0467348944886794,756,-1.60479660477607,1
"3138","(19/01/2022_30m_PC_8020split) - (19/04/2022_50m_PC_7030split)",-0.280555555599997,0.0467348944886793,756,-6.00312804103914,1.04691360150962e-05
"3139","(19/01/2022_30m_PC_8020split) - (19/04/2022_50m_PC_8020split)",-0.2166666667,0.0467348944886794,756,-4.63607908117741,0.0145797640043873
"3140","(19/01/2022_30m_PC_8020split) - (19/04/2022_50m_var_7030split)",-0.363888888799997,0.0467348944886793,756,-7.78623537682625,7.92957899082343e-11
"3141","(19/01/2022_30m_PC_8020split) - (19/04/2022_50m_var_8020split)",-0.333333333300001,0.0467348944886794,756,-7.13242935384703,8.05505751797958e-09
"3142","(19/01/2022_30m_PC_8020split) - (22/03/2022_50m_PC_7030split)",-0.4805555554,0.0467348944886795,756,-10.2825856494959,9.26965845098161e-20
"3143","(19/01/2022_30m_PC_8020split) - (22/03/2022_50m_PC_8020split)",-0.549999999999999,0.0467348944886794,756,-11.7685084350244,6.18203813735106e-26
"3144","(19/01/2022_30m_PC_8020split) - (22/03/2022_50m_var_7030split)",-0.519444444200003,0.0467348944886795,756,-11.114702405626,3.80987068625495e-23
"3145","(19/01/2022_30m_PC_8020split) - (22/03/2022_50m_var_8020split)",-0.5500000001,0.0467348944886794,756,-11.7685084371642,6.18203800484613e-26
"3146","(19/01/2022_30m_PC_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.136649831600002,0.0467348944886794,756,2.92393581059871,1
"3147","(19/01/2022_30m_PC_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.161111111199998,0.0467348944886794,756,3.44734085660607,1
"3148","(19/01/2022_30m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.0817676766999984,0.0467348944886795,756,1.74960653264778,1
"3149","(19/01/2022_30m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.0999999997999986,0.0467348944886794,756,2.13972880208859,1
"3150","(19/01/2022_30m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.213888888699998,0.0467348944886793,756,4.57664216513441,0.0192497964533271
"3151","(19/01/2022_30m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.199999999999999,0.0467348944886795,756,4.27945761273613,0.0737024209453699
"3152","(19/01/2022_30m_PC_8020split) - (26/05/2022_15m_var_7030split)",0.130555555599999,0.0467348944886794,756,2.79353483148707,1
"3153","(19/01/2022_30m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.166666666599999,0.0467348944886794,756,3.56621467585361,1
"3154","(19/01/2022_30m_PC_8020split) - (26/05/2022_30m_PC_7030split)",0.158333333199999,0.0467348944886794,756,3.38790394056312,1
"3155","(19/01/2022_30m_PC_8020split) - (26/05/2022_30m_PC_8020split)",0.150000000099999,0.0467348944886794,756,3.20959321169182,1
"3156","(19/01/2022_30m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.186111110999999,0.0467348944886794,756,3.98227305391864,0.26092981403529
"3157","(19/01/2022_30m_PC_8020split) - (26/05/2022_30m_var_8020split)",0.158333333299999,0.0467348944886794,756,3.38790394270285,1
"3158","(19/01/2022_30m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.175000000099999,0.0467348944886794,756,3.74452541328383,0.677892933556785
"3159","(19/01/2022_30m_PC_8020split) - (26/05/2022_50m_PC_8020split)",0.141666666699998,0.0467348944886794,756,3.03128247640132,1
"3160","(19/01/2022_30m_PC_8020split) - (26/05/2022_50m_var_7030split)",0.119444444499999,0.0467348944886794,756,2.5557871865728,1
"3161","(19/01/2022_30m_PC_8020split) - (26/05/2022_50m_var_8020split)",0.0416666665999985,0.0467348944886794,756,0.891553667893515,1
"3162","(19/01/2022_30m_var_7030split) - (19/01/2022_30m_var_8020split)",0.0444444444,0.0467348944886793,756,0.950990579657045,1
"3163","(19/01/2022_30m_var_7030split) - (19/04/2022_50m_PC_7030split)",-0.161111111199996,0.0467348944886792,756,-3.44734085660603,1
"3164","(19/01/2022_30m_var_7030split) - (19/04/2022_50m_PC_8020split)",-0.0972222222999992,0.0467348944886793,756,-2.0802918967443,1
"3165","(19/01/2022_30m_var_7030split) - (19/04/2022_50m_var_7030split)",-0.244444444399996,0.0467348944886792,756,-5.23044819239314,0.00076390789527143
"3166","(19/01/2022_30m_var_7030split) - (19/04/2022_50m_var_8020split)",-0.2138888889,0.0467348944886793,756,-4.57664216941392,0.0192497960703615
"3167","(19/01/2022_30m_var_7030split) - (22/03/2022_50m_PC_7030split)",-0.361111110999999,0.0467348944886793,756,-7.7267984650628,1.22374543195115e-10
"3168","(19/01/2022_30m_var_7030split) - (22/03/2022_50m_PC_8020split)",-0.430555555599998,0.0467348944886793,756,-9.21272125059131,1.07345164066022e-15
"3169","(19/01/2022_30m_var_7030split) - (22/03/2022_50m_var_7030split)",-0.399999999800002,0.0467348944886793,756,-8.55891522119291,2.20391695333315e-13
"3170","(19/01/2022_30m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.430555555699999,0.0467348944886793,756,-9.21272125273106,1.07345162141662e-15
"3171","(19/01/2022_30m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.256094276000003,0.0467348944886793,756,5.47972299503184,0.00020241106829798
"3172","(19/01/2022_30m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.280555555599999,0.0467348944886793,756,6.0031280410392,1.04691360150926e-05
"3173","(19/01/2022_30m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.201212121099999,0.0467348944886794,756,4.30539371708091,0.0657580582675249
"3174","(19/01/2022_30m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.219444444199999,0.0467348944886793,756,4.69551598652172,0.0110083991185324
"3175","(19/01/2022_30m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.333333333099998,0.0467348944886792,756,7.13242934956756,8.05505775269831e-09
"3176","(19/01/2022_30m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.3194444444,0.0467348944886794,756,6.83524479716926,5.88120568368401e-08
"3177","(19/01/2022_30m_var_7030split) - (26/05/2022_15m_var_7030split)",0.25,0.0467348944886793,756,5.3493220159202,0.000408204890342209
"3178","(19/01/2022_30m_var_7030split) - (26/05/2022_15m_var_8020split)",0.286111111,0.0467348944886793,756,6.12200186028675,5.17278508608921e-06
"3179","(19/01/2022_30m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.277777777599999,0.0467348944886792,756,5.94369112499626,1.48274564694826e-05
"3180","(19/01/2022_30m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.269444444499999,0.0467348944886793,756,5.76538039612495,4.13759386935628e-05
"3181","(19/01/2022_30m_var_7030split) - (26/05/2022_30m_var_7030split)",0.3055555554,0.0467348944886793,756,6.53806023835177,3.99687267532989e-07
"3182","(19/01/2022_30m_var_7030split) - (26/05/2022_30m_var_8020split)",0.277777777699999,0.0467348944886793,756,5.94369112713598,1.48274562844943e-05
"3183","(19/01/2022_30m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.294444444499999,0.0467348944886793,756,6.30031259771697,1.75713400988953e-06
"3184","(19/01/2022_30m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.261111111099999,0.0467348944886793,756,5.58706966083445,0.000112379681731834
"3185","(19/01/2022_30m_var_7030split) - (26/05/2022_50m_var_7030split)",0.2388888889,0.0467348944886793,756,5.11157437100594,0.0014121744350936
"3186","(19/01/2022_30m_var_7030split) - (26/05/2022_50m_var_8020split)",0.161111110999999,0.0467348944886793,756,3.44734085232664,1
"3187","(19/01/2022_30m_var_8020split) - (19/04/2022_50m_PC_7030split)",-0.205555555599996,0.0467348944886793,756,-4.39833143626307,0.043484127488412
"3188","(19/01/2022_30m_var_8020split) - (19/04/2022_50m_PC_8020split)",-0.141666666699999,0.0467348944886794,756,-3.03128247640134,1
"3189","(19/01/2022_30m_var_8020split) - (19/04/2022_50m_var_7030split)",-0.288888888799996,0.0467348944886793,756,-6.18143877205017,3.61992908274875e-06
"3190","(19/01/2022_30m_var_8020split) - (19/04/2022_50m_var_8020split)",-0.2583333333,0.0467348944886794,756,-5.52763274907096,0.000155851831982928
"3191","(19/01/2022_30m_var_8020split) - (22/03/2022_50m_PC_7030split)",-0.405555555399999,0.0467348944886794,756,-8.67778904471982,8.56571497781171e-14
"3192","(19/01/2022_30m_var_8020split) - (22/03/2022_50m_PC_8020split)",-0.474999999999998,0.0467348944886794,756,-10.1637118302483,2.72325371733715e-19
"3193","(19/01/2022_30m_var_8020split) - (22/03/2022_50m_var_7030split)",-0.444444444200002,0.0467348944886795,756,-9.50990580084993,8.63040663722753e-17
"3194","(19/01/2022_30m_var_8020split) - (22/03/2022_50m_var_8020split)",-0.475000000099999,0.0467348944886794,756,-10.1637118323881,2.72325366473821e-19
"3195","(19/01/2022_30m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.211649831600003,0.0467348944886794,756,4.52873241537479,0.0240277765938235
"3196","(19/01/2022_30m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.236111111199999,0.0467348944886794,756,5.05213746138215,0.00191122867543964
"3197","(19/01/2022_30m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.156767676699999,0.0467348944886795,756,3.35440313742385,1
"3198","(19/01/2022_30m_var_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.174999999799999,0.0467348944886794,756,3.74452540686467,0.677892950569714
"3199","(19/01/2022_30m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.288888888699998,0.0467348944886793,756,6.18143876991049,3.61992912945815e-06
"3200","(19/01/2022_30m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.275,0.0467348944886795,756,5.88425421751221,2.09375931394944e-05
"3201","(19/01/2022_30m_var_8020split) - (26/05/2022_15m_var_7030split)",0.2055555556,0.0467348944886794,756,4.39833143626315,0.0434841274883966
"3202","(19/01/2022_30m_var_8020split) - (26/05/2022_15m_var_8020split)",0.2416666666,0.0467348944886794,756,5.17101128062969,0.00104023229483693
"3203","(19/01/2022_30m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.233333333199999,0.0467348944886793,756,4.9927005453392,0.00257870069524677
"3204","(19/01/2022_30m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.225000000099999,0.0467348944886794,756,4.81438981646789,0.00621766131041775
"3205","(19/01/2022_30m_var_8020split) - (26/05/2022_30m_var_7030split)",0.261111111,0.0467348944886794,756,5.58706965869471,0.000112379683060987
"3206","(19/01/2022_30m_var_8020split) - (26/05/2022_30m_var_8020split)",0.233333333299999,0.0467348944886794,756,4.99270054747892,0.00257870066758261
"3207","(19/01/2022_30m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.250000000099999,0.0467348944886794,756,5.34932201805991,0.000408204885692767
"3208","(19/01/2022_30m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.216666666699999,0.0467348944886794,756,4.6360790811774,0.0145797640043885
"3209","(19/01/2022_30m_var_8020split) - (26/05/2022_50m_var_7030split)",0.1944444445,0.0467348944886794,756,4.16058379134888,0.123364448013245
"3210","(19/01/2022_30m_var_8020split) - (26/05/2022_50m_var_8020split)",0.116666666599999,0.0467348944886794,756,2.49635027266959,1
"3211","(19/04/2022_50m_PC_7030split) - (19/04/2022_50m_PC_8020split)",0.0638888888999965,0.0467348944886793,756,1.36704895986173,1
"3212","(19/04/2022_50m_PC_7030split) - (19/04/2022_50m_var_7030split)",-0.0833333332000007,0.0467348944886792,756,-1.78310733578712,1
"3213","(19/04/2022_50m_PC_7030split) - (19/04/2022_50m_var_8020split)",-0.0527777777000044,0.0467348944886793,756,-1.1293013128079,1
"3214","(19/04/2022_50m_PC_7030split) - (22/03/2022_50m_PC_7030split)",-0.199999999800003,0.0467348944886793,756,-4.27945760845677,0.0737024223287019
"3215","(19/04/2022_50m_PC_7030split) - (22/03/2022_50m_PC_8020split)",-0.269444444400003,0.0467348944886793,756,-5.76538039398529,4.13759391963786e-05
"3216","(19/04/2022_50m_PC_7030split) - (22/03/2022_50m_var_7030split)",-0.238888888600006,0.0467348944886793,756,-5.11157436458689,0.00141217448148027
"3217","(19/04/2022_50m_PC_7030split) - (22/03/2022_50m_var_8020split)",-0.269444444500004,0.0467348944886793,756,-5.76538039612504,4.13759386935407e-05
"3218","(19/04/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.417205387199998,0.0467348944886792,756,8.92706385163787,1.14174281678844e-14
"3219","(19/04/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.441666666799995,0.0467348944886793,756,9.45046889764523,1.43588530872559e-16
"3220","(19/04/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.362323232299995,0.0467348944886794,756,7.75273457368693,1.01299721585936e-10
"3221","(19/04/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.380555555399995,0.0467348944886793,756,8.14285684312775,5.54455280989338e-12
"3222","(19/04/2022_50m_PC_7030split) - (26/05/2022_15m_PC_7030split)",0.494444444299994,0.0467348944886792,756,10.5797702061736,6.01967890572611e-21
"3223","(19/04/2022_50m_PC_7030split) - (26/05/2022_15m_PC_8020split)",0.480555555599996,0.0467348944886793,756,10.2825856537753,9.26965808981852e-20
"3224","(19/04/2022_50m_PC_7030split) - (26/05/2022_15m_var_7030split)",0.411111111199995,0.0467348944886793,756,8.79666287252623,3.29491152907834e-14
"3225","(19/04/2022_50m_PC_7030split) - (26/05/2022_15m_var_8020split)",0.447222222199995,0.0467348944886793,756,9.56934271689277,5.17466906961479e-17
"3226","(19/04/2022_50m_PC_7030split) - (26/05/2022_30m_PC_7030split)",0.438888888799995,0.0467348944886792,756,9.39103198160229,2.38310757636609e-16
"3227","(19/04/2022_50m_PC_7030split) - (26/05/2022_30m_PC_8020split)",0.430555555699995,0.0467348944886793,756,9.21272125273097,1.07345162141741e-15
"3228","(19/04/2022_50m_PC_7030split) - (26/05/2022_30m_var_7030split)",0.466666666599995,0.0467348944886793,756,9.98540109495779,1.3475323105325e-18
"3229","(19/04/2022_50m_PC_7030split) - (26/05/2022_30m_var_8020split)",0.438888888899995,0.0467348944886793,756,9.39103198374201,2.38310753300759e-16
"3230","(19/04/2022_50m_PC_7030split) - (26/05/2022_50m_PC_7030split)",0.455555555699995,0.0467348944886793,756,9.747653454323,1.09931214321692e-17
"3231","(19/04/2022_50m_PC_7030split) - (26/05/2022_50m_PC_8020split)",0.422222222299995,0.0467348944886793,756,9.03441051744048,4.72800970437703e-15
"3232","(19/04/2022_50m_PC_7030split) - (26/05/2022_50m_var_7030split)",0.400000000099995,0.0467348944886793,756,8.55891522761196,2.2039168414813e-13
"3233","(19/04/2022_50m_PC_7030split) - (26/05/2022_50m_var_8020split)",0.322222222199995,0.0467348944886793,756,6.89468170893266,3.97433021957617e-08
"3234","(19/04/2022_50m_PC_8020split) - (19/04/2022_50m_var_7030split)",-0.147222222099997,0.0467348944886793,756,-3.15015629564884,1
"3235","(19/04/2022_50m_PC_8020split) - (19/04/2022_50m_var_8020split)",-0.116666666600001,0.0467348944886794,756,-2.49635027266962,1
"3236","(19/04/2022_50m_PC_8020split) - (22/03/2022_50m_PC_7030split)",-0.2638888887,0.0467348944886794,756,-5.64650656831849,8.07886884759634e-05
"3237","(19/04/2022_50m_PC_8020split) - (22/03/2022_50m_PC_8020split)",-0.333333333299999,0.0467348944886793,756,-7.132429353847,8.05505751798101e-09
"3238","(19/04/2022_50m_PC_8020split) - (22/03/2022_50m_var_7030split)",-0.302777777500003,0.0467348944886794,756,-6.4786233244486,5.81292796557716e-07
"3239","(19/04/2022_50m_PC_8020split) - (22/03/2022_50m_var_8020split)",-0.3333333334,0.0467348944886794,756,-7.13242935598676,8.05505740062087e-09
"3240","(19/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.353316498300002,0.0467348944886793,756,7.56001489177613,4.07480628540329e-10
"3241","(19/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.377777777899999,0.0467348944886794,756,8.08341993778349,8.69671089500723e-12
"3242","(19/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.298434343399998,0.0467348944886794,756,6.38568561382519,1.03805096801112e-06
"3243","(19/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.316666666499999,0.0467348944886793,756,6.77580788326601,8.67806660278066e-08
"3244","(19/04/2022_50m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.430555555399998,0.0467348944886793,756,9.21272124631184,1.07345167914712e-15
"3245","(19/04/2022_50m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.416666666699999,0.0467348944886794,756,8.91553669391354,1.25449913867744e-14
"3246","(19/04/2022_50m_PC_8020split) - (26/05/2022_15m_var_7030split)",0.347222222299999,0.0467348944886793,756,7.42961391266449,1.02798064302966e-09
"3247","(19/04/2022_50m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.383333333299999,0.0467348944886794,756,8.20229375703103,3.52547604626022e-12
"3248","(19/04/2022_50m_PC_8020split) - (26/05/2022_30m_PC_7030split)",0.374999999899999,0.0467348944886793,756,8.02398302174055,1.36043944184088e-11
"3249","(19/04/2022_50m_PC_8020split) - (26/05/2022_30m_PC_8020split)",0.366666666799999,0.0467348944886794,756,7.84567229286924,5.12418033930527e-11
"3250","(19/04/2022_50m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.402777777699999,0.0467348944886794,756,8.61835213509605,1.37575976109254e-13
"3251","(19/04/2022_50m_PC_8020split) - (26/05/2022_30m_var_8020split)",0.374999999999999,0.0467348944886794,756,8.02398302388027,1.36043941999268e-11
"3252","(19/04/2022_50m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.391666666799999,0.0467348944886793,756,8.38060449446125,8.91973462238654e-13
"3253","(19/04/2022_50m_PC_8020split) - (26/05/2022_50m_PC_8020split)",0.358333333399999,0.0467348944886794,756,7.66736155757874,1.88340299523106e-10
"3254","(19/04/2022_50m_PC_8020split) - (26/05/2022_50m_var_7030split)",0.336111111199999,0.0467348944886794,756,7.19186626775022,5.36650821509121e-09
"3255","(19/04/2022_50m_PC_8020split) - (26/05/2022_50m_var_8020split)",0.258333333299999,0.0467348944886794,756,5.52763274907093,0.000155851831982951
"3256","(19/04/2022_50m_var_7030split) - (19/04/2022_50m_var_8020split)",0.0305555554999963,0.0467348944886793,756,0.653806022979208,1
"3257","(19/04/2022_50m_var_7030split) - (22/03/2022_50m_PC_7030split)",-0.116666666600003,0.0467348944886793,756,-2.49635027266966,1
"3258","(19/04/2022_50m_var_7030split) - (22/03/2022_50m_PC_8020split)",-0.186111111200002,0.0467348944886793,756,-3.98227305819818,0.260929809432675
"3259","(19/04/2022_50m_var_7030split) - (22/03/2022_50m_var_7030split)",-0.155555555400006,0.0467348944886793,756,-3.32846702879978,1
"3260","(19/04/2022_50m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.186111111300003,0.0467348944886793,756,-3.98227306033793,0.260929807131386
"3261","(19/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.500538720399999,0.0467348944886792,756,10.710171187425,1.78143375277839e-21
"3262","(19/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.524999999999996,0.0467348944886793,756,11.2335762334323,1.2075658348678e-23
"3263","(19/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.445656565499996,0.0467348944886794,756,9.53584190947403,6.90595524172543e-17
"3264","(19/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.463888888599996,0.0467348944886793,756,9.92596417891486,2.28550229378721e-18
"3265","(19/04/2022_50m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.577777777499995,0.0467348944886792,756,12.3628775419607,1.45228916363377e-28
"3266","(19/04/2022_50m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.563888888799996,0.0467348944886794,756,12.0656929895624,3.07142122276937e-27
"3267","(19/04/2022_50m_var_7030split) - (26/05/2022_15m_var_7030split)",0.494444444399996,0.0467348944886793,756,10.5797702083133,6.01967878598699e-21
"3268","(19/04/2022_50m_var_7030split) - (26/05/2022_15m_var_8020split)",0.530555555399996,0.0467348944886793,756,11.3524500526799,3.79496972730471e-24
"3269","(19/04/2022_50m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.522222221999996,0.0467348944886792,756,11.1741393173894,2.14721621818589e-23
"3270","(19/04/2022_50m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.513888888899996,0.0467348944886793,756,10.9958285885181,1.19170523449653e-22
"3271","(19/04/2022_50m_var_7030split) - (26/05/2022_30m_var_7030split)",0.549999999799996,0.0467348944886793,756,11.7685084307449,6.18203840236114e-26
"3272","(19/04/2022_50m_var_7030split) - (26/05/2022_30m_var_8020split)",0.522222222099996,0.0467348944886793,756,11.1741393195291,2.14721617377773e-23
"3273","(19/04/2022_50m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.538888888899996,0.0467348944886793,756,11.5307607901101,6.58102608086328e-25
"3274","(19/04/2022_50m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.505555555499996,0.0467348944886793,756,10.8175178532276,6.48575668331898e-22
"3275","(19/04/2022_50m_var_7030split) - (26/05/2022_50m_var_7030split)",0.483333333299996,0.0467348944886793,756,10.3420225633991,5.38949776947557e-20
"3276","(19/04/2022_50m_var_7030split) - (26/05/2022_50m_var_8020split)",0.405555555399996,0.0467348944886793,756,8.67778904471977,8.56571497781484e-14
"3277","(19/04/2022_50m_var_8020split) - (22/03/2022_50m_PC_7030split)",-0.147222222099999,0.0467348944886794,756,-3.15015629564886,1
"3278","(19/04/2022_50m_var_8020split) - (22/03/2022_50m_PC_8020split)",-0.216666666699998,0.0467348944886794,756,-4.63607908117738,0.0145797640043898
"3279","(19/04/2022_50m_var_8020split) - (22/03/2022_50m_var_7030split)",-0.186111110900002,0.0467348944886794,756,-3.98227305177898,0.260929816336477
"3280","(19/04/2022_50m_var_8020split) - (22/03/2022_50m_var_8020split)",-0.216666666799999,0.0467348944886794,756,-4.63607908331713,0.0145797638577276
"3281","(19/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.469983164900003,0.0467348944886793,756,10.0563651644458,7.14921659433321e-19
"3282","(19/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.494444444499999,0.0467348944886794,756,10.5797702104531,6.01967866624682e-21
"3283","(19/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.415101009999999,0.0467348944886795,756,8.88203588649481,1.64856508121652e-14
"3284","(19/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.433333333099999,0.0467348944886794,756,9.27215815593563,6.51597636092075e-16
"3285","(19/04/2022_50m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.547222221999998,0.0467348944886793,756,11.7090715189815,1.12010567657444e-25
"3286","(19/04/2022_50m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.5333333333,0.0467348944886795,756,11.4118869665832,2.12070446621422e-24
"3287","(19/04/2022_50m_var_8020split) - (26/05/2022_15m_var_7030split)",0.4638888889,0.0467348944886794,756,9.92596418533411,2.28550216367248e-18
"3288","(19/04/2022_50m_var_8020split) - (26/05/2022_15m_var_8020split)",0.4999999999,0.0467348944886794,756,10.6986440297006,1.98473729450089e-21
"3289","(19/04/2022_50m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.491666666499999,0.0467348944886793,756,10.5203332944102,1.0448279083508e-20
"3290","(19/04/2022_50m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.4833333334,0.0467348944886794,756,10.3420225655389,5.38949766403309e-20
"3291","(19/04/2022_50m_var_8020split) - (26/05/2022_30m_var_7030split)",0.5194444443,0.0467348944886794,756,11.1147024077657,3.80987060775663e-23
"3292","(19/04/2022_50m_var_8020split) - (26/05/2022_30m_var_8020split)",0.4916666666,0.0467348944886794,756,10.5203332965499,1.04482788765302e-20
"3293","(19/04/2022_50m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.508333333399999,0.0467348944886794,756,10.8769547671309,3.69529504566472e-22
"3294","(19/04/2022_50m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.474999999999999,0.0467348944886794,756,10.1637118302484,2.72325371733654e-19
"3295","(19/04/2022_50m_var_8020split) - (26/05/2022_50m_var_7030split)",0.4527777778,0.0467348944886794,756,9.68821654041984,1.84681307112816e-17
"3296","(19/04/2022_50m_var_8020split) - (26/05/2022_50m_var_8020split)",0.374999999899999,0.0467348944886794,756,8.02398302174055,1.36043944184091e-11
"3297","(22/03/2022_50m_PC_7030split) - (22/03/2022_50m_PC_8020split)",-0.0694444445999993,0.0467348944886794,756,-1.48592278552851,1
"3298","(22/03/2022_50m_PC_7030split) - (22/03/2022_50m_var_7030split)",-0.0388888888000031,0.0467348944886794,756,-0.832116756130114,1
"3299","(22/03/2022_50m_PC_7030split) - (22/03/2022_50m_var_8020split)",-0.0694444447000004,0.0467348944886794,756,-1.48592278766826,1
"3300","(22/03/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.617205387000002,0.0467348944886794,756,13.2065214600946,1.94044080261095e-32
