"","mtry","date","alt","PC","OOB","X35","X70","X140","X280","X560","Accuracy_test","AccuracyPValue_test","Kappa_test","split"
"595",2,"19/01/2022","15m",4,0.645833333,0.7,1,0.777777778,0.6,0.2,0.416666667,0.157643676,0.243243243,"8020split"
"596",2,"19/01/2022","15m",4,0.541666667,0.875,0.818181818,0.5,0.333333333,0.2,0.5,0.177722456,0.357142857,"8020split"
"597",2,"19/01/2022","15m",4,0.604166667,0.583333333,1,0.545454545,0.875,0.272727273,0.333333333,0.927001953,0.119266055,"8020split"
"598",2,"19/01/2022","15m",4,0.6875,0.875,0.777777778,0.7,0.8,0.363636364,0.416666667,0.368479286,0.229357798,"8020split"
"599",2,"19/01/2022","15m",4,0.5625,0.666666667,1,0.636363636,0.444444444,0.181818182,0.166666667,0.946048574,-0.025641026,"8020split"
"600",2,"19/01/2022","15m",4,0.604166667,0.583333333,0.916666667,0.777777778,0.333333333,0.166666667,0.416666667,0.806152344,0.222222222,"8020split"
"601",2,"19/01/2022","15m",4,0.458333333,0.555555556,0.75,0.454545455,0.444444444,0.181818182,0.416666667,0.368479286,0.269565217,"8020split"
"602",2,"19/01/2022","15m",4,0.708333333,0.888888889,1,0.777777778,0.5,0.444444444,0.5,0.054402232,0.384615385,"8020split"
"603",2,"19/01/2022","15m",4,0.583333333,1,0.777777778,0.5,0.545454545,0.272727273,0.25,0.932866946,0.084745763,"8020split"
"604",2,"19/01/2022","15m",4,0.604166667,0.545454545,0.888888889,0.5,0.6,0.5,0.333333333,0.606925322,0.172413793,"8020split"
"605",2,"19/01/2022","30m",4,0.645833333,0.666666667,1,0.5,0.818181818,0.333333333,0.333333333,0.808403993,0.165217391,"8020split"
"606",2,"19/01/2022","30m",4,0.5625,0.454545455,0.555555556,0.5,0.888888889,0.454545455,0.166666667,0.946048574,0.008264463,"8020split"
"607",2,"19/01/2022","30m",4,0.708333333,1,1,0.444444444,0.818181818,0.125,0.333333333,0.606925322,0.172413793,"8020split"
"608",2,"19/01/2022","30m",4,0.541666667,0.75,0.888888889,0.3,0.6,0.272727273,0.25,0.818877354,0.044247788,"8020split"
"609",2,"19/01/2022","30m",4,0.645833333,0.6,0.777777778,0.625,0.9,0.363636364,0.5,0.177722456,0.339449541,"8020split"
"610",2,"19/01/2022","30m",4,0.645833333,0.7,0.888888889,0.545454545,1,0.2,0.333333333,0.606925322,0.20661157,"8020split"
"611",2,"19/01/2022","30m",4,0.75,1,1,0.857142857,0.636363636,0.363636364,0.25,0.932866946,0.068965517,"8020split"
"612",2,"19/01/2022","30m",4,0.6875,0.818181818,0.777777778,0.75,0.727272727,0.333333333,0.416666667,0.368479286,0.282051282,"8020split"
"613",2,"19/01/2022","30m",4,0.625,1,0.636363636,0.6,0.8,0.2,0.416666667,0.608374247,0.322580645,"8020split"
"614",2,"19/01/2022","30m",4,0.541666667,1,0.7,0.272727273,0.7,0.111111111,0.416666667,0.368479286,0.269565217,"8020split"
"615",2,"03/02/2022","30m",4,0.75,0.777777778,0.8,0.9,0.75,0.428571429,0.5,0.379768823,0.362831858,"8020split"
"616",2,"03/02/2022","30m",4,0.645833333,0.8,0.7,0.777777778,0.7,0.222222222,0.25,0.609324992,0.060869565,"8020split"
"617",2,"03/02/2022","30m",4,0.645833333,0.625,0.888888889,0.777777778,0.666666667,0.3,0.333333333,0.606925322,0.127272727,"8020split"
"618",2,"03/02/2022","30m",4,0.6875,0.727272727,1,0.636363636,0.888888889,0.222222222,0.416666667,0.368479286,0.288135593,"8020split"
"619",2,"03/02/2022","30m",4,0.729166667,0.8,0.9,0.888888889,0.875,0.272727273,0.333333333,0.606925322,0.165217391,"8020split"
"620",2,"03/02/2022","30m",4,0.708333333,0.888888889,1,0.636363636,0.727272727,0.4,0.333333333,0.808403993,0.213114754,"8020split"
"621",2,"03/02/2022","30m",4,0.729166667,0.8,0.8,1,0.8,0.3,0.333333333,0.606925322,0.157894737,"8020split"
"622",2,"03/02/2022","30m",4,0.666666667,0.777777778,1,0.7,0.777777778,0.181818182,0.166666667,0.84161824,-0.052631579,"8020split"
"623",2,"03/02/2022","30m",4,0.604166667,0.875,0.777777778,0.7,0.6,0.181818182,0.166666667,0.946048574,0.016393443,"8020split"
"624",2,"05/04/2022","50m",4,0.25,0,0.083333333,0.125,0.625,0.5,0.666666667,0.018758432,0.563636364,"8020split"
"625",2,"05/04/2022","50m",4,0.270833333,0,0,0,0.875,0.6,0.833333333,0.000543804,0.777777778,"8020split"
"626",2,"05/04/2022","50m",4,0.291666667,0,0.1,0,0.7,0.75,0.75,0.003855555,0.689655172,"8020split"
"627",2,"05/04/2022","50m",4,0.291666667,0,0,0,0.888888889,0.666666667,0.583333333,0.014252782,0.464285714,"8020split"
"628",2,"05/04/2022","50m",4,0.1875,0,0,0.1,0.555555556,0.375,0.583333333,0.06644764,0.459459459,"8020split"
"629",2,"05/04/2022","50m",4,0.3125,0,0.1,0.1,0.777777778,0.666666667,0.666666667,0.00278151,0.582608696,"8020split"
"630",2,"05/04/2022","50m",4,0.333333333,0,0,0,0.9,0.7,0.833333333,0.000543804,0.769230769,"8020split"
"631",4,"26/05/2022","15-30-50m",0,0.680555556,0.68,0.714285714,0.548387097,0.714285714,0.75,0.083333333,0.99972371,-0.141210375,"8020split"
"632",4,"26/05/2022","15-30-50m",0,0.666666667,0.586206897,0.777777778,0.5625,0.862068966,0.555555556,0.166666667,0.916533452,-0.041465767,"8020split"
"633",4,"26/05/2022","15-30-50m",0,0.743055556,0.615384615,0.833333333,0.65625,0.862068966,0.740740741,0.277777778,0.562939325,0.090379009,"8020split"
"634",4,"26/05/2022","15-30-50m",0,0.652777778,0.344827586,0.777777778,0.580645161,0.75,0.84,0.166666667,0.98174354,-0.013133208,"8020split"
"635",4,"26/05/2022","15-30-50m",0,0.652777778,0.4,0.714285714,0.592592593,0.766666667,0.793103448,0.166666667,0.916533452,-0.038461538,"8020split"
"636",4,"26/05/2022","15-30-50m",0,0.763888889,0.5625,0.925925926,0.740740741,0.833333333,0.785714286,0.333333333,0.167065958,0.167630058,"8020split"
"637",4,"26/05/2022","15-30-50m",0,0.75,0.580645161,0.888888889,0.566666667,0.862068966,0.888888889,0.305555556,0.27486265,0.12875121,"8020split"
"638",4,"26/05/2022","15-30-50m",0,0.763888889,0.633333333,0.857142857,0.65625,0.857142857,0.846153846,0.305555556,0.415853741,0.150943396,"8020split"
"639",4,"26/05/2022","15-30-50m",0,0.708333333,0.612903226,0.916666667,0.545454545,0.958333333,0.625,0.305555556,0.696685168,0.132111861,"8020split"
"640",4,"26/05/2022","15-30-50m",0,0.743055556,0.740740741,0.848484848,0.642857143,0.92,0.580645161,0.305555556,0.562514688,0.145299145,"8020split"
"641",4,"19/01/2022","15-30m",0,0.708333333,0.842105263,0.789473684,0.681818182,0.789473684,0.411764706,0.541666667,0.008934271,0.422319475,"8020split"
"642",4,"19/01/2022","15-30m",0,0.520833333,0.666666667,0.545454545,0.625,0.55,0.176470588,0.375,0.405533926,0.207048458,"8020split"
"643",4,"19/01/2022","15-30m",0,0.625,0.789473684,0.631578947,0.736842105,0.722222222,0.285714286,0.375,0.121318284,0.225806452,"8020split"
"644",4,"19/01/2022","15-30m",0,0.583333333,0.833333333,0.578947368,0.5,0.789473684,0.272727273,0.333333333,0.233795831,0.146666667,"8020split"
"645",4,"19/01/2022","15-30m",0,0.635416667,0.8,0.842105263,0.4375,0.636363636,0.421052632,0.541666667,0.028441128,0.437100213,"8020split"
"646",4,"19/01/2022","15-30m",0,0.666666667,0.947368421,0.681818182,0.8125,0.764705882,0.227272727,0.458333333,0.140060596,0.329032258,"8020split"
"647",4,"19/01/2022","15-30m",0,0.65625,0.714285714,0.947368421,0.684210526,0.75,0.238095238,0.416666667,0.25383488,0.261538462,"8020split"
"648",4,"19/01/2022","15-30m",0,0.677083333,0.75,0.736842105,0.714285714,0.789473684,0.352941176,0.416666667,0.13187863,0.282051282,"8020split"
"649",4,"19/01/2022","15-30m",0,0.583333333,0.8,0.75,0.476190476,0.611111111,0.333333333,0.375,0.405533926,0.201773836,"8020split"
"650",4,"19/01/2022","15-30m",0,0.5625,0.666666667,0.7,0.5,0.631578947,0.315789474,0.25,0.577844798,0.080851064,"8020split"
"651",4,"03/02/2022","15-30m",0,0.5625,0.714285714,0.888888889,0.578947368,0.444444444,0.2,0.583333333,0.000523093,0.472527473,"8020split"
"652",4,"03/02/2022","15-30m",0,0.552083333,0.736842105,0.789473684,0.631578947,0.380952381,0.222222222,0.583333333,0.000523093,0.477124183,"8020split"
"653",4,"03/02/2022","15-30m",0,0.520833333,0.55,0.625,0.666666667,0.52173913,0.263157895,0.416666667,0.25383488,0.282051282,"8020split"
"654",4,"03/02/2022","15-30m",0,0.59375,0.75,0.9,0.5,0.611111111,0.166666667,0.541666667,0.002094047,0.418502203,"8020split"
"655",4,"03/02/2022","15-30m",0,0.489583333,0.571428571,0.75,0.5,0.473684211,0.111111111,0.416666667,0.054664922,0.263157895,"8020split"
"656",4,"03/02/2022","15-30m",0,0.53125,0.65,0.8,0.647058824,0.5,0.095238095,0.416666667,0.13187863,0.278969957,"8020split"
"657",4,"03/02/2022","15-30m",0,0.635416667,0.772727273,0.95,0.857142857,0.588235294,0.130434783,0.333333333,0.849923814,0.156043956,"8020split"
"658",4,"03/02/2022","15-30m",0,0.604166667,0.5,0.85,1,0.526315789,0.25,0.5,0.146172159,0.35857461,"8020split"
"659",4,"03/02/2022","15-30m",0,0.541666667,0.578947368,0.777777778,0.555555556,0.631578947,0.227272727,0.5,0.00719965,0.364238411,"8020split"
"660",4,"03/02/2022","15-30m",0,0.625,0.8,0.818181818,0.764705882,0.421052632,0.277777778,0.625,0.000709078,0.525274725,"8020split"
"661",4,"14/02/2022","15-30m",0,0.520833333,0.55,0.789473684,0.45,0.5,0.294117647,0.541666667,0.008934271,0.428571429,"8020split"
"662",4,"14/02/2022","15-30m",0,0.520833333,0.555555556,0.684210526,0.5,0.631578947,0.25,0.541666667,0.002094047,0.431034483,"8020split"
"663",4,"14/02/2022","15-30m",0,0.4375,0.611111111,0.65,0.368421053,0.421052632,0.15,0.583333333,0.000523093,0.477124183,"8020split"
"664",4,"14/02/2022","15-30m",0,0.479166667,0.65,0.65,0.5625,0.4,0.15,0.5,0.067658779,0.379310345,"8020split"
"665",4,"14/02/2022","15-30m",0,0.447916667,0.409090909,0.764705882,0.473684211,0.555555556,0.1,0.458333333,0.06193796,0.352697095,"8020split"
"666",4,"14/02/2022","15-30m",0,0.510416667,0.578947368,0.571428571,0.526315789,0.75,0.19047619,0.583333333,0.010340674,0.470198675,"8020split"
"667",4,"14/02/2022","15-30m",0,0.4375,0.5,0.846153846,0.272727273,0.523809524,0.2,0.333333333,0.925842635,0.175965665,"8020split"
"668",4,"14/02/2022","15-30m",0,0.510416667,0.526315789,1,0.4,0.45,0.25,0.583333333,0.002719681,0.465478842,"8020split"
"669",4,"14/02/2022","15-30m",0,0.520833333,0.842105263,0.789473684,0.35,0.5,0.15,0.541666667,0.002094047,0.421052632,"8020split"
"670",4,"14/02/2022","15-30m",0,0.479166667,0.631578947,0.714285714,0.588235294,0.368421053,0.1,0.541666667,0.008934271,0.431034483,"8020split"
"671",4,"09/03/2022","15-30m",0,0.28125,0.260869565,0.625,0.117647059,0.210526316,0.238095238,0.625,0.003229781,0.51241535,"8020split"
"672",4,"09/03/2022","15-30m",0,0.25,0.210526316,0.529411765,0.166666667,0.25,0.136363636,0.625,0.000709078,0.527352298,"8020split"
"673",4,"09/03/2022","15-30m",0,0.270833333,0.444444444,0.4,0.210526316,0.210526316,0.1,0.708333333,3.08e-06,0.636363636,"8020split"
"674",4,"09/03/2022","15-30m",0,0.333333333,0.368421053,0.555555556,0.2,0.3,0.263157895,0.833333333,3.26e-09,0.79175705,"8020split"
"675",4,"09/03/2022","15-30m",0,0.291666667,0.368421053,0.409090909,0.277777778,0.210526316,0.166666667,0.666666667,2.02e-05,0.580786026,"8020split"
"676",4,"09/03/2022","15-30m",0,0.302083333,0.380952381,0.363636364,0.222222222,0.294117647,0.222222222,0.75,4.54e-06,0.680709534,"8020split"
"677",4,"09/03/2022","15-30m",0,0.28125,0.3,0.45,0.19047619,0.294117647,0.166666667,0.583333333,0.002719681,0.463087248,"8020split"
"678",4,"09/03/2022","15-30m",0,0.364583333,0.473684211,0.523809524,0.25,0.285714286,0.263157895,0.791666667,5.48e-06,0.724770642,"8020split"
"679",4,"09/03/2022","15-30m",0,0.28125,0.35,0.555555556,0.136363636,0.3125,0.1,0.791666667,5.48e-06,0.730941704,"8020split"
"680",4,"09/03/2022","15-30m",0,0.302083333,0.333333333,0.35,0.25,0.315789474,0.25,0.75,3.6e-05,0.681415929,"8020split"
"681",4,"19/01/2022","15m",0,0.5,0.6,0.444444444,0.777777778,0.6,0.1,0.333333333,0.351221383,0.150442478,"8020split"
"682",4,"19/01/2022","15m",0,0.541666667,0.875,0.545454545,0.5,0.666666667,0.2,0.25,0.818877354,0.084745763,"8020split"
"683",4,"19/01/2022","15m",0,0.645833333,0.833333333,0.833333333,0.636363636,1,0.090909091,0.333333333,0.927001953,0.219512195,"8020split"
"684",4,"19/01/2022","15m",0,0.520833333,0.75,0.666666667,0.6,0.6,0.090909091,0.416666667,0.368479286,0.25,"8020split"
"685",4,"19/01/2022","15m",0,0.520833333,0.555555556,0.875,0.454545455,0.666666667,0.181818182,0.333333333,0.606925322,0.119266055,"8020split"
"686",4,"19/01/2022","15m",0,0.604166667,0.75,0.583333333,0.666666667,0.555555556,0.333333333,0.583333333,0.387207031,0.411764706,"8020split"
"687",4,"19/01/2022","15m",0,0.541666667,1,0.625,0.545454545,0.555555556,0.090909091,0.25,0.818877354,0.060869565,"8020split"
"688",4,"19/01/2022","15m",0,0.625,0.777777778,1,0.777777778,0.416666667,0.222222222,0.5,0.054402232,0.384615385,"8020split"
"689",4,"19/01/2022","15m",0,0.583333333,0.857142857,0.666666667,0.6,0.727272727,0.181818182,0.25,0.932866946,0.136,"8020split"
"690",4,"19/01/2022","15m",0,0.5625,0.727272727,0.777777778,0.5,0.6,0.2,0.5,0.177722456,0.368421053,"8020split"
"691",4,"03/02/2022","15m",0,0.416666667,0.75,0.7,0.4,0.3,0,0.666666667,0.018758432,0.593220339,"8020split"
"692",4,"03/02/2022","15m",0,0.479166667,0.636363636,0.9,0.625,0.2,0,0.583333333,0.06644764,0.473684211,"8020split"
"693",4,"03/02/2022","15m",0,0.416666667,0.625,0.666666667,0.363636364,0.5,0.083333333,0.666666667,0.018758432,0.559633028,"8020split"
"694",4,"03/02/2022","15m",0,0.416666667,0.6,1,0.3,0.2,0,0.5,0.054402232,0.379310345,"8020split"
"695",4,"03/02/2022","15m",0,0.333333333,0.545454545,0.555555556,0.2,0.333333333,0,0.333333333,0.351221383,0.172413793,"8020split"
"696",4,"03/02/2022","15m",0,0.4375,0.777777778,0.666666667,0.363636364,0.375,0.090909091,0.5,0.177722456,0.368421053,"8020split"
"697",4,"03/02/2022","15m",0,0.479166667,0.636363636,0.666666667,0.4,0.272727273,0.25,0.666666667,0.631520714,0.472527473,"8020split"
"698",4,"03/02/2022","15m",0,0.458333333,0.666666667,1,0.3,0.333333333,0.090909091,0.5,0.054402232,0.362831858,"8020split"
"699",4,"03/02/2022","15m",0,0.458333333,0.666666667,0.7,0.444444444,0.2,0.142857143,0.75,0.020559498,0.663551402,"8020split"
"700",4,"03/02/2022","15m",0,0.354166667,0.545454545,0.555555556,0.3,0.2,0.125,0.583333333,0.06644764,0.469026549,"8020split"
"701",4,"14/02/2022","15m",0,0.291666667,0.4,0.4,0.375,0.2,0.1,0.666666667,0.018758432,0.571428571,"8020split"
"702",4,"14/02/2022","15m",0,0.270833333,0.714285714,0.4,0.090909091,0.25,0.083333333,0.416666667,0.608374247,0.269565217,"8020split"
"703",4,"14/02/2022","15m",0,0.416666667,0.727272727,0.583333333,0.2,0.428571429,0,0.75,0.020559498,0.643564356,"8020split"
"704",4,"14/02/2022","15m",0,0.416666667,0.727272727,0.875,0.222222222,0.181818182,0.111111111,0.666666667,0.018758432,0.578947368,"8020split"
"705",4,"14/02/2022","15m",0,0.416666667,0.9,0.4,0.375,0.333333333,0.090909091,0.666666667,0.018758432,0.575221239,"8020split"
"706",4,"14/02/2022","15m",0,0.375,0.7,0.666666667,0.111111111,0.3,0.1,0.75,0.000391662,0.684210526,"8020split"
"707",4,"14/02/2022","15m",0,0.333333333,0.555555556,0.454545455,0.222222222,0.3,0.111111111,0.666666667,0.00278151,0.575221239,"8020split"
"708",4,"14/02/2022","15m",0,0.354166667,0.875,0.75,0.090909091,0.222222222,0.083333333,0.5,0.177722456,0.339449541,"8020split"
"709",4,"14/02/2022","15m",0,0.333333333,0.857142857,0.3,0.333333333,0.272727273,0.090909091,0.333333333,0.808403993,0.179487179,"8020split"
"710",4,"14/02/2022","15m",0,0.291666667,0.5,0.555555556,0.222222222,0.1,0,0.583333333,0.06644764,0.482758621,"8020split"
"711",4,"09/03/2022","15m",0,0.229166667,0.2,0.333333333,0.3,0.222222222,0.1,0.5,0.054402232,0.368421053,"8020split"
"712",4,"09/03/2022","15m",0,0.333333333,0.363636364,0.444444444,0.222222222,0.4,0.222222222,0.75,0.000391662,0.689655172,"8020split"
"713",4,"09/03/2022","15m",0,0.229166667,0.222222222,0.272727273,0,0.4,0.222222222,0.583333333,0.014252782,0.495798319,"8020split"
"714",4,"09/03/2022","15m",0,0.270833333,0.4,0.272727273,0.2,0.333333333,0.181818182,0.75,0.072998047,0.647058824,"8020split"
"715",4,"09/03/2022","15m",0,0.3125,0.5,0.5,0.2,0.333333333,0.090909091,0.75,0.003855555,0.678571429,"8020split"
"716",4,"09/03/2022","15m",0,0.270833333,0.3,0.3,0.222222222,0.3,0.222222222,0.5,0.054402232,0.373913043,"8020split"
"717",4,"09/03/2022","15m",0,0.3125,0.333333333,0.4,0.5,0.2,0.181818182,0.75,0.003855555,0.678571429,"8020split"
"718",4,"09/03/2022","15m",0,0.3125,0.166666667,0.333333333,0.444444444,0.363636364,0.285714286,0.75,0.020559498,0.672727273,"8020split"
"719",4,"09/03/2022","15m",0,0.25,0.181818182,0.3,0.222222222,0.428571429,0.181818182,0.666666667,0.072628882,0.555555556,"8020split"
"720",4,"09/03/2022","15m",0,0.270833333,0.111111111,0.5,0.3,0.3,0.111111111,0.75,0.000391662,0.686956522,"8020split"
"721",4,"26/05/2022","15m",0,0.770833333,0.8,0.727272727,0.666666667,0.8,0.875,0.166666667,0.946048574,0.008264463,"8020split"
"722",4,"26/05/2022","15m",0,0.833333333,0.888888889,0.909090909,0.636363636,1,0.777777778,0.416666667,0.368479286,0.263157895,"8020split"
"723",4,"26/05/2022","15m",0,0.729166667,0.583333333,0.8,0.666666667,1,0.7,0.083333333,0.998447608,-0.109243697,"8020split"
"724",4,"26/05/2022","15m",0,0.791666667,0.5,0.9,0.777777778,1,0.9,0.083333333,0.998447608,-0.073170732,"8020split"
"725",4,"26/05/2022","15m",0,0.791666667,0.888888889,0.7,0.545454545,1,0.875,0.166666667,0.946048574,-0.016949153,"8020split"
"726",4,"26/05/2022","15m",0,0.6875,0.5,1,0.454545455,0.727272727,0.9,0.166666667,0.996826172,0.024390244,"8020split"
"727",4,"26/05/2022","15m",0,0.8125,0.7,0.7,0.777777778,1,0.9,0.083333333,0.968323648,-0.178571429,"8020split"
"728",4,"26/05/2022","15m",0,0.791666667,0.818181818,0.875,0.666666667,0.818181818,0.777777778,0.25,0.818877354,0.107438017,"8020split"
"729",4,"26/05/2022","15m",0,0.729166667,0.555555556,0.7,0.5,0.9,1,0.166666667,0.84161824,-0.052631579,"8020split"
"730",4,"26/05/2022","15m",0,0.791666667,0.5,0.777777778,0.875,1,0.818181818,0.166666667,0.946048574,-0.025641026,"8020split"
"731",4,"19/01/2022","30m",0,0.583333333,0.777777778,0.857142857,0.5,0.545454545,0.333333333,0.5,0.379768823,0.379310345,"8020split"
"732",4,"19/01/2022","30m",0,0.5,0.636363636,0.555555556,0.375,0.777777778,0.181818182,0.333333333,0.606925322,0.165217391,"8020split"
"733",4,"19/01/2022","30m",0,0.625,0.888888889,0.818181818,0.666666667,0.545454545,0.125,0.5,0.177722456,0.384615385,"8020split"
"734",4,"19/01/2022","30m",0,0.479166667,0.75,0.888888889,0.4,0.3,0.181818182,0.166666667,0.946048574,-0.061946903,"8020split"
"735",4,"19/01/2022","30m",0,0.541666667,0.6,0.777777778,0.625,0.6,0.181818182,0.5,0.177722456,0.368421053,"8020split"
"736",4,"19/01/2022","30m",0,0.5625,0.4,0.777777778,0.545454545,1,0.2,0.416666667,0.368479286,0.275862069,"8020split"
"737",4,"19/01/2022","30m",0,0.541666667,0.75,0.636363636,1,0.363636364,0.181818182,0.5,0.379768823,0.320754717,"8020split"
"738",4,"19/01/2022","30m",0,0.520833333,0.545454545,0.777777778,0.5,0.454545455,0.333333333,0.5,0.177722456,0.373913043,"8020split"
"739",4,"19/01/2022","30m",0,0.604166667,1,0.636363636,0.7,0.6,0.2,0.416666667,0.608374247,0.322580645,"8020split"
"740",4,"19/01/2022","30m",0,0.520833333,1,0.7,0.454545455,0.5,0,0.333333333,0.606925322,0.20661157,"8020split"
"741",4,"03/02/2022","30m",0,0.625,0.666666667,0.9,0.8,0.416666667,0.285714286,0.416666667,0.608374247,0.263157895,"8020split"
"742",4,"03/02/2022","30m",0,0.625,0.7,0.9,0.666666667,0.6,0.222222222,0.583333333,0.014252782,0.469026549,"8020split"
"743",4,"03/02/2022","30m",0,0.625,0.75,1,0.777777778,0.5,0.2,0.333333333,0.606925322,0.172413793,"8020split"
"744",4,"03/02/2022","30m",0,0.520833333,0.545454545,0.875,0.363636364,0.777777778,0.111111111,0.5,0.177722456,0.379310345,"8020split"
"745",4,"03/02/2022","30m",0,0.666666667,0.8,0.8,0.888888889,0.75,0.181818182,0.5,0.177722456,0.362831858,"8020split"
"746",4,"03/02/2022","30m",0,0.583333333,0.777777778,0.857142857,0.454545455,0.636363636,0.3,0.333333333,0.808403993,0.157894737,"8020split"
"747",4,"03/02/2022","30m",0,0.729166667,0.8,1,0.875,0.7,0.3,0.666666667,0.018758432,0.571428571,"8020split"
"748",4,"03/02/2022","30m",0,0.583333333,0.666666667,1,0.6,0.444444444,0.272727273,0.25,0.609324992,0.060869565,"8020split"
"749",4,"03/02/2022","30m",0,0.5625,0.818181818,0.9,0.375,0.363636364,0.25,0.333333333,0.606925322,0.179487179,"8020split"
"750",4,"03/02/2022","30m",0,0.5,0.625,0.555555556,0.6,0.5,0.272727273,0.166666667,0.946048574,-0.008403361,"8020split"
"751",4,"14/02/2022","30m",0,0.416666667,0.545454545,0.636363636,0.3,0.444444444,0,0.583333333,0.189264302,0.433962264,"8020split"
"752",4,"14/02/2022","30m",0,0.416666667,0.571428571,0.545454545,0.875,0.272727273,0,0.5,0.379768823,0.362831858,"8020split"
"753",4,"14/02/2022","30m",0,0.4375,0.75,0.5,0.545454545,0.333333333,0,0.916666667,4.7e-05,0.883495146,"8020split"
"754",4,"14/02/2022","30m",0,0.479166667,0.5,0.8,0.636363636,0.5,0,0.583333333,0.06644764,0.487179487,"8020split"
"755",4,"14/02/2022","30m",0,0.541666667,0.6,0.777777778,0.875,0.454545455,0.1,0.666666667,0.018758432,0.575221239,"8020split"
"756",4,"14/02/2022","30m",0,0.479166667,0.75,0.454545455,0.666666667,0.4,0.2,0.416666667,0.368479286,0.269565217,"8020split"
"757",4,"14/02/2022","30m",0,0.479166667,0.777777778,0.454545455,0.555555556,0.625,0.090909091,0.5,0.177722456,0.373913043,"8020split"
"758",4,"14/02/2022","30m",0,0.375,0.555555556,0.363636364,0.666666667,0.3,0,0.666666667,0.00278151,0.593220339,"8020split"
"759",4,"14/02/2022","30m",0,0.4375,0.5,0.545454545,0.444444444,0.363636364,0.333333333,0.333333333,0.606925322,0.213114754,"8020split"
"760",4,"14/02/2022","30m",0,0.520833333,0.666666667,0.8,0.6,0.4,0.111111111,0.833333333,3.76e-05,0.789473684,"8020split"
"761",4,"09/03/2022","30m",0,0.229166667,0.090909091,0.5,0,0.4,0.3,0.75,0.072998047,0.650485437,"8020split"
"762",4,"09/03/2022","30m",0,0.166666667,0.090909091,0.428571429,0,0.222222222,0.181818182,0.75,0.020559498,0.675675676,"8020split"
"763",4,"09/03/2022","30m",0,0.166666667,0.1,0.25,0,0.222222222,0.272727273,0.666666667,0.018758432,0.58974359,"8020split"
"764",4,"09/03/2022","30m",0,0.270833333,0.375,0.333333333,0,0.333333333,0.3,0.833333333,0.000543804,0.777777778,"8020split"
"765",4,"09/03/2022","30m",0,0.1875,0.090909091,0.166666667,0.111111111,0.375,0.25,0.75,0.003855555,0.650485437,"8020split"
"766",4,"09/03/2022","30m",0,0.208333333,0.333333333,0.3,0,0.222222222,0.2,0.75,0.000391662,0.686956522,"8020split"
"767",4,"09/03/2022","30m",0,0.25,0.25,0.272727273,0.125,0.3,0.272727273,0.916666667,4.7e-05,0.883495146,"8020split"
"768",4,"09/03/2022","30m",0,0.208333333,0.333333333,0.2,0.090909091,0.2,0.272727273,0.666666667,0.193847656,0.533980583,"8020split"
"769",4,"09/03/2022","30m",0,0.1875,0.2,0.222222222,0,0.3,0.222222222,0.75,0.000391662,0.681415929,"8020split"
"770",4,"09/03/2022","30m",0,0.229166667,0.1,0.333333333,0.142857143,0.272727273,0.272727273,0.916666667,0.0004874,0.883495146,"8020split"
"771",4,"26/05/2022","30m",0,0.854166667,0.8,1,0.888888889,0.8,0.8,0.25,0.609324992,0.060869565,"8020split"
"772",4,"26/05/2022","30m",0,0.895833333,0.888888889,1,1,0.75,0.875,0.333333333,0.606925322,0.193277311,"8020split"
"773",4,"26/05/2022","30m",0,0.75,0.75,0.666666667,0.8,0.777777778,0.777777778,0.25,0.818877354,0.076923077,"8020split"
"774",4,"26/05/2022","30m",0,0.875,0.888888889,1,0.857142857,0.818181818,0.818181818,0.25,0.932866946,0.12195122,"8020split"
"775",4,"26/05/2022","30m",0,0.666666667,0.5,0.666666667,0.583333333,1,0.7,0,1,-0.190082645,"8020split"
"776",4,"26/05/2022","30m",0,0.791666667,0.6,0.8,0.666666667,0.9,1,0.166666667,0.84161824,-0.016949153,"8020split"
"777",4,"26/05/2022","30m",0,0.9375,1,0.909090909,0.888888889,0.9,1,0.166666667,0.946048574,-0.034482759,"8020split"
"778",4,"26/05/2022","30m",0,0.833333333,0.9,1,0.555555556,0.9,0.777777778,0.166666667,0.84161824,-0.025641026,"8020split"
"779",4,"26/05/2022","30m",0,0.75,0.583333333,0.857142857,0.636363636,1,0.777777778,0.083333333,0.998447608,-0.1,"8020split"
"780",4,"26/05/2022","30m",0,0.8125,0.818181818,1,0.666666667,0.818181818,0.833333333,0.166666667,0.9995126,0.008264463,"8020split"
"781",4,"22/03/2022","50m",0,0.125,0.090909091,0,0.090909091,0.333333333,0.142857143,0.916666667,0.0004874,0.886792453,"8020split"
"782",4,"22/03/2022","50m",0,0.125,0.111111111,0.1,0.125,0.2,0.090909091,0.916666667,4.7e-05,0.891891892,"8020split"
"783",4,"22/03/2022","50m",0,0.125,0.111111111,0.1,0.111111111,0.181818182,0.111111111,0.75,0.000391662,0.681415929,"8020split"
"784",4,"22/03/2022","50m",0,0.145833333,0.111111111,0.1,0,0.333333333,0.2,0.916666667,2.21e-06,0.895652174,"8020split"
"785",4,"22/03/2022","50m",0,0.145833333,0.125,0,0.166666667,0.25,0.181818182,0.916666667,0.003173828,0.870967742,"8020split"
"786",4,"22/03/2022","50m",0,0.145833333,0.111111111,0,0.125,0.3,0.2,0.833333333,0.000543804,0.785714286,"8020split"
"787",4,"22/03/2022","50m",0,0.125,0.111111111,0,0.111111111,0.25,0.2,0.833333333,0.000543804,0.781818182,"8020split"
